fgMaxotsu1,fgMinotsu1,fgStdevotsu1,fgMeanotsu1,fgMedianotsu1,bgMaxotsu1,bgMinotsu1,bgStdevotsu1,bgMeanotsu1,bgMedianotsu1,fgMaxotsu2,fgMinotsu2,fgStdevotsu2,fgMeanotsu2,fgMedianotsu2,bgMaxotsu2,bgMinotsu2,bgStdevotsu2,bgMeanotsu2,bgMedianotsu2,fgMaxotsu3,fgMinotsu3,fgStdevotsu3,fgMeanotsu3,fgMedianotsu3,bgMaxotsu3,bgMinotsu3,bgStdevotsu3,bgMeanotsu3,bgMedianotsu3,fgMaxotsu4,fgMinotsu4,fgStdevotsu4,fgMeanotsu4,fgMedianotsu4,bgMaxotsu4,bgMinotsu4,bgStdevotsu4,bgMeanotsu4,bgMedianotsu4,ImageName
1379.000000,360.000000,315.366641,789.245192,741.000000,352.000000,162.000000,56.042293,260.826087,263.000000,1379.000000,572.000000,236.569251,973.835821,988.000000,619.000000,162.000000,113.941694,347.379518,337.500000,1379.000000,861.000000,151.370137,1118.678161,1103.000000,849.000000,162.000000,183.194642,426.450704,390.000000,1379.000000,1135.000000,74.356139,1263.512821,1281.000000,1132.000000,162.000000,279.583898,532.114943,454.000000,365.dcm
1148.000000,241.000000,307.487128,802.360000,918.500000,245.000000,166.000000,19.415037,208.766667,205.500000,1148.000000,490.000000,187.653878,946.907895,1020.500000,468.000000,166.000000,82.393993,269.148148,235.000000,1148.000000,831.000000,79.265475,1050.854545,1080.000000,802.000000,166.000000,201.255920,382.693333,294.000000,1148.000000,1062.000000,23.311055,1105.696970,1107.000000,1060.000000,166.000000,304.656256,515.577320,409.000000,368.dcm
1148.000000,241.000000,314.781360,760.469027,784.000000,249.000000,166.000000,22.942221,209.186047,205.000000,1148.000000,452.000000,217.006209,907.666667,1000.500000,437.000000,166.000000,74.081417,259.500000,236.000000,1148.000000,747.000000,108.491676,1027.716667,1071.000000,743.000000,166.000000,170.376672,346.510417,271.000000,1148.000000,1060.000000,24.256061,1104.352941,1106.000000,1030.000000,166.000000,285.718247,470.327869,358.000000,372.dcm
1379.000000,338.000000,321.589573,782.200957,736.000000,336.000000,162.000000,51.481055,247.239437,242.000000,1379.000000,540.000000,247.101134,955.528571,966.500000,619.000000,162.000000,108.799938,337.571429,335.500000,1379.000000,837.000000,155.181866,1112.483146,1099.000000,828.000000,162.000000,183.818146,429.439791,391.000000,1379.000000,1132.000000,77.942224,1257.097561,1273.000000,1125.000000,162.000000,280.419962,541.811715,469.000000,378.dcm
2409.000000,278.000000,706.293177,1083.052632,987.500000,263.000000,130.000000,39.494534,179.727273,175.000000,2409.000000,508.000000,601.675640,1420.153846,1271.500000,470.000000,130.000000,104.059632,269.956522,278.000000,2409.000000,1200.000000,450.035423,1721.666667,1553.500000,1186.000000,130.000000,248.224521,391.709677,312.000000,2409.000000,1562.000000,249.731356,2115.000000,2137.000000,1545.000000,130.000000,456.483041,602.450000,406.500000,382.dcm
1960.000000,296.000000,528.835233,1028.250000,972.500000,247.000000,129.000000,31.706674,207.950000,214.000000,1960.000000,559.000000,432.534254,1241.454545,1286.000000,476.000000,129.000000,98.234052,272.064516,232.000000,1960.000000,999.000000,308.940632,1480.863636,1493.000000,946.000000,129.000000,244.098561,400.547619,307.500000,1960.000000,1535.000000,154.536256,1741.636364,1764.000000,1451.000000,129.000000,405.898391,570.641509,405.000000,384.dcm
2459.000000,302.000000,684.187183,1037.160714,772.000000,291.000000,89.000000,61.400563,194.812500,193.000000,2459.000000,493.000000,655.247464,1256.928571,960.000000,457.000000,89.000000,107.562551,280.233333,287.500000,2459.000000,855.000000,535.952734,1669.000000,1760.000000,839.000000,89.000000,211.018658,414.319149,372.000000,2459.000000,1760.000000,278.197057,2095.538462,1955.000000,1739.000000,89.000000,395.913494,575.525424,457.000000,387.dcm
2136.000000,352.000000,575.448100,1090.685714,974.000000,322.000000,190.000000,38.816135,271.230769,279.000000,2136.000000,675.000000,472.938872,1348.480000,1326.000000,593.000000,190.000000,110.107565,347.304348,319.000000,2136.000000,1107.000000,349.245521,1598.941176,1496.000000,974.000000,190.000000,234.944587,468.322581,381.000000,2136.000000,1641.000000,178.823137,1919.500000,1938.000000,1496.000000,190.000000,418.152518,658.600000,500.500000,390.dcm
1148.000000,245.000000,303.079203,834.311111,966.500000,243.000000,166.000000,19.169810,208.633333,205.500000,1148.000000,490.000000,176.546418,967.070423,1026.000000,453.000000,166.000000,75.258342,258.877551,228.000000,1148.000000,891.000000,70.654102,1058.188679,1082.000000,882.000000,166.000000,213.407483,377.059701,280.000000,1148.000000,1067.000000,22.302810,1107.062500,1108.000000,1062.000000,166.000000,320.584388,521.829545,382.500000,393.dcm
1016.000000,181.000000,271.698641,585.050000,578.500000,180.000000,111.000000,17.345388,149.937500,154.000000,1016.000000,390.000000,201.877566,711.862069,767.000000,361.000000,111.000000,65.850647,191.000000,163.000000,1016.000000,622.000000,121.974880,834.263158,820.000000,597.000000,111.000000,145.972672,268.918919,184.000000,1016.000000,824.000000,72.873178,936.333333,968.000000,820.000000,111.000000,236.785931,369.659574,282.000000,396.dcm
2409.000000,291.000000,777.636241,1286.863636,1211.500000,280.000000,139.000000,52.366667,195.625000,176.500000,2409.000000,508.000000,669.055562,1558.294118,1562.000000,470.000000,139.000000,105.075004,260.384615,263.000000,2409.000000,1216.000000,416.217033,1957.272727,2062.000000,1207.000000,139.000000,326.452964,439.263158,312.000000,2409.000000,2062.000000,131.808953,2237.000000,2237.000000,2047.000000,139.000000,592.135260,685.583333,450.500000,399.dcm
2459.000000,497.000000,703.260784,1424.214286,1476.500000,493.000000,137.000000,109.663121,303.500000,293.000000,2459.000000,814.000000,579.455570,1704.571429,1824.000000,693.000000,137.000000,171.524259,434.000000,493.000000,2459.000000,1588.000000,299.733068,2059.285714,1938.500000,1365.000000,137.000000,322.021402,612.545455,556.500000,2459.000000,1955.000000,172.511283,2314.142857,2357.000000,1922.000000,137.000000,591.652628,900.241379,693.000000,402.dcm
2136.000000,359.000000,631.838653,1196.913043,1119.000000,352.000000,190.000000,57.116422,275.571429,279.000000,2136.000000,741.000000,487.683329,1509.312500,1568.500000,675.000000,190.000000,139.958883,379.214286,355.500000,2136.000000,1326.000000,274.023655,1787.818182,1837.000000,1119.000000,190.000000,271.539072,515.368421,398.000000,2136.000000,1837.000000,120.658886,1997.833333,2023.000000,1728.000000,190.000000,490.998581,727.958333,563.500000,405.dcm
1108.000000,322.000000,240.356615,701.000000,728.000000,306.000000,202.000000,33.326098,241.416667,234.500000,1108.000000,494.000000,180.162997,812.062500,811.500000,473.000000,202.000000,93.970538,323.125000,314.000000,1108.000000,735.000000,124.668656,914.200000,901.000000,902.000000,202.000000,182.853595,429.361111,422.000000,1108.000000,914.000000,61.537342,1021.200000,1034.500000,902.000000,202.000000,227.046324,511.500000,470.500000,408.dcm
1960.000000,319.000000,566.673018,1130.633333,1166.500000,296.000000,188.000000,27.403826,228.333333,224.500000,1960.000000,597.000000,449.353158,1352.478261,1451.000000,476.000000,188.000000,94.334263,292.210526,247.000000,1960.000000,1324.000000,214.978338,1643.400000,1602.000000,1009.000000,188.000000,262.924176,444.740741,348.000000,1960.000000,1705.000000,90.830297,1839.857143,1836.000000,1602.000000,188.000000,496.885730,679.428571,462.000000,410.dcm
1379.000000,371.000000,302.514982,847.758427,832.500000,368.000000,162.000000,61.073994,263.000000,265.000000,1379.000000,594.000000,228.015611,988.922481,991.000000,587.000000,162.000000,123.430373,357.081081,338.000000,1379.000000,899.000000,144.345648,1130.722892,1125.000000,873.000000,162.000000,204.743003,467.242038,437.000000,1379.000000,1148.000000,70.392219,1270.135135,1282.000000,1147.000000,162.000000,295.063423,592.177340,552.000000,414.dcm
1798.000000,508.000000,397.744939,1123.583333,1008.500000,491.000000,304.000000,79.974162,386.333333,377.500000,1798.000000,888.000000,333.601936,1276.388889,1313.500000,827.000000,304.000000,173.400810,525.750000,499.500000,1798.000000,1059.000000,234.065414,1492.727273,1440.000000,1050.000000,304.000000,246.826406,677.052632,675.000000,1798.000000,1452.000000,140.263324,1693.400000,1730.000000,1440.000000,304.000000,360.211711,832.680000,888.000000,417.dcm
957.000000,199.000000,247.882893,524.114286,491.500000,194.000000,110.000000,27.746787,159.100000,160.500000,957.000000,320.000000,199.117774,638.100000,638.500000,301.000000,110.000000,51.140925,199.125000,196.500000,957.000000,514.000000,139.008243,752.333333,766.000000,500.000000,110.000000,113.609651,263.912281,220.000000,957.000000,764.000000,65.964835,860.222222,867.500000,756.000000,110.000000,181.399150,338.694444,277.500000,421.dcm
1071.000000,220.000000,281.120054,840.576190,1011.500000,318.000000,100.000000,47.937407,173.854839,184.500000,1071.000000,447.000000,174.664223,937.573034,1035.500000,432.000000,100.000000,80.887943,217.148936,202.000000,1071.000000,745.000000,83.544870,1006.371622,1047.500000,729.000000,100.000000,183.184021,309.330645,225.000000,1071.000000,982.000000,19.507709,1047.946903,1054.000000,981.000000,100.000000,286.079958,433.220126,318.000000,425.dcm
1034.000000,181.000000,292.131014,577.195122,543.500000,176.000000,83.000000,28.522704,140.769231,148.500000,1034.000000,304.000000,240.767015,701.583333,723.000000,301.000000,83.000000,59.272238,185.312500,173.000000,1034.000000,555.000000,151.654350,848.102564,875.000000,554.000000,83.000000,132.292468,259.623188,221.000000,1034.000000,858.000000,53.843822,968.571429,971.000000,851.000000,83.000000,221.256881,352.298851,278.000000,428.dcm
795.000000,172.000000,197.716140,494.355263,516.500000,195.000000,104.000000,19.651872,145.470588,145.500000,795.000000,318.000000,144.244186,581.842105,598.000000,304.000000,104.000000,49.107639,176.452830,163.000000,795.000000,476.000000,85.996418,661.275000,670.000000,473.000000,104.000000,105.662677,229.514286,192.000000,795.000000,669.000000,37.126104,730.380952,740.000000,668.000000,104.000000,175.402492,305.382022,229.000000,432.dcm
1093.000000,242.000000,218.035190,612.964706,631.000000,233.000000,118.000000,28.708035,179.285714,186.000000,1093.000000,447.000000,159.874242,710.746032,710.000000,441.000000,118.000000,87.457920,238.596491,207.000000,1093.000000,634.000000,130.523971,790.928571,747.000000,631.000000,118.000000,161.013647,322.538462,266.500000,1093.000000,798.000000,114.252876,962.416667,990.500000,804.000000,118.000000,227.136092,433.592593,405.000000,436.dcm
835.000000,284.000000,142.762949,625.686275,659.000000,279.000000,135.000000,44.690531,205.923077,212.000000,835.000000,563.000000,70.816728,701.135135,717.000000,531.000000,135.000000,127.482438,320.185185,284.000000,835.000000,689.000000,36.993243,743.400000,740.000000,659.000000,135.000000,173.604080,410.307692,402.000000,804.000000,740.000000,21.245320,767.818182,766.000000,835.000000,135.000000,204.610196,493.226415,531.000000,437.dcm
1005.000000,224.000000,254.697025,610.698630,545.000000,217.000000,135.000000,22.879842,170.111111,166.000000,1005.000000,364.000000,213.473577,700.473684,707.000000,355.000000,135.000000,65.980861,215.046512,194.000000,1005.000000,556.000000,131.384360,838.916667,852.500000,545.000000,135.000000,133.706375,296.453125,276.500000,1005.000000,838.000000,53.844904,938.300000,958.500000,822.000000,135.000000,209.576523,380.100000,326.500000,441.dcm
1281.000000,726.000000,134.177073,950.113208,937.000000,685.000000,284.000000,114.411776,517.636364,561.000000,1281.000000,883.000000,108.566744,999.634146,961.000000,873.000000,284.000000,158.021000,655.000000,726.000000,1281.000000,943.000000,110.850966,1060.869565,1005.000000,940.000000,284.000000,178.227095,771.951220,798.000000,1281.000000,1049.000000,68.018298,1172.600000,1178.500000,1043.000000,284.000000,178.307671,820.814815,907.500000,443.dcm
795.000000,232.000000,163.755711,569.508772,598.000000,229.000000,138.000000,31.615246,190.333333,198.000000,795.000000,423.000000,102.659999,644.860465,668.000000,421.000000,138.000000,92.014081,261.655172,229.000000,795.000000,614.000000,50.136679,710.925926,713.000000,608.000000,138.000000,155.133872,358.266667,353.000000,795.000000,713.000000,21.171850,752.642857,752.500000,701.000000,138.000000,188.391838,427.241379,422.000000,444.dcm
1034.000000,214.000000,267.617505,669.000000,675.000000,209.000000,83.000000,37.323922,148.611111,148.500000,1034.000000,426.000000,195.020447,782.562500,800.000000,422.000000,83.000000,93.247146,219.969697,198.000000,1034.000000,675.000000,108.407939,901.093750,934.000000,669.000000,83.000000,176.457239,326.265306,296.000000,1034.000000,927.000000,35.165470,988.882353,994.000000,909.000000,83.000000,256.794406,437.671875,418.000000,447.dcm
1071.000000,217.000000,302.218669,804.008811,981.000000,212.000000,100.000000,35.634054,159.540984,161.000000,1071.000000,432.000000,186.161663,924.706522,1033.000000,421.000000,100.000000,78.746727,212.461538,197.500000,1071.000000,745.000000,83.544870,1006.371622,1047.500000,729.000000,100.000000,183.901916,309.278571,225.000000,1071.000000,982.000000,19.507709,1047.946903,1054.000000,981.000000,100.000000,280.898539,421.851429,304.000000,450.dcm
957.000000,217.000000,234.549554,564.419355,526.500000,258.000000,120.000000,32.103087,186.052632,191.000000,957.000000,350.000000,188.684038,657.829787,664.000000,337.000000,120.000000,55.910715,223.852941,211.500000,957.000000,525.000000,134.376393,759.781250,767.000000,514.000000,120.000000,114.259506,290.122449,261.000000,957.000000,764.000000,65.964835,860.222222,867.500000,756.000000,120.000000,177.799829,365.793651,320.000000,454.dcm
992.000000,221.000000,255.503035,596.093023,618.000000,407.000000,139.000000,58.323768,185.523810,168.000000,992.000000,372.000000,206.434160,694.000000,677.000000,407.000000,139.000000,67.774611,213.741935,185.000000,992.000000,597.000000,136.381353,804.652174,846.000000,535.000000,139.000000,117.082496,268.804878,233.000000,992.000000,846.000000,54.855941,920.083333,917.500000,814.000000,139.000000,200.367358,355.519231,284.000000,457.dcm
1016.000000,191.000000,264.962038,566.340426,501.000000,177.000000,122.000000,16.539836,148.764706,145.000000,1016.000000,355.000000,216.348270,682.176471,687.500000,349.000000,122.000000,68.628276,198.433333,170.500000,1016.000000,539.000000,146.991167,803.304348,787.000000,501.000000,122.000000,121.486836,260.268293,218.000000,1016.000000,825.000000,62.484034,935.636364,939.000000,787.000000,122.000000,210.699833,355.754717,306.000000,460.dcm
1007.000000,249.000000,251.164938,587.882353,574.000000,240.000000,148.000000,28.863294,194.384615,193.000000,1007.000000,364.000000,192.025633,717.742857,665.000000,360.000000,148.000000,64.087360,254.758621,255.000000,1007.000000,615.000000,140.396327,816.458333,844.000000,582.000000,148.000000,130.103026,322.850000,296.000000,1007.000000,854.000000,51.414242,937.833333,940.000000,834.000000,148.000000,198.516644,408.750000,333.500000,463.dcm
928.000000,213.000000,192.556633,588.375000,654.000000,253.000000,140.000000,29.022199,177.875000,177.500000,928.000000,402.000000,114.863707,676.255814,710.000000,401.000000,140.000000,73.606494,219.972973,199.000000,928.000000,649.000000,56.165879,741.034483,731.000000,641.000000,140.000000,163.757757,308.392157,233.000000,804.000000,744.000000,20.172589,770.600000,768.500000,928.000000,140.000000,235.298663,421.600000,382.500000,464.dcm
1005.000000,224.000000,253.535884,670.192982,707.000000,217.000000,147.000000,20.604309,171.913043,169.000000,1005.000000,486.000000,172.372588,785.023256,816.000000,422.000000,147.000000,81.154174,227.000000,194.000000,1005.000000,697.000000,96.094308,881.566667,892.500000,665.000000,147.000000,167.418742,314.160000,251.500000,1005.000000,882.000000,40.228666,954.294118,968.000000,858.000000,147.000000,244.597064,411.619048,336.000000,468.dcm
1235.000000,510.000000,155.917583,892.016949,929.000000,424.000000,201.000000,81.349673,293.538462,284.000000,1235.000000,774.000000,103.792446,948.979167,937.000000,770.000000,201.000000,195.300196,453.916667,424.000000,1235.000000,914.000000,87.256418,986.555556,954.000000,912.000000,201.000000,243.968400,581.361111,622.000000,1235.000000,973.000000,91.130077,1092.090909,1108.000000,968.000000,201.000000,257.850104,728.393443,838.000000,471.dcm
795.000000,172.000000,200.901365,509.888889,565.000000,166.000000,104.000000,15.863690,143.360000,146.000000,795.000000,353.000000,136.691483,603.297872,632.000000,340.000000,104.000000,54.098724,179.317073,158.000000,795.000000,519.000000,75.883558,680.424242,692.000000,481.000000,104.000000,117.489474,240.963636,198.000000,795.000000,696.000000,27.042867,745.875000,748.000000,692.000000,104.000000,192.821258,330.180556,236.000000,472.dcm
1034.000000,194.000000,286.630043,625.028571,607.500000,188.000000,83.000000,29.380400,143.450000,148.500000,1034.000000,338.000000,215.699902,752.057692,787.000000,318.000000,83.000000,68.509887,197.736842,187.000000,1034.000000,638.000000,120.628967,886.529412,918.000000,610.000000,83.000000,159.078196,294.267857,252.500000,1034.000000,887.000000,43.974807,979.315789,993.000000,875.000000,83.000000,242.981230,394.563380,306.000000,476.dcm
