Arearg1,MajorAxisLengthrg1,MinorAxisLengthrg1,Eccentricityrg1,ConvexArearg1,EquivDiameterrg1,Solidityrg1,Extentrg1,Perimeterrg1,ConvexPerimeterrg1,Circularityrg1,Roughnessrg1,Elongationrg1,Compactnessrg1,MaxChordLengthrg1,RadialDistanceSDrg1,SecondMomentrg1,Arearg2,MajorAxisLengthrg2,MinorAxisLengthrg2,Eccentricityrg2,ConvexArearg2,EquivDiameterrg2,Solidityrg2,Extentrg2,Perimeterrg2,ConvexPerimeterrg2,Circularityrg2,Roughnessrg2,Elongationrg2,Compactnessrg2,MaxChordLengthrg2,RadialDistanceSDrg2,SecondMomentrg2,Arearg3,MajorAxisLengthrg3,MinorAxisLengthrg3,Eccentricityrg3,ConvexArearg3,EquivDiameterrg3,Solidityrg3,Extentrg3,Perimeterrg3,ConvexPerimeterrg3,Circularityrg3,Roughnessrg3,Elongationrg3,Compactnessrg3,MaxChordLengthrg3,RadialDistanceSDrg3,SecondMomentrg3,Arearg4,MajorAxisLengthrg4,MinorAxisLengthrg4,Eccentricityrg4,ConvexArearg4,EquivDiameterrg4,Solidityrg4,Extentrg4,Perimeterrg4,ConvexPerimeterrg4,Circularityrg4,Roughnessrg4,Elongationrg4,Compactnessrg4,MaxChordLengthrg4,RadialDistanceSDrg4,SecondMomentrg4,Arearg5,MajorAxisLengthrg5,MinorAxisLengthrg5,Eccentricityrg5,ConvexArearg5,EquivDiameterrg5,Solidityrg5,Extentrg5,Perimeterrg5,ConvexPerimeterrg5,Circularityrg5,Roughnessrg5,Elongationrg5,Compactnessrg5,MaxChordLengthrg5,RadialDistanceSDrg5,SecondMomentrg5,Arearg6,MajorAxisLengthrg6,MinorAxisLengthrg6,Eccentricityrg6,ConvexArearg6,EquivDiameterrg6,Solidityrg6,Extentrg6,Perimeterrg6,ConvexPerimeterrg6,Circularityrg6,Roughnessrg6,Elongationrg6,Compactnessrg6,MaxChordLengthrg6,RadialDistanceSDrg6,SecondMomentrg6,ImageName
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,6.000000,4.163332,2.000000,0.877058,6.000000,2.763953,1.000000,0.750000,9.656854,9.656854,0.808518,1.000000,2.081666,1.236831,4.123106,0.451348,0.194444,11.000000,4.230736,3.687002,0.490431,12.000000,3.742410,0.916667,0.687500,13.071068,12.714777,0.855037,0.972742,1.147473,1.236003,4.472136,0.349605,0.163787,217.000000,22.577976,14.238911,0.776063,276.000000,16.622063,0.786232,0.574074,88.669048,64.933050,0.646752,0.732308,1.585653,2.883198,26.400758,2.154973,0.204448,230.000000,24.776446,14.305788,0.816465,291.000000,17.112717,0.790378,0.547619,94.083261,68.822403,0.610208,0.731505,1.731918,3.062577,28.319605,2.499201,0.221701,234.000000,24.932141,14.280703,0.819707,291.000000,17.260882,0.804124,0.557143,93.497475,68.822403,0.620821,0.736088,1.745862,2.972857,28.319605,2.458511,0.219787,13045.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,16.000000,11.357418,3.324264,0.956206,27.000000,4.513517,0.592593,0.333333,24.727922,22.059295,0.413187,0.892080,3.416521,3.041203,9.433981,1.310135,0.536621,13069.dcm
3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,8.000000,4.989017,2.697476,0.841227,10.000000,3.191538,0.800000,0.666667,13.071068,11.478709,0.762981,0.878177,1.849513,1.699504,4.472136,0.484044,0.230469,25.000000,8.515398,4.831011,0.823493,31.000000,5.641896,0.806452,0.625000,23.556349,21.424683,0.684417,0.909508,1.762653,1.766307,8.062258,0.974623,0.232960,30.000000,8.968432,4.909232,0.836878,35.000000,6.180387,0.857143,0.750000,24.142136,22.485281,0.745649,0.931371,1.826850,1.546038,8.246211,0.970406,0.212222,41.000000,9.346802,6.160744,0.752030,44.000000,7.225152,0.931818,0.759259,27.313708,25.625118,0.784625,0.938178,1.517155,1.447997,9.219544,0.822303,0.186968,63.000000,10.935930,7.670349,0.712778,65.000000,8.956232,0.969231,0.900000,31.899495,30.819132,0.833508,0.966132,1.425741,1.285338,11.180340,0.744858,0.174367,13095.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,16.000000,7.024829,3.969376,0.825057,21.000000,4.513517,0.761905,0.533333,20.727922,17.469413,0.658830,0.842796,1.769757,2.136888,6.708204,0.768592,0.243896,31.000000,6.528679,6.172118,0.325955,32.000000,6.282549,0.968750,0.861111,20.485281,20.307136,0.944657,0.991304,1.057770,1.077240,6.708204,0.225273,0.157363,31.000000,6.528679,6.172118,0.325955,32.000000,6.282549,0.968750,0.861111,20.485281,20.307136,0.944657,0.991304,1.057770,1.077240,6.708204,0.225273,0.157363,37.000000,7.519963,6.572067,0.486017,40.000000,6.863663,0.925000,0.755102,23.899495,23.252096,0.859978,0.972912,1.144231,1.228474,8.062258,0.415733,0.163978,41.000000,7.492599,7.256372,0.249123,43.000000,7.225152,0.953488,0.836735,24.485281,24.055200,0.890381,0.982435,1.032554,1.163634,8.062258,0.378275,0.161779,13101.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,6.000000,6.121381,1.724279,0.959508,7.000000,2.763953,0.857143,0.600000,12.242641,11.951533,0.527854,0.976222,3.550110,1.987875,5.099020,0.739851,0.393519,6.000000,6.121381,1.724279,0.959508,7.000000,2.763953,0.857143,0.600000,12.242641,11.951533,0.527854,0.976222,3.550110,1.987875,5.099020,0.739851,0.393519,6.000000,6.121381,1.724279,0.959508,7.000000,2.763953,0.857143,0.600000,12.242641,11.951533,0.527854,0.976222,3.550110,1.987875,5.099020,0.739851,0.393519,13.000000,5.330127,3.286455,0.787291,13.000000,4.068429,1.000000,0.866667,13.656854,13.656854,0.875895,1.000000,1.621847,1.141690,5.099020,0.462991,0.175694,22.000000,8.232861,5.242300,0.771068,31.000000,5.292567,0.709677,0.448980,24.485281,21.865965,0.578223,0.893025,1.570467,2.168591,7.810250,0.997911,0.263054,13125.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,34.000000,9.022955,6.601379,0.681712,48.000000,6.579525,0.708333,0.485714,32.727922,26.813209,0.594280,0.819276,1.366829,2.506964,10.440307,1.045428,0.224863,36.000000,8.869283,6.583932,0.670035,48.000000,6.770275,0.750000,0.514286,30.727922,26.813209,0.629238,0.872601,1.347110,2.087152,10.440307,0.976353,0.207197,59.000000,13.178586,9.702964,0.676691,105.000000,8.667245,0.561905,0.383117,56.041631,38.442258,0.501700,0.685959,1.358202,4.236036,14.142136,1.757997,0.280886,127.000000,31.774390,8.512348,0.963447,230.000000,12.716187,0.552174,0.302381,102.911688,70.249162,0.323394,0.682616,3.732741,6.636144,32.310989,4.160351,0.531203,13129.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,9.000000,3.464102,3.464102,0.000000,9.000000,3.385138,1.000000,1.000000,10.828427,10.828427,0.964543,1.000000,1.000000,1.036760,3.605551,0.221406,0.148148,10.000000,4.085748,3.306559,0.587408,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.235649,1.081317,4.123106,0.278237,0.156000,12.000000,4.324626,3.810489,0.472904,12.000000,3.908820,1.000000,0.750000,13.071068,12.892922,0.907169,0.986371,1.134927,1.133003,4.472136,0.282907,0.159144,13133.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,12.000000,4.324626,3.810489,0.472904,13.000000,3.908820,0.923077,0.750000,13.071068,12.892922,0.907169,0.986371,1.134927,1.133003,4.472136,0.282907,0.159144,13136.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,7.000000,5.773503,2.429972,0.907115,9.000000,2.985411,0.777778,0.437500,13.071068,12.485281,0.564302,0.955185,2.375955,1.942291,5.000000,0.779186,0.326531,9.000000,6.902143,3.152883,0.889571,13.000000,3.385138,0.692308,0.450000,16.485281,14.714777,0.522330,0.892601,2.189153,2.402926,5.830952,0.713648,0.381344,23.000000,5.527271,5.483319,0.125858,23.000000,5.411516,1.000000,0.920000,17.656854,17.656854,0.927067,1.000000,1.008015,1.078671,5.830952,0.254655,0.157475,13139.dcm
4.000000,3.651484,1.825742,0.866025,4.000000,2.256758,1.000000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,6.000000,3.829708,2.403701,0.778499,6.000000,2.763953,1.000000,0.666667,9.656854,9.656854,0.808518,1.000000,1.593255,1.236831,3.605551,0.422330,0.185185,16.000000,9.148286,3.523214,0.922865,25.000000,4.513517,0.640000,0.333333,22.142136,20.689811,0.469696,0.934409,2.596574,2.438424,8.544004,1.140965,0.364990,222.000000,30.539088,11.476731,0.926699,274.000000,16.812471,0.810219,0.477419,87.698485,78.771398,0.449599,0.898207,2.660957,2.756902,34.014703,4.118892,0.298898,228.000000,30.399748,11.487598,0.925853,274.000000,17.038152,0.832117,0.490323,86.041631,78.771398,0.461751,0.915503,2.646310,2.583881,34.014703,4.048130,0.288773,229.000000,30.384257,11.593576,0.924342,275.000000,17.075475,0.832727,0.492473,86.041631,78.949544,0.461685,0.917574,2.620784,2.572598,34.014703,4.052797,0.287922,13144.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,9.000000,4.523725,3.552792,0.619028,11.000000,3.385138,0.818182,0.750000,15.071068,12.242641,0.754575,0.812327,1.273287,2.008333,4.472136,0.457411,0.211248,10.000000,4.548993,3.759433,0.563037,12.000000,3.568248,0.833333,0.833333,15.656854,12.828427,0.763595,0.819349,1.210021,1.950739,4.472136,0.501824,0.201000,12.000000,4.882595,4.074887,0.550896,14.000000,3.908820,0.857143,0.750000,17.071068,14.064495,0.762330,0.823879,1.198216,1.932548,5.000000,0.526754,0.196759,17.000000,5.507997,4.659691,0.533204,19.000000,4.652426,0.894737,0.680000,18.727922,15.899495,0.845069,0.848973,1.182052,1.641801,5.385165,0.594516,0.181559,19.000000,5.474022,5.035424,0.392208,21.000000,4.918491,0.904762,0.760000,19.313708,16.485281,0.878559,0.853553,1.087102,1.562312,5.385165,0.577956,0.173203,13147.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,4.000000,3.651484,1.825742,0.866025,5.000000,2.256758,0.800000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,940.000000,59.821212,34.219099,0.820238,1635.000000,34.595450,0.574924,0.440901,301.906638,152.447557,0.508273,0.504949,1.748182,7.716273,58.258047,6.728860,0.315616,1899.000000,58.664727,44.087810,0.659708,2102.000000,49.171962,0.903425,0.873907,267.580736,176.818200,0.763275,0.660803,1.330634,3.000370,62.968246,4.184716,0.177153,2167.000000,61.125228,47.231016,0.634780,2172.000000,52.527232,0.997698,0.997239,192.485281,186.064495,0.786578,0.966643,1.294176,1.360587,66.400301,3.757128,0.172023,2173.000000,61.199129,47.342722,0.633693,2173.000000,52.599900,1.000000,1.000000,186.828427,186.828427,0.782319,1.000000,1.292683,1.278252,66.400301,3.738190,0.172112,13183.dcm
16.000000,4.618802,4.618802,0.000000,16.000000,4.513517,1.000000,1.000000,14.828427,14.828427,0.914407,1.000000,1.000000,1.093605,5.000000,0.265967,0.156250,25.000000,6.241557,5.283411,0.532406,26.000000,5.641896,0.961538,0.694444,18.727922,18.549776,0.913004,0.990488,1.181350,1.116424,6.324555,0.292764,0.160512,26.000000,6.223326,5.500583,0.467741,26.000000,5.753627,1.000000,0.722222,18.727922,18.727922,0.931545,1.000000,1.131394,1.073485,6.324555,0.222142,0.159422,30.000000,6.449806,6.073622,0.336523,31.000000,6.180387,0.967742,0.833333,20.485281,20.128990,0.930437,0.982607,1.061937,1.113148,6.708204,0.240115,0.157963,33.000000,6.782195,6.334131,0.357442,33.000000,6.482045,1.000000,0.916667,21.071068,21.071068,0.934008,1.000000,1.070738,1.070654,7.211103,0.259990,0.158054,33.000000,6.782195,6.334131,0.357442,33.000000,6.482045,1.000000,0.916667,21.071068,21.071068,0.934008,1.000000,1.070738,1.070654,7.211103,0.259990,0.158054,13194.dcm
63.000000,11.329915,7.833095,0.722507,67.000000,8.956232,0.940299,0.700000,34.142136,32.422981,0.753086,0.949647,1.446416,1.472417,12.206556,0.955619,0.185573,89.000000,16.359579,8.296696,0.861860,106.000000,10.645108,0.839623,0.505682,46.384776,43.694062,0.585808,0.941991,1.971818,1.923761,17.492856,1.960627,0.234413,127.000000,19.466529,9.669812,0.867899,145.000000,12.716187,0.875862,0.557018,53.798990,50.546309,0.624647,0.939540,2.013124,1.813571,20.248457,2.089873,0.231193,131.000000,19.741211,9.767272,0.869026,152.000000,12.914890,0.861842,0.530364,54.041631,50.987273,0.633224,0.943481,2.021159,1.774090,20.248457,2.108725,0.230176,152.000000,21.791546,10.303137,0.881167,173.000000,13.911593,0.878613,0.556777,57.698485,54.775319,0.636625,0.949337,2.115040,1.742912,21.954498,2.424617,0.237812,165.000000,22.185571,10.909393,0.870746,188.000000,14.494293,0.877660,0.500000,61.355339,58.173654,0.612690,0.948143,2.033621,1.815561,23.323808,2.558152,0.230511,13198.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,8.000000,6.438081,2.591868,0.915383,12.000000,3.191538,0.666667,0.533333,14.485281,13.365746,0.562747,0.922712,2.483954,2.087152,5.385165,0.657426,0.355469,18.000000,7.598277,4.564437,0.799459,24.000000,4.787307,0.750000,0.500000,22.142136,18.727922,0.644916,0.845805,1.664669,2.167488,6.708204,0.746955,0.263546,19.000000,7.505310,4.824812,0.765990,25.000000,4.918491,0.760000,0.527778,22.727922,19.135563,0.652050,0.841941,1.555565,2.163496,6.708204,0.755501,0.253098,44.000000,9.680105,6.912936,0.700004,50.000000,7.484821,0.880000,0.785714,30.485281,27.071068,0.754487,0.888005,1.400289,1.680807,10.000000,0.879514,0.197197,44.000000,9.680105,6.912936,0.700004,50.000000,7.484821,0.880000,0.785714,30.485281,27.071068,0.754487,0.888005,1.400289,1.680807,10.000000,0.879514,0.197197,13204.dcm
74.000000,14.719054,7.004541,0.879509,83.000000,9.706685,0.891566,0.560606,38.384776,36.528923,0.696896,0.951651,2.101359,1.584442,14.866069,1.471392,0.222168,93.000000,15.810489,8.191967,0.855299,107.000000,10.881695,0.869159,0.550296,43.213203,41.124276,0.691029,0.951660,1.929999,1.597865,16.401219,1.503782,0.211299,122.000000,19.100196,8.757119,0.888703,137.000000,12.463355,0.890511,0.542222,50.284271,46.951873,0.695447,0.933729,2.181105,1.649281,19.209373,1.947103,0.224815,146.000000,21.102938,9.342805,0.896657,164.000000,13.634257,0.890244,0.536765,57.112698,52.114151,0.675540,0.912479,2.258737,1.777881,22.022716,2.243879,0.226864,170.000000,22.866983,10.019096,0.898903,186.000000,14.712264,0.913978,0.559211,58.870058,55.656585,0.689645,0.945414,2.282340,1.622296,23.430749,2.371377,0.228167,185.000000,23.924255,10.499808,0.898547,212.000000,15.347616,0.872642,0.513889,63.355339,58.295612,0.684085,0.920137,2.278542,1.726573,23.600847,2.448474,0.229713,13206.dcm
5.000000,3.529850,2.359413,0.743786,5.000000,2.523133,1.000000,0.555556,9.071068,8.892922,0.794494,0.980361,1.496071,1.309595,3.162278,0.432790,0.192000,139.000000,27.704397,7.809723,0.959445,187.000000,13.303394,0.743316,0.371658,65.012193,58.548912,0.509550,0.900584,3.547424,2.419719,24.413111,3.396322,0.371339,161.000000,28.399119,8.456320,0.954639,205.000000,14.317527,0.785366,0.388889,65.597980,61.130487,0.541402,0.931896,3.358331,2.126891,25.000000,3.330567,0.339811,161.000000,28.399119,8.456320,0.954639,205.000000,14.317527,0.785366,0.388889,65.597980,61.130487,0.541402,0.931896,3.358331,2.126891,25.000000,3.330567,0.339811,169.000000,28.561752,8.722822,0.952223,216.000000,14.668929,0.782407,0.408213,66.769553,61.933145,0.553669,0.927566,3.274371,2.099232,25.612497,3.323351,0.328844,178.000000,28.410159,8.960329,0.948962,223.000000,15.054456,0.798206,0.429952,67.597980,62.111291,0.579814,0.918834,3.170660,2.042855,25.612497,3.264669,0.310659,13220.dcm
18.000000,10.986327,2.541871,0.972867,23.000000,4.787307,0.782609,0.375000,22.142136,21.453743,0.491446,0.968910,4.322142,2.167488,9.433981,1.302971,0.432270,27.000000,10.896967,3.614425,0.943388,29.000000,5.863230,0.931034,0.421875,24.384776,23.545260,0.612021,0.965572,3.014855,1.752524,9.433981,1.304767,0.298938,31.000000,11.240168,4.047147,0.932929,35.000000,6.282549,0.885714,0.430556,26.384776,25.175093,0.614652,0.954152,2.777306,1.787044,10.000000,1.332311,0.282367,39.000000,11.529075,4.636797,0.915559,42.000000,7.046726,0.928571,0.541667,26.970563,26.474192,0.699244,0.981596,2.486431,1.484245,10.816654,1.228146,0.243194,41.000000,11.909009,4.698887,0.918868,45.000000,7.225152,0.911111,0.569444,28.142136,27.313708,0.690609,0.970563,2.534432,1.537165,11.401754,1.241448,0.245789,48.000000,12.101002,5.331685,0.897704,50.000000,7.817640,0.960000,0.600000,29.556349,28.558874,0.739552,0.966252,2.269639,1.448273,11.661904,1.252758,0.224212,13257.dcm
293.000000,19.610426,19.152217,0.214908,299.000000,19.314740,0.979933,0.811634,65.112698,62.332945,0.947637,0.957309,1.023925,1.151473,20.591260,0.382606,0.159708,301.000000,19.845673,19.432651,0.202954,309.000000,19.576647,0.974110,0.792105,65.112698,63.020411,0.952388,0.967867,1.021254,1.120869,20.591260,0.388909,0.159637,311.000000,20.261618,19.669298,0.240026,317.000000,19.899183,0.981073,0.777500,66.526912,64.311741,0.944908,0.966703,1.030114,1.132464,21.095023,0.408255,0.159716,317.000000,20.497087,19.839645,0.251239,323.000000,20.090220,0.981424,0.792500,66.526912,64.700726,0.951592,0.972550,1.033138,1.111030,21.189620,0.442689,0.159912,324.000000,20.615332,20.160774,0.208837,337.000000,20.310825,0.961424,0.734694,68.769553,65.928878,0.936706,0.958693,1.022547,1.161549,21.400935,0.439886,0.159873,328.000000,20.811981,20.192036,0.242257,340.000000,20.435816,0.964706,0.743764,68.769553,66.014979,0.945799,0.959945,1.030702,1.147384,21.400935,0.408150,0.159716,13271.dcm
7.000000,4.898737,2.951246,0.798156,9.000000,2.985411,0.777778,0.437500,13.071068,12.055200,0.605284,0.922281,1.659888,1.942291,4.472136,0.570032,0.268222,8.000000,5.854623,2.808925,0.877389,10.000000,3.191538,0.800000,0.400000,14.485281,13.469413,0.554118,0.929869,2.084293,2.087152,5.099020,0.715125,0.308594,27.000000,7.106270,5.141906,0.690248,28.000000,5.863230,0.964286,0.642857,20.727922,20.119695,0.838168,0.970657,1.382030,1.266304,7.615773,0.492255,0.171925,34.000000,8.856595,5.403356,0.792329,37.000000,6.579525,0.918919,0.539683,25.556349,24.182396,0.730618,0.946238,1.639092,1.528653,9.486833,0.797780,0.192957,37.000000,9.124073,5.770582,0.774596,43.000000,6.863663,0.860465,0.513889,27.556349,25.596610,0.709654,0.928882,1.581136,1.633171,9.486833,0.821694,0.192368,37.000000,9.124073,5.770582,0.774596,43.000000,6.863663,0.860465,0.513889,27.556349,25.596610,0.709654,0.928882,1.581136,1.633171,9.486833,0.821694,0.192368,13277.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,13283.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,19.000000,7.157540,3.720312,0.854303,20.000000,4.918491,0.950000,0.527778,18.142136,17.741114,0.758581,0.977896,1.923909,1.378521,6.708204,0.726078,0.205278,33.000000,11.914031,3.958327,0.943195,37.000000,6.482045,0.891892,0.412500,28.384776,27.144238,0.562819,0.956296,3.009865,1.942885,11.661904,1.362065,0.293458,13292.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,4.000000,3.651484,1.825742,0.866025,5.000000,2.256758,0.800000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,4.000000,3.651484,1.825742,0.866025,5.000000,2.256758,0.800000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,4.000000,3.651484,1.825742,0.866025,5.000000,2.256758,0.800000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,13298.dcm
