Areaorg1,MajorAxisLengthorg1,MinorAxisLengthorg1,Eccentricityorg1,ConvexAreaorg1,EquivDiameterorg1,Solidityorg1,Extentorg1,Perimeterorg1,ConvexPerimeterorg1,Circularityorg1,Roughnessorg1,Elongationorg1,Compactnessorg1,MaxChordLengthorg1,RadialDistanceSDorg1,SecondMomentorg1,ImageName
63.000000,9.809974,8.358088,0.523543,65.000000,8.956232,0.969231,0.700000,29.798990,29.368908,0.917857,0.985567,1.173710,1.121638,10.198039,0.421964,0.162130,10688.dcm
46.000000,9.485807,6.369671,0.741009,48.000000,7.653040,0.958333,0.730159,26.142136,25.672882,0.877038,0.982050,1.489215,1.182264,9.486833,0.683649,0.173759,10690.dcm
144.000000,14.767580,12.597413,0.521837,150.000000,13.540550,0.960000,0.738462,46.870058,44.342240,0.920316,0.946068,1.172271,1.214000,15.524175,0.550651,0.162374,10694.dcm
127.000000,13.815294,11.936925,0.503428,136.000000,12.716187,0.933824,0.751479,46.041631,42.243629,0.894316,0.917509,1.157358,1.328274,14.764823,0.542279,0.162739,10699.dcm
93.000000,11.458995,10.666755,0.365368,98.000000,10.881695,0.948980,0.704545,37.213203,36.051821,0.899163,0.968791,1.074272,1.184953,12.165525,0.515415,0.162918,1070.dcm
149.000000,15.736332,12.430925,0.613170,159.000000,13.773623,0.937107,0.674208,49.698485,46.694484,0.858746,0.939555,1.265902,1.319138,17.464249,0.836931,0.167573,10704.dcm
137.000000,15.202652,11.681139,0.640016,142.000000,13.207340,0.964789,0.752747,44.627417,43.662899,0.903036,0.978387,1.301470,1.156839,15.652476,0.744731,0.166470,10710.dcm
32.000000,7.260752,5.823822,0.597195,33.000000,6.383076,0.969697,0.761905,21.313708,21.135563,0.900186,0.991642,1.246733,1.129687,7.615773,0.385250,0.164001,10713.dcm
172.000000,19.383560,11.891590,0.789704,187.000000,14.798554,0.919786,0.637037,56.870058,53.007247,0.769251,0.932077,1.630023,1.496336,21.633308,1.568947,0.186942,10716.dcm
140.000000,15.141839,11.882775,0.619794,143.000000,13.351162,0.979021,0.828402,44.970563,43.961314,0.910325,0.977558,1.274268,1.149526,16.401219,0.638521,0.164200,10720.dcm
46.000000,8.377304,7.194550,0.512287,47.000000,7.653040,0.978723,0.730159,25.556349,25.304413,0.902766,0.990142,1.164396,1.129874,9.055385,0.386067,0.162057,10724.dcm
121.000000,16.240199,10.108346,0.782677,138.000000,12.412171,0.876812,0.687500,51.455844,46.081277,0.716055,0.895550,1.606613,1.741302,18.867962,1.313484,0.187632,10726.dcm
169.000000,17.812721,12.343015,0.721002,177.000000,14.668929,0.954802,0.710084,51.455844,49.827832,0.855367,0.968361,1.443142,1.246731,18.867962,1.068199,0.172698,10729.dcm
234.000000,18.045502,16.597869,0.392437,241.000000,17.260882,0.970954,0.764706,57.698485,55.739613,0.946450,0.966050,1.087218,1.132148,18.439089,0.376305,0.159846,10734.dcm
221.000000,17.656933,16.045604,0.417357,231.000000,16.774562,0.956710,0.722222,56.526912,54.481280,0.935637,0.963811,1.100422,1.150558,18.384776,0.421161,0.160227,10738.dcm
64.000000,11.900981,7.059604,0.805059,65.000000,9.027033,0.984615,0.640000,31.798990,31.086408,0.832240,0.977591,1.685786,1.257294,11.661904,0.923979,0.184380,1074.dcm
284.000000,20.487943,17.808942,0.494390,294.000000,19.015784,0.965986,0.711779,64.183766,61.920605,0.930803,0.964739,1.150430,1.154309,21.587033,0.634029,0.161586,10742.dcm
240.000000,18.895841,16.329089,0.503212,246.000000,17.480775,0.975610,0.789474,58.284271,56.761039,0.936096,0.973865,1.157189,1.126371,19.646883,0.631047,0.161725,10745.dcm
91.000000,12.692631,9.289334,0.681446,94.000000,10.764051,0.968085,0.752066,36.384776,35.712054,0.896647,0.981511,1.366366,1.157679,13.038405,0.658877,0.168082,10750.dcm
103.000000,13.046966,10.235014,0.620161,105.000000,11.451798,0.980952,0.715278,38.627417,37.691959,0.911066,0.975783,1.274738,1.152774,13.038405,0.594651,0.165238,10754.dcm
56.000000,8.949510,8.162662,0.410014,58.000000,8.444016,0.965517,0.691358,28.384776,27.672194,0.918990,0.974896,1.096396,1.144915,9.219544,0.342329,0.160777,10757.dcm
53.000000,9.498834,7.481808,0.616116,58.000000,8.214724,0.913793,0.588889,29.213203,28.203955,0.837270,0.965452,1.269591,1.281364,10.198039,0.579085,0.169267,10761.dcm
114.000000,14.317005,10.419974,0.685785,118.000000,12.047793,0.966102,0.678571,41.455844,40.437713,0.876076,0.975441,1.373996,1.199656,14.560220,0.807926,0.170442,10765.dcm
124.000000,15.687305,10.555028,0.739789,132.000000,12.565099,0.939394,0.681319,44.627417,42.660589,0.856205,0.955928,1.486240,1.278121,15.264338,1.223608,0.178848,10769.dcm
45.000000,8.239077,7.158804,0.495016,46.000000,7.569398,0.978261,0.703125,25.556349,25.021912,0.903195,0.979088,1.150901,1.154982,8.544004,0.379145,0.161756,1077.dcm
46.000000,8.593270,7.076551,0.567317,47.000000,7.653040,0.978723,0.638889,25.798990,25.620844,0.880604,0.993095,1.214330,1.151430,9.219544,0.416323,0.164749,10773.dcm
52.000000,9.917295,6.983943,0.709983,54.000000,8.136858,0.962963,0.650000,28.384776,27.713291,0.850819,0.976343,1.420014,1.232985,10.198039,0.712375,0.173632,10776.dcm
86.000000,13.017794,9.254811,0.703257,96.000000,10.464158,0.895833,0.601399,40.041631,37.497619,0.768601,0.936466,1.406597,1.483594,13.928388,1.084457,0.183465,10779.dcm
110.000000,14.147073,10.435986,0.675153,118.000000,11.834541,0.932203,0.604396,42.284271,40.886323,0.826888,0.966939,1.355605,1.293466,14.866069,1.011127,0.174081,10782.dcm
81.000000,12.257929,9.079816,0.671803,88.000000,10.155413,0.920455,0.613636,37.455844,35.585760,0.803790,0.950072,1.350020,1.378302,13.000000,0.936117,0.177495,10785.dcm
108.000000,14.979190,9.742064,0.759615,118.000000,11.726460,0.915254,0.639053,42.041631,40.606101,0.823097,0.965855,1.537579,1.302343,14.764823,1.242540,0.183228,10788.dcm
64.000000,10.421967,8.075719,0.632115,67.000000,9.027033,0.955224,0.790123,30.727922,30.218325,0.880743,0.983416,1.290531,1.174023,10.816654,0.582584,0.167156,1079.dcm
81.000000,13.532479,7.876748,0.813144,83.000000,10.155413,0.975904,0.750000,36.142136,35.206677,0.821192,0.974117,1.718029,1.283313,13.892444,1.079086,0.187118,10791.dcm
102.000000,12.623074,10.470138,0.558589,103.000000,11.396071,0.990291,0.772727,37.798990,37.190763,0.926701,0.983909,1.205626,1.114680,13.000000,0.542693,0.163173,10794.dcm
77.000000,10.972882,9.109577,0.557481,77.000000,9.901487,1.000000,0.700000,32.627417,32.449271,0.918947,0.994540,1.204544,1.100183,11.401754,0.438261,0.162924,10797.dcm
95.000000,12.012200,10.239799,0.522809,96.000000,10.998080,0.989583,0.719697,36.627417,35.914835,0.925520,0.980545,1.173089,1.123774,12.165525,0.456244,0.162158,10799.dcm
59.000000,10.581149,7.201684,0.732642,59.000000,8.667245,1.000000,0.842857,28.727922,28.727922,0.898366,1.000000,1.469260,1.113132,10.770330,0.665997,0.170719,10801.dcm
88.000000,12.221489,9.353162,0.643668,90.000000,10.585135,0.977778,0.666667,36.041631,35.150903,0.894993,0.975286,1.306669,1.174671,12.649111,0.625302,0.166321,10804.dcm
51.000000,9.239943,7.171422,0.630570,52.000000,8.058239,0.980769,0.708333,26.970563,26.540481,0.909835,0.984054,1.288440,1.135011,9.486833,0.460721,0.164386,10807.dcm
74.000000,11.182662,8.791663,0.617989,77.000000,9.706685,0.961039,0.672727,33.213203,32.540481,0.878200,0.979745,1.271962,1.186260,11.704700,0.650665,0.168647,10809.dcm
66.000000,10.920610,7.865149,0.693755,68.000000,9.166996,0.970588,0.733333,30.970563,30.549776,0.888664,0.986413,1.388481,1.156497,10.816654,0.582336,0.168990,10814.dcm
57.000000,11.164655,6.833321,0.790820,58.000000,8.519076,0.982759,0.575758,30.041631,29.789695,0.807147,0.991614,1.633855,1.259976,11.401754,0.892020,0.184953,10818.dcm
74.000000,11.182662,8.791663,0.617989,77.000000,9.706685,0.961039,0.672727,33.213203,32.540481,0.878200,0.979745,1.271962,1.186260,11.704700,0.650665,0.168647,10821.dcm
53.000000,9.622152,7.186701,0.664946,55.000000,8.214724,0.963636,0.662500,27.798990,27.442699,0.884366,0.987183,1.338883,1.160305,10.198039,0.539790,0.166943,10824.dcm
50.000000,10.077210,6.973528,0.721888,56.000000,7.978846,0.892857,0.625000,29.798990,28.126279,0.794246,0.943867,1.445066,1.413264,10.440307,0.841250,0.184392,10825.dcm
54.000000,10.103477,6.913884,0.729194,54.000000,8.291860,1.000000,0.771429,27.556349,27.556349,0.893635,1.000000,1.461332,1.119025,10.440307,0.625635,0.170388,10829.dcm
60.000000,9.681714,8.146299,0.540396,61.000000,8.740387,0.983607,0.750000,29.556349,29.087096,0.891170,0.984123,1.188480,1.158619,10.440307,0.485953,0.163991,1083.dcm
28.000000,6.804166,5.707370,0.544432,29.000000,5.970821,0.965517,0.571429,21.556349,20.792417,0.813875,0.964561,1.192172,1.320634,7.280110,0.437824,0.170098,10831.dcm
121.000000,14.917733,11.055234,0.671417,144.000000,12.412171,0.840278,0.620513,49.455844,44.029524,0.784345,0.890280,1.349382,1.608570,15.811388,1.120846,0.176700,10834.dcm
69.000000,11.193158,7.958483,0.703179,72.000000,9.373021,0.958333,0.784091,31.556349,31.021912,0.900994,0.983064,1.406444,1.148457,11.401754,0.642718,0.168440,10837.dcm
37.000000,8.521716,5.816425,0.730847,39.000000,6.863663,0.948718,0.770833,23.899495,23.252096,0.859978,0.972912,1.465112,1.228474,8.544004,0.616145,0.175310,10839.dcm
58.000000,10.396685,7.204345,0.720989,58.000000,8.593480,1.000000,0.828571,28.727922,28.371631,0.905460,0.987598,1.443113,1.132324,10.440307,0.640335,0.169533,10843.dcm
37.000000,8.192816,5.882731,0.696007,37.000000,6.863663,1.000000,0.755102,22.727922,22.549776,0.914381,0.992162,1.392689,1.110984,8.062258,0.455448,0.167335,10847.dcm
53.000000,8.909405,7.978774,0.444971,55.000000,8.214724,0.963636,0.588889,28.627417,28.028485,0.847786,0.979078,1.116638,1.230491,10.049876,0.470202,0.165533,1085.dcm
86.000000,12.287417,9.034143,0.677812,89.000000,10.464158,0.966292,0.781818,34.970563,34.436126,0.911339,0.984718,1.360109,1.131610,12.529964,0.642545,0.167100,10850.dcm
465.000000,35.688306,18.637376,0.852807,545.000000,24.332209,0.853211,0.600000,98.526912,90.932528,0.706682,0.922921,1.914878,1.661296,36.619667,3.624890,0.217519,10856.dcm
127.000000,14.417804,11.776543,0.576913,134.000000,12.716187,0.947761,0.610577,45.355339,43.572377,0.840603,0.960689,1.224281,1.288971,16.124515,0.853960,0.169239,10861.dcm
413.000000,31.777212,17.655831,0.831441,470.000000,22.931374,0.878723,0.569655,95.254834,83.390915,0.746315,0.875451,1.799814,1.748293,33.120990,3.025235,0.199584,10867.dcm
91.000000,11.098547,10.657504,0.279103,91.000000,10.764051,1.000000,0.689394,35.455844,35.277699,0.918863,0.994976,1.041383,1.099321,12.165525,0.332794,0.160778,1087.dcm
84.000000,11.785465,9.449392,0.597615,89.000000,10.341766,0.943820,0.636364,36.041631,35.106172,0.856490,0.974045,1.247219,1.230608,12.165525,0.625856,0.167799,10876.dcm
96.000000,12.322920,10.019330,0.582173,98.000000,11.055813,0.979592,0.800000,36.384776,35.983755,0.931683,0.988978,1.229915,1.097383,12.649111,0.494158,0.162483,10878.dcm
69.000000,10.298363,8.706299,0.534124,71.000000,9.373021,0.971831,0.766667,31.556349,30.908950,0.907592,0.979484,1.182864,1.148457,10.440307,0.445235,0.162309,10881.dcm
58.000000,9.011636,8.369684,0.370671,62.000000,8.593480,0.935484,0.805556,29.313708,28.349190,0.906894,0.967097,1.076700,1.178972,9.486833,0.323358,0.160123,10885.dcm
82.000000,11.948332,8.904901,0.666747,84.000000,10.217908,0.976190,0.677686,34.627417,33.945400,0.894256,0.980304,1.341770,1.163634,12.083046,0.613822,0.167220,10888.dcm
92.000000,12.705167,9.452479,0.668194,94.000000,10.823033,0.978723,0.643357,36.870058,36.157475,0.884304,0.980673,1.344109,1.175845,13.341664,0.721033,0.168549,1089.dcm
70.000000,9.638923,9.342173,0.246223,71.000000,9.440697,0.985915,0.864198,30.727922,30.549776,0.942523,0.994202,1.031765,1.073392,10.295630,0.231679,0.158499,10892.dcm
58.000000,8.899046,8.466296,0.308047,58.000000,8.593480,1.000000,0.716049,28.384776,28.028485,0.927766,0.987448,1.051115,1.105435,9.219544,0.269416,0.159703,10894.dcm
69.000000,10.580480,8.602087,0.582243,73.000000,9.373021,0.945205,0.690000,32.384776,31.364860,0.881398,0.968506,1.229990,1.209547,10.770330,0.537358,0.166011,10896.dcm
72.000000,11.816942,7.895068,0.744059,73.000000,9.574615,0.986301,0.720000,32.384776,31.850340,0.891896,0.983497,1.496750,1.159149,11.661904,0.741227,0.173008,10900.dcm
79.000000,10.316337,9.964405,0.258967,81.000000,10.029253,0.975309,0.790000,33.556349,32.835160,0.920786,0.978508,1.035319,1.134260,11.180340,0.387450,0.160640,10904.dcm
50.000000,9.059287,7.124099,0.617735,51.000000,7.978846,0.980392,0.793651,26.142136,25.963990,0.932045,0.993185,1.271640,1.087683,9.219544,0.423522,0.162696,10905.dcm
50.000000,8.714292,7.526472,0.504018,52.000000,7.978846,0.961538,0.694444,26.970563,26.362336,0.904091,0.977448,1.157819,1.157711,9.219544,0.406048,0.162400,10907.dcm
40.000000,8.399573,6.141159,0.682241,40.000000,7.136496,1.000000,0.833333,23.313708,23.313708,0.924799,1.000000,1.367751,1.081317,8.544004,0.455555,0.165000,10910.dcm
55.000000,9.477368,7.728441,0.578809,59.000000,8.368284,0.932203,0.679012,28.970563,28.184190,0.870085,0.972856,1.226297,1.214343,9.848858,0.557188,0.166912,10911.dcm
99.000000,12.276091,10.348078,0.537999,99.000000,11.227231,1.000000,0.825000,36.384776,36.384776,0.939736,1.000000,1.186316,1.064129,12.649111,0.429691,0.161060,10915.dcm
48.000000,9.236330,6.783042,0.678731,49.000000,7.817640,0.979592,0.761905,26.142136,25.890200,0.899871,0.990363,1.361680,1.133003,9.486833,0.546272,0.167517,10917.dcm
49.000000,8.001700,8.001700,0.000000,53.000000,7.898654,0.924528,0.604938,27.798990,26.373825,0.885237,0.948733,1.000000,1.255024,9.000000,0.324488,0.159933,1092.dcm
61.000000,9.625978,8.790568,0.407483,68.000000,8.812923,0.897059,0.677778,32.970563,30.819490,0.807028,0.934758,1.095035,1.418120,10.440307,0.672551,0.171380,10920.dcm
83.000000,12.508791,8.896249,0.702990,87.000000,10.280023,0.954023,0.685950,37.213203,35.485441,0.828300,0.953571,1.406075,1.327719,13.038405,0.827684,0.175411,10922.dcm
92.000000,12.351076,9.580049,0.631170,93.000000,10.823033,0.989247,0.851852,35.556349,35.378204,0.923690,0.994990,1.289250,1.093545,12.369317,0.594903,0.164171,10925.dcm
661.000000,36.890253,23.775787,0.764604,685.000000,29.010538,0.964964,0.699471,106.426407,102.065697,0.797355,0.959026,1.551589,1.363602,38.013156,2.787356,0.181875,10931.dcm
32.000000,7.905222,5.363570,0.734615,35.000000,6.383076,0.914286,0.666667,22.142136,21.533909,0.867190,0.972531,1.473873,1.219212,8.062258,0.576254,0.173035,1094.dcm
633.000000,34.124406,24.128568,0.707137,655.000000,28.389446,0.966412,0.775735,100.769553,96.237578,0.858864,0.955026,1.414274,1.276571,35.735137,2.129235,0.172196,10940.dcm
58.000000,9.857947,7.630827,0.633089,59.000000,8.593480,0.983051,0.920635,28.485281,28.307136,0.909591,0.993746,1.291858,1.113277,9.848858,0.508392,0.164593,10945.dcm
61.000000,10.527831,7.714344,0.680490,64.000000,8.812923,0.953125,0.693182,30.384776,29.785844,0.864012,0.980288,1.364708,1.204405,11.180340,0.672436,0.171803,10946.dcm
819.000000,39.114425,27.060921,0.722051,845.000000,32.292154,0.969231,0.763281,113.497475,107.992180,0.882489,0.951494,1.445421,1.251638,40.249224,2.317517,0.172433,10951.dcm
25.000000,6.239832,5.299959,0.527790,25.000000,5.641896,1.000000,0.833333,18.485281,18.485281,0.919386,1.000000,1.177336,1.087683,6.324555,0.322358,0.160896,10956.dcm
43.000000,9.174473,6.164263,0.740648,45.000000,7.399277,0.955556,0.796296,25.313708,24.912687,0.870637,0.984158,1.488332,1.185859,9.219544,0.629974,0.173695,10957.dcm
45.000000,9.384105,6.477449,0.723564,48.000000,7.569398,0.937500,0.714286,26.970563,25.963990,0.838841,0.962679,1.448735,1.286346,9.848858,0.659498,0.176878,10959.dcm
53.000000,9.064163,7.626794,0.540377,56.000000,8.214724,0.946429,0.736111,27.556349,26.977182,0.915151,0.978982,1.188463,1.140139,9.486833,0.374910,0.162335,1096.dcm
52.000000,9.102837,7.408235,0.581092,53.000000,8.136858,0.981132,0.722222,26.970563,26.614272,0.922538,0.986790,1.228746,1.113184,9.486833,0.387013,0.162352,10960.dcm
59.000000,9.280147,8.179947,0.472285,60.000000,8.667245,0.983333,0.819444,28.142136,27.963990,0.948121,0.993670,1.134500,1.068199,9.486833,0.283814,0.159286,10961.dcm
58.000000,9.628742,8.133496,0.535224,59.000000,8.593480,0.983051,0.644444,29.798990,29.213203,0.854043,0.980342,1.183838,1.218331,10.198039,0.618799,0.168319,10964.dcm
80.000000,12.524680,8.505237,0.734066,85.000000,10.092530,0.941176,0.606061,36.041631,34.977182,0.821732,0.970466,1.472584,1.292138,12.649111,0.861914,0.176984,10971.dcm
78.000000,12.606184,8.154690,0.762592,80.000000,9.965575,0.975000,0.709091,34.384776,33.741114,0.860965,0.981281,1.545881,1.206224,12.529964,0.871130,0.178484,10981.dcm
42.000000,8.484811,6.407819,0.655482,42.000000,7.312733,1.000000,0.875000,23.899495,23.899495,0.924021,1.000000,1.324134,1.082227,8.544004,0.461864,0.164264,10986.dcm
53.000000,9.283163,7.502774,0.588890,54.000000,8.214724,0.981481,0.662500,27.798990,27.442699,0.884366,0.987183,1.237297,1.160305,10.198039,0.461443,0.164861,10997.dcm
121.000000,12.756168,12.366260,0.245353,121.000000,12.412171,1.000000,0.664835,41.112698,40.934553,0.907434,0.995667,1.031530,1.111621,14.142136,0.423001,0.161662,1100.dcm
869.000000,38.849443,28.989411,0.665723,911.000000,33.263271,0.953897,0.737691,117.497475,111.044173,0.885601,0.945077,1.340125,1.264234,40.496913,2.073666,0.168800,11009.dcm
893.000000,38.487635,30.120367,0.622527,931.000000,33.719474,0.959184,0.734375,118.325902,111.793919,0.897894,0.944797,1.277794,1.247666,40.162171,1.887085,0.166984,11017.dcm
70.000000,10.377129,8.685563,0.547217,71.000000,9.440697,0.985915,0.777778,30.970563,30.614272,0.938556,0.988496,1.194756,1.090411,10.770330,0.373624,0.161122,11022.dcm
950.000000,39.690732,30.907618,0.627383,989.000000,34.778982,0.960566,0.738151,124.468037,115.022763,0.902331,0.924115,1.284173,1.297724,40.853396,1.883750,0.166314,11028.dcm
869.000000,38.289948,29.590003,0.634665,910.000000,33.263271,0.954945,0.675214,117.882251,111.296548,0.881589,0.944133,1.294016,1.272528,40.024992,1.999439,0.168227,11037.dcm
67.000000,11.533361,7.617074,0.750880,71.000000,9.236182,0.943662,0.676768,32.384776,31.271173,0.860986,0.965613,1.514146,1.245653,11.704700,0.791041,0.175720,1104.dcm
423.000000,23.743847,22.800604,0.279058,430.000000,23.207333,0.983721,0.734375,77.254834,74.539425,0.956705,0.964851,1.041369,1.122797,24.738634,0.428289,0.159718,11044.dcm
365.000000,22.007460,21.218765,0.265313,372.000000,21.557654,0.981183,0.754132,71.597980,69.377835,0.952931,0.968992,1.037170,1.117632,22.847319,0.388722,0.159572,11049.dcm
433.000000,23.990958,23.095477,0.270663,442.000000,23.480049,0.979638,0.721667,78.083261,75.737289,0.948589,0.969955,1.038773,1.120516,25.495098,0.410001,0.159685,11053.dcm
361.000000,22.125834,20.957001,0.320722,372.000000,21.439204,0.970430,0.682420,73.254834,69.996381,0.925904,0.955519,1.055773,1.182920,23.194827,0.522254,0.160333,11058.dcm
103.000000,13.817376,9.609619,0.718552,104.000000,11.451798,0.990385,0.792308,38.384776,37.954695,0.898496,0.988796,1.437869,1.138337,14.317821,0.793253,0.170266,1106.dcm
104.000000,15.477246,9.194894,0.804398,112.000000,11.507255,0.928571,0.541667,43.112698,41.955563,0.742445,0.973160,1.683244,1.422221,16.763055,1.337960,0.193164,11064.dcm
48.000000,8.949181,7.071731,0.612836,49.000000,7.817640,0.979592,0.761905,26.727922,26.475986,0.860492,0.990574,1.265487,1.184348,9.486833,0.493040,0.165925,11070.dcm
70.000000,12.490816,7.611032,0.792917,75.000000,9.440697,0.933333,0.486111,35.112698,34.226396,0.750906,0.974758,1.641146,1.401588,12.369317,1.048242,0.188644,11075.dcm
234.000000,20.612574,14.971817,0.687332,250.000000,17.260882,0.936000,0.724458,60.284271,58.054648,0.872472,0.963015,1.376758,1.235897,20.248457,1.355887,0.172641,11083.dcm
145.000000,16.774430,11.126694,0.748342,149.000000,13.587484,0.973154,0.743590,46.041631,45.483796,0.880774,0.987884,1.507584,1.163385,17.000000,1.020183,0.173499,11085.dcm
87.000000,12.469201,9.687879,0.629569,92.000000,10.524820,0.945652,0.608392,38.041631,37.137022,0.792711,0.976221,1.287093,1.323699,13.601471,0.933754,0.177205,11092.dcm
