angular_Second_Momentorg1,Contrastorg1,Correlationorg1,SoSVarianceorg1,inverse_Diff_Momentorg1,sum_Averageorg1,sum_Varianceorg1,sum_Entropyorg1,Entropyorg1,diff_Varianceorg1,diff_Entropyorg1,info_M_Correlation_1org1,info_M_Correlation_2org1,ImageName
0.0036069,49112.2509,179121331819.7109,761123.6593,0.018281,1548.9084,2960296.7647,5.3986,5.6266,6.0836e-006,4.9772,-0.93459,0.99998,10742.dcm
0.0043636,39039.1419,157322439057.3403,869874.0978,0.021109,1682.9048,3339850.9142,5.1983,5.4366,7.1439e-006,4.8158,-0.92659,0.99996,10745.dcm
0.011771,22583.7609,24387823241.952,361894.5641,0.0089528,1067.5356,1379994.4125,4.3963,4.4424,1.8113e-005,4.1941,-0.98235,0.99991,10750.dcm
0.010314,21925.0587,25602915304.1063,340865.7275,0.0094772,1003.5223,1279681.3863,4.5233,4.5745,1.6654e-005,4.2829,-0.98016,0.99993,10754.dcm
0.019238,23582.3153,20870973001.0631,491068.497,0.0033134,1342.5967,1919279.7753,3.9151,3.9539,2.53e-005,3.8261,-0.98128,0.99976,10757.dcm
0.019797,24199.2941,19075686846.4387,482840.7575,0.0038537,1331.6312,1889508.4643,3.8847,3.9251,2.5545e-005,3.8006,-0.97101,0.99971,10761.dcm
0.0092424,21688.7258,27620591911.3618,320488.8472,0.0090221,983.5309,1219914.2844,4.6382,4.6842,1.505e-005,4.3759,-0.97921,0.99994,10765.dcm
0.0086496,21383.9514,26425935728.3694,287129.6895,0.010166,885.1928,1074656.4378,4.6963,4.7508,1.3776e-005,4.4367,-0.9795,0.99995,10769.dcm
0.023546,40795.5862,14711180857.6372,390663.9797,0.004274,1045.8435,1470010.3304,3.725,3.7492,3.1395e-005,3.592,-1,0.99972,1077.dcm
0.023251,23214.0704,16321827300.2164,482234.605,0.0039334,1353.8056,1909874.9001,3.726,3.7647,2.9025e-005,3.6902,-0.97617,0.99963,10773.dcm
0.020212,19464.956,4764981943.3763,166819.7113,0.0086982,687.1185,607724.4718,3.8318,3.9017,3.6855e-005,3.706,-0.97621,0.99972,10776.dcm
0.012053,461551.8822,1086040008681.6,4234700.4289,0.0010288,3552.1329,15995627.3718,4.4021,4.4187,3.8981e-006,4.359,-0.99903,0.99993,10779.dcm
0.0092813,403699.3206,1127135156924.472,3455035.4615,0.0045281,3088.3558,13121913.7296,4.6637,4.6798,3.1329e-006,4.5844,-0.99447,0.99995,10782.dcm
0.0127,466425.7133,1068583600243.091,4430346.2265,0.00088615,3650.3741,16640404.9857,4.3442,4.3662,4.1313e-006,4.3034,-0.99796,0.99992,10785.dcm
0.0096665,389261.5895,1107759027715.638,3425987.3732,0.0033137,3106.8179,13344474.4569,4.6192,4.6393,3.2083e-006,4.5573,-0.99421,0.99995,10788.dcm
0.017652,33798.7699,18343476545.2532,401826.7836,0.009642,1052.687,1485326.5984,3.9987,4.0378,2.2069e-005,3.9052,-0.98156,0.9998,1079.dcm
0.013719,18076.5733,20401449501.547,339806.4049,0.0063736,1041.2209,1295867.0249,4.2617,4.2897,1.9498e-005,4.1161,-0.99108,0.99989,10791.dcm
0.010532,17347.0249,23401350830.4953,296542.6157,0.0079784,940.8315,1118315.8744,4.5211,4.5536,1.5843e-005,4.3124,-0.9903,0.99993,10794.dcm
0.013896,32380.3656,16116295693.5836,249360.1428,0.017296,775.1372,938753.3165,4.2379,4.2764,1.6101e-005,4.1423,-0.98867,0.99989,10797.dcm
0.011242,18525.8489,21698998848.9611,313958.8771,0.0061193,957.6276,1142478.6215,4.4575,4.4884,1.6392e-005,4.2762,-0.9825,0.99992,10799.dcm
0.019664,29938.8899,12241988474.863,270204.993,0.023862,809.3764,1043027.2566,3.9304,3.9304,2.224e-005,3.8295,-0.98435,0.99976,10801.dcm
0.011838,18763.2571,22851626971.9832,331482.7231,0.0063646,1034.7895,1249031.8367,4.3999,4.4366,1.7092e-005,4.2349,-0.98881,0.99992,10804.dcm
0.021528,37752.7015,13606483855.1776,332408.6459,0.017201,967.9753,1248872.5794,3.8389,3.8389,2.418e-005,3.7578,-0.99218,0.99974,10807.dcm
0.014555,47482.0753,28936931434.1108,455371.2904,0.0099832,1159.9689,1711538.7629,4.2051,4.2301,1.726e-005,4.0852,-0.99406,0.99988,10809.dcm
0.016687,49973.9524,26069824408.6094,485389.6464,0.011162,1222.4896,1815084.3779,4.0649,4.0937,2.018e-005,3.9521,-0.99431,0.99985,10814.dcm
0.0187,48181.8962,25116506967.6808,538857.1664,0.010179,1299.9792,1976530.5874,3.9535,3.9795,2.1315e-005,3.8827,-0.99183,0.99981,10818.dcm
0.014555,47482.0753,28936931434.1108,455371.2904,0.0099832,1159.9689,1711538.7629,4.2051,4.2301,1.726e-005,4.0852,-0.99406,0.99988,10821.dcm
0.020144,82282.1341,29937962616.081,602082.1338,0.0056294,1308.8642,2199187.35,3.899,3.9059,1.6671e-005,3.8849,-0.97822,0.99973,10824.dcm
0.02225,222366.0195,82901219658.6636,1125169.2492,0.0032855,1858.5054,4152106.5204,3.775,3.806,1.2864e-005,3.7349,-0.99188,0.99973,10825.dcm
0.021101,71556.9136,28297103765.9998,577514.2766,0.0062621,1293.9986,2185563.8362,3.8519,3.8596,1.7519e-005,3.8376,-0.97689,0.9997,10829.dcm
0.018733,34996.5901,14565675445.981,314924.4234,0.005986,944.7004,1200601.6262,3.9599,3.9786,2.2238e-005,3.8863,-0.99343,0.9998,1083.dcm
0.039291,273192.7926,57854170370.8464,1411020.1618,0.0033309,2057.5801,5039724.0043,3.2377,3.2377,2.1414e-005,3.212,-1,0.99923,10831.dcm
0.0084215,51120.0372,19636662774.7276,196891.6605,0.0035804,735.9835,664516.5453,4.7089,4.777,9.1097e-006,4.5661,-0.97488,0.99994,10834.dcm
0.015712,73195.6032,33703296341.1791,513394.7788,0.0047476,1191.1763,1903366.3001,4.1264,4.1541,1.3346e-005,4.106,-0.98349,0.99984,10837.dcm
0.031327,262455.663,71308848326.7382,1341504.1613,0.0038182,2067.885,4920934.6355,3.453,3.4645,1.7369e-005,3.4234,-1,0.99951,10839.dcm
0.019851,66649.5495,23023883847.3068,433417.9682,0.0056622,1076.7934,1677475.461,3.8932,3.9207,1.693e-005,3.8789,-0.97859,0.99974,10843.dcm
0.031104,238837.6056,71295633922.8479,1314191.623,0.0040009,2059.2856,4857241.3465,3.472,3.472,1.7467e-005,3.4274,-1,0.99951,10847.dcm
0.019812,33261.2326,9778692581.8728,189059.2182,0.0032089,787.1255,758805.4514,3.8714,3.9217,2.1758e-005,3.8053,-0.99472,0.9998,1085.dcm
0.012682,35165.4386,29015350380.2475,432364.3153,0.0019203,1161.4355,1635699.9084,4.3419,4.3685,1.4981e-005,4.2106,-0.97135,0.99988,10850.dcm
0.0022015,44078.8169,397723613573.7724,1033603.9282,0.010219,1939.0139,4002339.6062,5.7825,6.119,3.9205e-006,5.2915,-0.91132,0.99998,10856.dcm
0.0081812,34655.7421,56089387496.9897,495966.8156,0.0038092,1239.7387,1883463.8841,4.7623,4.806,9.0667e-006,4.5765,-0.96449,0.99994,10861.dcm
0.002448,33842.8684,360554902134.5891,1101599.8108,0.010887,2034.4636,4266326.2444,5.6465,6.0129,4.4055e-006,5.1842,-0.90015,0.99998,10867.dcm
0.011703,42165.3635,33312065860.8907,516359.8713,0.018357,1234.5502,1939076.2924,4.3988,4.4501,1.7769e-005,4.1338,-0.95778,0.99986,1087.dcm
0.012394,35883.4312,28153857849.8174,422134.0644,0.0033344,1125.8969,1570931.4472,4.3649,4.391,1.4331e-005,4.2461,-0.96834,0.99988,10876.dcm
0.011217,30417.8157,29790876154.416,390092.0408,0.003176,1050.1494,1463161.4519,4.4636,4.4909,1.385e-005,4.292,-0.97366,0.99991,10878.dcm
0.015279,30781.1122,21768874825.1864,391371.9787,0.015489,1042.4384,1438584.2858,4.15,4.1817,1.9973e-005,4.0182,-0.99366,0.99987,10881.dcm
0.01923,317566.1645,343764931229.9469,2739226.4022,0.00046086,2795.1201,10144742.8504,3.9405,3.9537,7.3309e-006,3.9402,-1,0.99981,10885.dcm
0.012746,28111.2981,19794842168.451,299964.8703,0.016159,830.9249,1103929.2097,4.3364,4.3628,1.9575e-005,4.0827,-0.98801,0.99991,10888.dcm
0.011334,24206.3346,33060655408.8209,440041.3033,0.015568,1120.4962,1583221.4114,4.4448,4.4801,1.561e-005,4.2333,-0.98581,0.99992,1089.dcm
0.016156,245220.2256,345806689910.2722,2262319.1511,0.0013211,2405.8836,8530631.0271,4.1151,4.1263,6.3149e-006,4.0926,-1,0.99987,10892.dcm
0.018531,261366.5968,338245361872.4662,2563080.1239,0.00053906,2637.1452,9597979.0767,3.9758,3.9886,7.2567e-006,3.9561,-1,0.99983,10894.dcm
0.015397,33241.0429,21409509645.1157,382046.7529,0.013456,1045.3581,1418537.4247,4.1475,4.174,1.965e-005,4.0239,-0.99487,0.99987,10896.dcm
0.015107,255524.3011,356579340638.3433,2142092.4641,0.0035321,2333.0186,8235570.7076,4.1772,4.193,5.8749e-006,4.1616,-1,0.99989,10900.dcm
0.013429,25194.4666,20588438281.0013,326205.5876,0.022215,881.0359,1214433.1289,4.2734,4.3106,2.164e-005,4.0045,-0.98657,0.99989,10904.dcm
0.02252,82939.7399,20091605493.6316,439617.6582,0.0041054,1057.2003,1621234.8102,3.7788,3.7944,2.0894e-005,3.7399,-1,0.99975,10905.dcm
0.02167,89556.4769,20856152121.6279,464146.2765,0.009009,1075.9644,1640389.2709,3.8175,3.833,1.9966e-005,3.7814,-0.99621,0.99976,10907.dcm
0.029525,75282.1099,14537047525.7202,423811.2126,0.0066501,1010.9131,1545283.6495,3.4943,3.5244,2.7856e-005,3.4637,-1,0.99956,10910.dcm
0.019548,99952.3825,31000265647.409,555319.239,0.0035972,1247.1853,2010337.3407,3.9155,3.9358,1.6694e-005,3.882,-0.99827,0.99981,10911.dcm
0.011025,9097.633,3587602116.0223,71825.1843,0.014226,481.9539,284926.0789,4.3702,4.5095,3.434e-005,3.8145,-0.939,0.99983,10915.dcm
0.024328,6272.8692,1023344518.1075,78899.1823,0.016411,501.2396,290184.1972,3.6198,3.7179,9.9475e-005,3.3017,-0.95011,0.99946,10917.dcm
0.021055,43282.1606,17335298246.6973,420436.5929,0.0038507,1111.3651,1559236.1686,3.8389,3.8607,2.585e-005,3.7503,-0.99622,0.99977,1092.dcm
0.017729,10889.6521,2573175560.8474,83971.0679,0.020387,544.2989,332501.0216,3.9533,4.0334,4.3013e-005,3.6169,-0.94189,0.99965,10920.dcm
0.013041,12143.2867,5117580803.2313,123214.904,0.016331,594.8802,420228.4996,4.2184,4.3401,2.815e-005,3.8258,-0.93279,0.99976,10922.dcm
0.012099,5274.5356,2014601056.5924,67743.2572,0.016221,469.3402,264349.1142,4.2523,4.4169,5.7504e-005,3.7082,-0.93222,0.99979,10925.dcm
0.0016293,7473.327,215127192740.8079,1143370.0666,0.032568,2134.1515,4564839.8101,5.1779,6.4372,8.0047e-006,4.433,-0.66262,0.99916,10931.dcm
0.033639,24895.7027,2265806405.3847,142934.5109,0.014282,578.2757,481114.2799,3.3809,3.3924,5.4719e-005,3.306,-0.98611,0.99933,1094.dcm
0.0017255,3299.351,136553179167.099,1133187.9034,0.032576,2128.6993,4524354.0567,5.0841,6.3811,1.2344e-005,4.3298,-0.64268,0.99882,10940.dcm
0.020279,20602.8522,3661406894.7013,138575.9282,0.003587,647.2167,521196.5498,3.8654,3.9001,4.0004e-005,3.7489,-0.98539,0.99975,10945.dcm
0.017964,16789.0166,4233666930.629,135324.7441,0.0068413,620.1998,506845.1317,3.9955,4.0201,3.6172e-005,3.8266,-0.98747,0.9998,10946.dcm
0.0012986,20326.8457,284728229784.3864,1090252.7989,0.028272,2051.6855,4373037.0527,5.5725,6.6625,6.2091e-006,4.7663,-0.72105,0.99974,10951.dcm
0.053,85847.6769,4153257232.6577,281583.3804,0.0056289,836.1313,1044033.9597,2.9245,2.941,5.7538e-005,2.9245,-0.9816,0.99842,10956.dcm
0.027304,18613.7201,3032320735.528,149650.3444,0.004507,684.5302,573409.1977,3.5742,3.6024,5.2088e-005,3.4878,-0.98397,0.99957,10957.dcm
0.025362,9508.0549,824585138.0748,63035.6485,0.011787,436.2399,224692.7611,3.6304,3.6754,6.7873e-005,3.5624,-0.9768,0.99956,10959.dcm
0.021092,28651.1079,7263911835.1061,159685.0923,0.0034183,720.6962,627250.9913,3.8068,3.8598,2.4085e-005,3.7398,-0.99444,0.99977,1096.dcm
0.021078,4318.8943,517446486.5852,39692.4437,0.016774,343.5333,142868.3563,3.8387,3.8601,8.6537e-005,3.5938,-0.96902,0.99967,10960.dcm
0.018895,7617.7786,653552585.5284,40839.6478,0.013983,331.9795,146925.8109,3.9245,3.9696,6.7992e-005,3.6495,-0.95393,0.99967,10961.dcm
0.018663,34085.054,22411105640.5878,457356.3638,0.010524,1167.0823,1676505.7059,3.9703,3.9828,2.2478e-005,3.8245,-0.99347,0.99981,10964.dcm
0.013041,32713.0232,35560742986.7006,468436.7358,0.010338,1191.2911,1760452.3515,4.322,4.3401,1.4736e-005,4.1578,-0.9885,0.9999,10971.dcm
0.014251,30740.1432,13548653406.7629,238521.8868,0.0060072,809.9522,912983.032,4.2419,4.2515,1.8967e-005,4.0643,-0.97638,0.99986,10981.dcm
0.028096,31674.3667,10849216072.6341,384321.6476,0.0012934,1090.1518,1434871.4263,3.5743,3.5743,3.5446e-005,3.4493,-0.97787,0.99949,10986.dcm
0.020212,30720.2536,12549029711.2385,316760.4265,0.0014622,947.9601,1155476.1287,3.8949,3.9017,2.4893e-005,3.7879,-0.98551,0.99975,10997.dcm
0.0086608,43463.0166,37233517641.4937,413404.8466,0.018051,1040.0156,1569222.1874,4.6872,4.7505,1.5074e-005,4.3243,-0.95813,0.99992,1100.dcm
0.0012633,10171.8013,203731136605.2809,974868.0299,0.055436,1894.9963,3830572.2326,5.8764,6.6985,1.3735e-005,4.5849,-0.76904,0.99989,11009.dcm
0.0012247,12614.4497,208301859129.1806,943213.5164,0.053654,1843.3535,3699238.8379,5.9308,6.7287,1.2833e-005,4.6805,-0.77731,0.9999,11017.dcm
0.015642,8279.0809,3684127082.1665,111400.7847,0.0063541,592.462,424175.046,4.1025,4.1583,3.4136e-005,3.9437,-0.97343,0.99982,11022.dcm
0.0011498,13900.4106,225271665419.9177,916432.0215,0.051721,1811.1369,3601386.6476,6.0221,6.7908,1.1781e-005,4.7654,-0.78706,0.99993,11028.dcm
0.0012486,11359.2232,203761523537.8565,952582.1246,0.056351,1847.0079,3729308.1006,5.9022,6.7099,1.357e-005,4.612,-0.77439,0.9999,11037.dcm
0.015883,27965.4767,25623707417.3493,488623.8009,0.013022,1213.273,1749014.1858,4.11,4.1428,1.9184e-005,4.003,-0.9853,0.99985,1104.dcm
0.0024764,17127.4523,87827881473.0432,528779.2948,0.032464,1308.6532,2072327.4976,5.5459,6.0098,1.2721e-005,4.7384,-0.86583,0.99995,11044.dcm
0.0028976,15530.7599,74195237140.5821,584312.4311,0.034347,1425.1115,2286703.3171,5.3402,5.8541,1.394e-005,4.6405,-0.8501,0.99991,11049.dcm
0.0023992,17863.1569,90373047352.8882,515097.8552,0.03151,1284.553,2018265.2387,5.588,6.0412,1.2115e-005,4.78,-0.86971,0.99996,11053.dcm
0.0028956,16410.474,76816736368.8957,599909.645,0.034353,1439.1412,2337180.0528,5.3498,5.8548,1.3949e-005,4.6369,-0.85087,0.99991,11058.dcm
0.01062,25279.2073,28655585497.6283,384713.8225,0.010311,1008.215,1428715.7694,4.4925,4.5455,1.539e-005,4.251,-0.96661,0.9999,1106.dcm
0.0099515,33964.1738,81577561678.3457,622627.1971,0.022183,1345.6623,2250051.446,4.556,4.6101,8.2879e-006,4.3268,-0.965,0.99991,11064.dcm
0.025072,26963.5465,9834673246.6316,275371.3217,0.0022038,915.7984,1034570.4047,3.6692,3.6875,2.7995e-005,3.6297,-1,0.99968,11070.dcm
0.014599,37165.9216,62161940872.0789,722037.9159,0.023742,1482.5134,2595477.0777,4.1863,4.2268,1.1114e-005,4.0236,-0.95741,0.99981,11075.dcm
0.0044349,2016.7966,1541578357.5291,31532.3596,0.035468,333.7392,119386.2508,5.0612,5.421,4.2743e-005,4.1564,-0.85808,0.99986,11083.dcm
0.0074116,26320.9654,89873100791.4591,691122.2787,0.016725,1554.9186,2688870.1473,4.8312,4.9073,9.6437e-006,4.5525,-0.95999,0.99994,11085.dcm
0.01188,14924.2575,5050048197.2648,92194.7643,0.019507,521.3377,333304.0801,4.3497,4.4333,2.1362e-005,4.1339,-0.97443,0.99989,11092.dcm
0.0050593,28736.3986,49004836918.5536,577120.5677,0.057879,1376.7535,2232672.3121,4.9711,5.2947,1.7578e-005,4.4082,-0.87471,0.99987,111.dcm
0.012591,31697.7571,16780640710.8408,248286.6548,0.01385,795.5751,941559.0034,4.332,4.3753,1.6191e-005,4.2039,-0.98489,0.9999,1110.dcm
0.015689,21721.2551,12232908462.6381,225498.1804,0.0091341,757.7348,826474.7391,4.1385,4.1549,1.9511e-005,3.9877,-0.98152,0.99985,11101.dcm
0.009577,5149.1918,4790562365.0386,107214.9031,0.021462,603.9737,400779.3011,4.5682,4.6488,3.2112e-005,4.176,-0.95366,0.9999,11105.dcm
0.01539,25364.1393,10658861767.4573,218898.6144,0.005629,808.3582,812858.5867,4.1315,4.1742,2.0892e-005,4.013,-0.97794,0.99984,11111.dcm
0.0064621,6892.6006,5199979020.9908,81028.2354,0.023109,513.2133,312296.6214,4.9213,5.0428,2.4422e-005,4.4329,-0.93886,0.99994,11118.dcm
0.017095,27168.5059,14856124622.7067,291128.2562,0.0024367,932.7841,1080212.2612,4.0512,4.069,1.9779e-005,3.9637,-0.98827,0.99983,11122.dcm
0.013344,35806.5903,18644876010.968,286246.6499,0.0060077,843.692,1091292.4413,4.2989,4.3171,1.8424e-005,4.1062,-0.98809,0.99989,1113.dcm
0.0082507,10779.2778,6469931666.1082,83814.2734,0.022467,496.6821,307837.9445,4.708,4.7989,1.8282e-005,4.3168,-0.96348,0.99993,11130.dcm
0.008168,43777.6797,74827665117.8656,655937.9598,0.01666,1415.6059,2436114.2184,4.7423,4.8078,1.0218e-005,4.5217,-0.97351,0.99995,11133.dcm
0.0038727,2051.0179,1364645285.4839,26412.7451,0.03711,302.9012,99772.1665,5.1431,5.5562,4.1897e-005,4.2027,-0.84757,0.99986,11138.dcm
0.017883,23350.0705,8988889293.0312,210536.5551,0.0061782,807.248,804680.8376,3.9803,4.0246,2.4492e-005,3.8832,-0.98274,0.9998,11149.dcm
0.012715,23728.4741,16389047397.2576,233746.0048,0.011147,808.0385,879556.5989,4.3523,4.3656,1.5444e-005,4.2075,-0.98669,0.9999,11153.dcm
0.01109,38265.9052,31763575229.6852,460309.3689,0.018776,1083.3237,1692024.4306,4.4461,4.5038,1.8202e-005,4.1326,-0.961,0.99989,1116.dcm
0.016747,8616.0855,3507750163.4162,77745.3061,0.017832,497.0099,305388.4735,4.0198,4.0899,2.8509e-005,3.8445,-0.98716,0.99983,11162.dcm
0.0083725,42130.0032,66309325419.9101,612497.5484,0.016551,1352.5541,2288215.5929,4.7166,4.7831,1.0751e-005,4.4975,-0.97083,0.99994,11167.dcm
0.0027257,2089.711,1980193946.5326,26205.7211,0.034661,295.5774,98607.4873,5.42,5.909,3.7465e-005,4.2833,-0.83206,0.99989,11174.dcm
0.0048452,5203.5041,4969302850.0025,61277.5758,0.025199,405.4963,224977.6869,5.1754,5.3315,2.333e-005,4.48,-0.92802,0.99995,11185.dcm
0.0050828,1773.4325,985754743.077,24600.845,0.03559,301.0826,95426.8586,4.9016,5.285,4.7422e-005,4.1086,-0.85283,0.99982,11188.dcm
0.026361,20780.083,5537242657.2144,185521.4807,0.0014004,747.988,722495.2428,3.6084,3.6367,3.7058e-005,3.4906,-0.98984,0.9996,11196.dcm
0.006738,37642.5432,76250943363.9722,556253.5307,0.016429,1241.815,2075678.6783,4.9182,5.0003,9.5054e-006,4.6041,-0.96533,0.99996,11201.dcm
0.012103,32489.7293,17179054056.2233,239388.0171,0.010246,790.6869,915297.2751,4.3734,4.4151,1.5348e-005,4.2519,-0.98763,0.99991,1121.dcm
0.009792,13809.1939,4651589583.1467,78530.9538,0.020862,472.948,279377.6275,4.5261,4.6268,1.9859e-005,4.2598,-0.96338,0.99991,11216.dcm
0.0099311,21962.0536,17074890567.0565,195365.305,0.0095054,728.0808,743340.2575,4.5814,4.6124,1.2716e-005,4.4013,-0.98011,0.99993,11220.dcm
0.0066914,5073.8745,5147552447.5774,80310.0256,0.024332,497.016,301050.1812,4.8983,5.0081,2.576e-005,4.3702,-0.94411,0.99994,11229.dcm
0.025886,42109.5876,10504567630.5489,342819.0247,0.012417,950.5235,1238979.5609,3.6473,3.6556,3.0336e-005,3.5907,-0.99009,0.99962,11235.dcm
0.032,16758.069,8781998738.2304,346139.372,0.011482,1038.4121,1234550.8624,3.4146,3.4461,3.709e-005,3.3709,-0.98702,0.99941,11241.dcm
0.017756,40106.1671,17689447585.9203,362036.829,0.0038187,990.1802,1347336.7385,4.0147,4.0326,2.3722e-005,3.8579,-0.99387,0.99983,1125.dcm
0.011962,31640.9001,23891153456.142,355628.2766,0.0072343,1017.8546,1340696.8459,4.3769,4.4269,1.541e-005,4.2492,-0.97419,0.99989,11251.dcm
0.027999,28665.8393,12557290733.4906,447368.468,0.0067964,1166.3669,1558713.7991,3.5667,3.5761,3.3008e-005,3.5092,-0.99203,0.99959,11256.dcm
0.011504,32264.5533,25137615716.6104,360965.4503,0.0069391,1036.3261,1354498.9955,4.4135,4.4655,1.5238e-005,4.2649,-0.97538,0.9999,11266.dcm
0.010474,31016.5624,26183151661.1236,337064.6692,0.0066998,993.0296,1271388.4902,4.5118,4.559,1.4717e-005,4.3139,-0.97643,0.99992,11274.dcm
0.022745,37430.3372,10490662605.8554,296399.1972,0.014843,850.1591,1071689.1429,3.7755,3.7838,2.7367e-005,3.6901,-0.99163,0.99972,11280.dcm
0.011512,43289.5173,92575061370.8611,706652.5948,0.0071299,1362.9061,2465722.8166,4.438,4.4651,8.2662e-006,4.2713,-0.99106,0.99993,11288.dcm
0.018048,41333.6971,13680105831.9308,294804.5427,0.01195,869.265,1095729.9224,4.0038,4.0155,2.2715e-005,3.8765,-0.99211,0.99982,11293.dcm
0.0094646,29216.1897,26566813496.8935,307374.5775,0.0063819,925.9924,1163457.8453,4.6148,4.6606,1.3669e-005,4.3827,-0.97548,0.99993,11298.dcm
0.035829,75180.5679,10625922504.0333,401957.3087,0.018571,984.5325,1422578.9448,3.3306,3.3306,3.487e-005,3.2488,-0.98502,0.99927,11306.dcm
0.028912,70173.0774,19863847215.5074,572990.0908,0.00076011,1367.4961,2182741.5841,3.5367,3.5458,2.7554e-005,3.5271,-1,0.99958,11313.dcm
0.0089537,37373.4817,56818067673.3767,566935.1907,0.015094,1271.4261,2186190.0816,4.6476,4.7173,1.1722e-005,4.3899,-0.96066,0.99992,11322.dcm
0.0018524,9993.6835,117493945179.3147,691225.3769,0.03029,1624.2396,2735083.5764,5.5893,6.3037,1.135e-005,4.6419,-0.7939,0.99988,1133.dcm
0.0039373,27087.5425,141064417901.7826,702242.5917,0.014705,1531.0326,2729979.3413,5.3312,5.5397,8.0845e-006,4.8351,-0.93325,0.99997,11335.dcm
0.0049695,55104.9316,155840059836.7375,808708.3436,0.015217,1631.8775,3131793.8258,5.1736,5.3045,6.5468e-006,4.8761,-0.94939,0.99997,11342.dcm
0.0042504,27940.6759,135285564311.8979,748873.9365,0.013907,1597.3985,2900383.386,5.2442,5.4633,8.6645e-006,4.7682,-0.93025,0.99996,11350.dcm
0.0074676,46656.3087,76286919579.5276,646545.7938,0.012854,1438.6736,2458032.6468,4.8159,4.8986,9.5522e-006,4.5863,-0.95872,0.99994,11362.dcm
0.021291,81044.4505,37523731355.6272,597150.9475,0.0037661,1362.3237,2270474.8391,3.8278,3.8498,1.5136e-005,3.8283,-1,0.99977,11370.dcm
0.0053767,47647.7955,150512441859.1083,847357.1263,0.018046,1677.2038,3251454.3902,5.0978,5.2265,7.0242e-006,4.7973,-0.94952,0.99996,11383.dcm
0.0074418,46854.3875,76941604113.6404,647528.6669,0.012943,1443.238,2467354.6548,4.8196,4.9022,9.5406e-006,4.588,-0.95888,0.99994,11391.dcm
0.0085182,22368.8548,37778417270.3261,398521.0571,0.0085341,1102.7852,1508256.1769,4.7147,4.7673,1.2992e-005,4.4514,-0.96971,0.99994,114.dcm
0.020545,80815.4249,39858035976.8433,614024.7629,0.0036127,1370.0676,2319325.9246,3.865,3.8859,1.4563e-005,3.8654,-1,0.99979,11401.dcm
0.0041277,27678.6001,137718604009.4954,731271.8158,0.013741,1573.1986,2836118.8814,5.2796,5.4925,8.4851e-006,4.7909,-0.93127,0.99997,11406.dcm
0.0048388,51371.6751,156187575053.6628,754624.2053,0.016434,1560.2361,2938640.2627,5.2114,5.332,6.5299e-006,4.88,-0.95632,0.99997,11422.dcm
0.0056123,43739.5546,98085295299.546,554310.2928,0.011331,1277.1434,2133089.6299,5.0918,5.1838,7.7361e-006,4.7744,-0.96858,0.99997,11432.dcm
0.0035874,27847.3599,147181364355.0007,655618.6012,0.014146,1457.3246,2542128.6303,5.4251,5.6325,7.6384e-006,4.8947,-0.93422,0.99997,11446.dcm
0.0060885,47856.0124,142898101049.3295,941395.6687,0.015292,1819.2457,3634178.6151,4.9514,5.1014,8.0906e-006,4.6808,-0.94491,0.99995,11459.dcm
0.01704,27422.256,12679042776.5532,248579.1755,0.019369,759.3685,938037.2388,4.0378,4.0728,2.1581e-005,3.9226,-0.99268,0.99984,11469.dcm
0.013612,17039.7872,8606605916.9719,177615.818,0.0044475,719.6508,675794.5073,4.2684,4.297,2.33e-005,4.0675,-0.97478,0.99987,1147.dcm
0.012706,46694.0977,35197213474.7433,466770.3432,0.0033273,1169.5206,1758889.4333,4.3178,4.366,1.3359e-005,4.2628,-0.98783,0.9999,11480.dcm
0.013116,46674.4772,35014777593.5078,480509.3725,0.0024267,1196.5976,1802126.8394,4.2887,4.334,1.403e-005,4.2217,-0.9884,0.9999,11489.dcm
0.020335,30654.2136,8382750324.3909,223328.2576,0.0058282,786.9402,826788.5877,3.8534,3.8962,2.7823e-005,3.79,-0.99808,0.99979,1149.dcm
