gabormean_0_0otsu1,gaborSD_0_0otsu1,gabormean_0_1otsu1,gaborSD_0_1otsu1,gabormean_0_2otsu1,gaborSD_0_2otsu1,gabormean_1_0otsu1,gaborSD_1_0otsu1,gabormean_1_1otsu1,gaborSD_1_1otsu1,gabormean_1_2otsu1,gaborSD_1_2otsu1,gabormean_2_0otsu1,gaborSD_2_0otsu1,gabormean_2_1otsu1,gaborSD_2_1otsu1,gabormean_2_2otsu1,gaborSD_2_2otsu1,gabormean_3_0otsu1,gaborSD_3_0otsu1,gabormean_3_1otsu1,gaborSD_3_1otsu1,gabormean_3_2otsu1,gaborSD_3_2otsu1,gabormean_0_0otsu2,gaborSD_0_0otsu2,gabormean_0_1otsu2,gaborSD_0_1otsu2,gabormean_0_2otsu2,gaborSD_0_2otsu2,gabormean_1_0otsu2,gaborSD_1_0otsu2,gabormean_1_1otsu2,gaborSD_1_1otsu2,gabormean_1_2otsu2,gaborSD_1_2otsu2,gabormean_2_0otsu2,gaborSD_2_0otsu2,gabormean_2_1otsu2,gaborSD_2_1otsu2,gabormean_2_2otsu2,gaborSD_2_2otsu2,gabormean_3_0otsu2,gaborSD_3_0otsu2,gabormean_3_1otsu2,gaborSD_3_1otsu2,gabormean_3_2otsu2,gaborSD_3_2otsu2,gabormean_0_0otsu3,gaborSD_0_0otsu3,gabormean_0_1otsu3,gaborSD_0_1otsu3,gabormean_0_2otsu3,gaborSD_0_2otsu3,gabormean_1_0otsu3,gaborSD_1_0otsu3,gabormean_1_1otsu3,gaborSD_1_1otsu3,gabormean_1_2otsu3,gaborSD_1_2otsu3,gabormean_2_0otsu3,gaborSD_2_0otsu3,gabormean_2_1otsu3,gaborSD_2_1otsu3,gabormean_2_2otsu3,gaborSD_2_2otsu3,gabormean_3_0otsu3,gaborSD_3_0otsu3,gabormean_3_1otsu3,gaborSD_3_1otsu3,gabormean_3_2otsu3,gaborSD_3_2otsu3,gabormean_0_0otsu4,gaborSD_0_0otsu4,gabormean_0_1otsu4,gaborSD_0_1otsu4,gabormean_0_2otsu4,gaborSD_0_2otsu4,gabormean_1_0otsu4,gaborSD_1_0otsu4,gabormean_1_1otsu4,gaborSD_1_1otsu4,gabormean_1_2otsu4,gaborSD_1_2otsu4,gabormean_2_0otsu4,gaborSD_2_0otsu4,gabormean_2_1otsu4,gaborSD_2_1otsu4,gabormean_2_2otsu4,gaborSD_2_2otsu4,gabormean_3_0otsu4,gaborSD_3_0otsu4,gabormean_3_1otsu4,gaborSD_3_1otsu4,gabormean_3_2otsu4,gaborSD_3_2otsu4,ImageName
81.680000,71.188866,64.560000,75.773066,124.160000,44.360471,62.540000,48.454991,92.860000,56.725263,54.920000,53.390682,88.320000,68.016637,89.920000,75.740384,128.680000,45.395963,56.220000,49.421259,137.820000,50.224268,51.360000,51.467747,84.081081,77.869327,67.000000,82.801637,129.351351,44.133772,56.702703,48.475002,99.270270,56.732633,52.081081,54.918312,87.513514,73.365380,95.459459,78.452602,136.243243,46.712124,55.297297,53.488246,143.000000,46.272742,50.729730,56.107857,26.666667,17.812752,9.333333,12.044037,159.777778,28.112287,33.333333,16.280627,75.666667,36.528796,23.777778,16.808806,106.111111,85.809563,124.500000,85.309299,168.166667,32.108731,33.888889,20.032001,134.777778,22.261958,24.500000,14.101523,20.400000,17.121786,4.300000,4.854551,170.400000,20.178096,31.600000,17.392208,78.900000,31.501146,16.500000,14.983324,108.900000,99.834808,145.400000,80.926853,178.600000,31.291461,29.400000,17.360236,138.600000,20.167080,18.400000,11.037310,347.dcm
71.777778,72.631836,72.740741,75.810883,129.222222,49.855136,57.611111,56.195889,113.185185,57.409839,57.333333,57.979176,60.185185,65.067186,64.907407,75.003715,136.759259,49.950517,58.240741,55.567377,111.000000,56.748036,62.259259,56.102395,90.717949,76.461531,89.589744,82.202484,149.615385,41.526539,58.538462,53.747385,122.333333,53.995776,60.000000,56.571799,58.205128,61.488201,58.769231,69.958808,153.487179,46.095366,65.230769,58.639156,119.333333,63.738914,69.230769,59.696364,115.384615,79.106044,117.884615,82.531122,160.807692,45.602648,52.653846,54.891123,112.653846,54.367595,59.038462,55.221359,48.307692,51.259941,46.846154,61.131787,161.307692,49.313503,74.538462,64.437400,119.769231,68.478497,77.692308,63.507964,146.692308,80.367266,154.384615,75.790873,175.000000,36.207734,33.230769,18.633097,77.692308,33.372605,33.000000,21.478672,24.230769,25.807473,21.923077,27.801264,177.000000,31.638584,55.692308,41.809857,107.769231,62.634061,58.076923,38.573440,352.dcm
117.192982,53.650469,78.807018,71.027017,130.807018,54.656864,103.982456,37.031594,136.719298,45.011012,55.789474,42.938385,137.947368,64.029965,70.894737,74.717727,132.578947,56.542635,74.035088,43.846716,146.561404,44.798763,59.877193,45.247758,122.547619,49.520729,64.904762,67.735428,152.619048,44.594078,97.404762,25.396427,146.166667,38.353883,43.166667,21.744544,141.666667,69.074956,64.523810,75.388179,155.928571,43.785727,70.047619,38.425698,159.142857,39.235730,49.690476,34.985354,125.629630,37.048978,47.592593,47.704426,176.148148,33.548706,96.370370,21.071578,148.666667,39.572718,41.444444,18.813525,139.407407,65.372459,58.814815,57.718173,181.740741,30.598633,62.666667,41.424630,159.666667,44.679198,46.296296,30.011299,140.000000,41.651331,34.230769,34.583604,204.000000,17.734148,101.538462,18.296700,151.923077,40.214967,46.769231,16.573844,169.307692,31.046698,38.538462,37.662128,207.230769,19.630562,48.538462,39.284466,151.461538,49.069025,37.461538,27.424488,360.dcm
67.490385,51.867538,34.995192,55.992106,126.831731,59.541368,92.110577,48.648123,136.052885,56.620715,94.312500,45.840233,45.139423,47.585517,33.923077,55.162595,129.206731,57.959844,84.697115,38.879966,118.653846,47.637169,73.557692,37.377776,58.619403,39.170688,17.805970,30.901852,160.738806,43.764566,95.111940,47.301888,138.514925,59.372373,101.328358,41.839611,32.708955,16.281280,14.940299,21.005105,162.029851,43.065074,81.261194,36.687243,124.208955,38.382145,71.873134,32.363634,51.000000,30.632101,11.482759,12.549309,186.137931,30.274009,90.057471,42.362049,124.597701,51.631624,104.494253,40.617293,33.287356,11.655828,11.011494,9.608008,186.977011,29.735648,80.885057,36.158702,127.678161,33.764401,74.471264,30.812576,43.717949,22.075169,8.743590,5.030004,214.615385,14.667571,76.025641,35.805386,111.410256,34.617244,105.230769,33.485630,32.256410,8.860670,9.230769,4.157818,214.666667,15.245937,80.897436,37.957591,135.051282,27.250252,76.666667,27.624678,365.dcm
76.736842,55.983919,82.710526,81.571692,136.026316,57.756940,155.473684,48.418076,172.131579,48.375318,117.131579,41.019554,82.684211,57.204756,76.868421,78.796066,139.315789,54.859578,129.421053,61.823914,157.973684,54.261871,137.921053,65.443758,90.730769,58.257056,75.153846,86.279867,163.461538,41.728868,160.153846,45.411622,198.653846,27.693959,115.653846,38.912150,95.615385,59.032247,75.576923,86.019148,168.461538,35.683308,123.500000,63.698195,183.653846,33.559431,145.307692,53.993903,86.333333,54.552727,58.888889,78.188978,183.388889,29.037782,160.388889,39.967838,211.333333,19.706673,116.944444,32.917852,95.833333,61.407271,74.277778,87.047523,182.444444,31.712351,123.555556,59.513935,197.000000,26.583940,146.111111,50.861853,74.333333,31.543621,38.333333,38.558397,206.333333,13.546217,164.333333,36.840874,221.222222,15.048071,125.777778,24.697053,73.111111,31.573107,48.000000,40.954243,207.333333,13.982131,90.777778,41.369608,186.666667,30.818014,118.777778,43.728646,382.dcm
123.107143,54.642201,75.946429,72.626922,116.910714,60.797810,114.482143,51.150399,128.035714,59.182910,65.125000,35.812676,129.017857,57.325384,73.000000,63.485718,121.125000,60.726529,103.678571,63.665349,162.803571,44.819403,77.232143,50.449612,137.500000,49.138555,63.714286,70.623456,140.309524,49.278941,120.190476,47.573941,149.238095,45.187852,59.285714,31.399305,133.547619,58.191527,59.285714,47.807687,143.285714,50.886428,106.619048,64.485942,173.714286,37.680483,71.214286,43.798617,156.920000,37.912091,62.760000,70.663687,168.800000,37.150594,125.680000,40.684477,171.400000,19.315365,64.040000,33.245902,118.000000,54.991666,47.640000,20.397876,178.000000,28.640007,124.280000,55.542416,182.360000,29.128852,75.000000,40.428950,157.307692,28.060603,42.538462,44.878754,196.769231,19.900393,114.615385,30.401586,176.384615,14.139416,54.076923,25.876184,118.923077,58.192871,46.153846,17.606089,200.538462,18.035222,133.692308,41.191392,187.846154,26.308573,76.307692,29.764029,387.dcm
92.028571,71.607790,79.171429,74.134808,138.257143,46.224098,70.971429,56.263292,161.142857,30.164396,58.085714,44.137067,64.400000,51.757466,64.600000,78.328569,141.285714,48.333749,105.114286,37.062564,162.771429,53.980980,70.542857,35.382235,105.000000,72.368847,80.720000,80.415339,158.640000,35.423486,81.600000,59.438343,175.960000,19.764193,55.840000,44.799256,71.840000,55.092861,70.320000,84.396742,161.840000,37.767579,104.960000,35.614229,186.720000,36.111540,70.920000,35.506948,112.294118,70.215530,77.470588,83.443932,175.058824,28.287521,81.470588,49.444562,182.176471,16.782563,49.294118,35.999592,68.529412,53.770482,66.058824,80.755395,176.529412,31.733495,97.882353,30.746712,200.764706,28.815207,71.529412,33.856531,90.875000,41.211779,47.125000,42.989824,195.875000,15.084879,79.250000,30.620955,182.500000,15.278369,51.750000,29.070112,50.625000,24.336554,45.375000,45.493916,201.500000,14.880476,82.500000,28.760091,213.125000,23.721223,65.000000,31.915066,390.dcm
71.750000,74.177801,70.825000,73.721196,135.550000,46.062917,88.850000,43.270497,130.400000,47.838296,68.425000,37.067428,83.850000,53.921857,61.600000,78.298508,140.575000,47.341036,98.200000,63.229010,151.675000,30.965976,72.600000,48.988643,83.310345,79.184280,79.586207,79.837566,154.965517,36.251584,96.172414,41.470359,148.206897,40.536914,72.413793,34.884009,88.758621,57.404987,65.482759,82.938713,160.413793,38.571378,100.620690,60.869541,163.034483,27.050855,78.551724,53.626077,87.526316,82.200546,84.736842,82.163686,170.631579,31.221806,87.526316,39.562003,155.421053,42.289105,66.210526,26.856778,82.263158,57.412583,65.631579,79.887567,177.473684,33.634256,92.894737,57.608733,163.894737,28.079045,78.894737,47.369581,55.000000,54.309299,62.777778,50.378015,194.888889,15.028676,91.777778,35.421666,141.555556,34.099528,66.777778,25.267458,67.666667,35.163902,45.555556,53.099226,199.555556,20.088001,85.777778,49.297002,157.444444,25.254263,81.444444,43.566361,396.dcm
98.958333,88.569540,81.625000,74.776660,111.375000,42.482541,81.250000,51.775645,123.000000,59.614705,110.083333,65.439595,85.500000,58.745583,109.166667,78.902618,92.166667,47.276860,86.333333,61.864274,89.875000,60.334800,90.041667,66.006244,126.333333,85.862407,105.277778,71.839532,124.944444,32.527766,81.222222,59.192165,142.333333,50.088158,120.666667,70.104124,75.722222,60.343922,91.333333,73.958653,105.833333,41.198586,91.611111,66.023293,101.722222,65.208088,101.000000,65.564517,148.090909,82.854637,123.636364,71.400662,140.818182,26.761234,69.545455,62.287019,160.727273,53.415524,111.454545,52.368623,64.363636,60.888870,63.727273,59.958470,125.000000,28.642626,99.363636,76.143644,133.000000,53.977773,118.909091,68.810544,166.200000,87.018389,139.600000,76.320377,146.800000,23.026072,31.000000,33.000000,173.400000,40.016247,85.800000,40.659562,44.600000,33.366151,53.000000,39.768078,138.400000,12.798437,107.000000,49.924944,149.600000,33.238532,129.000000,39.937451,417.dcm
31.471429,43.316148,24.423810,47.468614,158.919048,57.421701,89.409524,42.249474,96.190476,47.234343,86.295238,34.770725,33.276190,47.513986,25.528571,49.332110,163.019048,57.678864,79.004762,40.254513,72.680952,51.107618,81.919048,30.842525,31.466292,44.689405,23.466292,48.714915,174.825843,46.692140,85.539326,38.196062,97.196629,47.944184,89.544944,32.181875,31.960674,48.934681,23.797753,49.585213,179.033708,46.759017,76.179775,38.497505,72.123596,49.154621,80.314607,30.118446,29.925676,44.846236,23.087838,48.883442,188.243243,39.027746,82.702703,36.870145,91.175676,43.558658,93.459459,30.037930,28.054054,47.267481,22.060811,48.477813,192.608108,38.806451,74.878378,35.139742,66.885135,41.636510,81.500000,29.941099,20.318584,20.165505,14.265487,25.822546,204.743363,27.185467,80.929204,30.345545,81.238938,29.083707,97.026549,29.490755,19.548673,26.888324,13.982301,25.824263,209.362832,26.271951,70.495575,28.829277,58.876106,27.387801,82.415929,27.692420,425.dcm
79.390244,60.263978,57.158537,70.820843,124.658537,58.179632,57.280488,27.194441,108.414634,52.769696,42.817073,30.110959,71.987805,58.907648,53.951220,64.790432,122.560976,55.566243,123.134146,62.873725,103.170732,49.814670,78.121951,47.461847,68.000000,53.157904,41.350000,57.434952,149.050000,46.096959,57.633333,25.724068,124.600000,45.669854,38.416667,27.484536,80.900000,64.172622,58.100000,70.736010,145.816667,45.080903,115.633333,63.474262,106.916667,52.903587,69.600000,40.727786,52.564103,30.301811,28.948718,32.900127,175.153846,32.903798,58.538462,25.830262,119.102564,44.667070,34.307692,24.029756,73.794872,58.408804,50.923077,61.712996,169.897436,35.554106,110.820513,62.338580,101.641026,54.404667,65.256410,41.004953,40.523810,19.249985,19.142857,20.418829,200.952381,18.526943,55.333333,22.501852,95.285714,30.788217,27.666667,16.541866,55.523810,40.560595,37.904762,39.941088,196.142857,21.448277,89.761905,55.393054,83.476190,46.868560,50.523810,29.021749,428.dcm
63.052632,61.128694,54.947368,66.012099,135.223684,50.634007,103.500000,65.285322,95.421053,55.845803,81.486842,58.061919,55.500000,60.914257,45.552632,68.646028,137.105263,49.532368,75.381579,57.131420,118.092105,48.969154,77.907895,57.789313,60.929825,59.139019,46.385965,63.188989,155.052632,41.799445,117.561404,66.153236,106.105263,59.515209,91.070175,60.912074,58.350877,66.520268,48.578947,74.505740,156.385965,40.913129,72.210526,55.714430,118.438596,48.863519,71.491228,56.496246,52.400000,46.989797,35.750000,48.911616,173.000000,35.547008,134.750000,60.601155,113.675000,66.190242,99.125000,61.760575,61.100000,70.784179,56.125000,77.954026,173.675000,35.275027,76.025000,56.922118,116.050000,47.948664,72.700000,57.346987,36.285714,28.924285,22.904762,24.963783,198.333333,23.305221,155.523810,43.319302,124.142857,73.127482,103.380952,56.358208,41.047619,43.337601,40.571429,52.948627,198.761905,21.727643,67.761905,44.999894,102.238095,36.070632,52.666667,33.534062,432.dcm
44.423529,62.553477,40.082353,64.451387,150.858824,44.534939,43.705882,44.501959,78.082353,46.290288,43.823529,46.669858,50.470588,67.215819,48.847059,69.678087,147.588235,47.804984,46.282353,40.363707,73.129412,52.312201,33.870588,41.225220,42.460317,67.448385,38.079365,69.323762,167.079365,35.241701,49.666667,49.681891,82.571429,51.043218,49.904762,52.053854,60.920635,74.455724,61.174603,76.345678,165.746032,39.351587,48.476190,45.030046,77.873016,58.629645,35.698413,46.756968,46.904762,73.038516,40.738095,75.342489,178.357143,33.639278,60.833333,56.872093,87.285714,59.328061,61.428571,59.570062,73.166667,81.546610,76.738095,81.782000,181.619048,34.408558,53.309524,52.689837,84.690476,67.440484,41.666667,55.683630,130.166667,94.410933,126.000000,98.543945,140.500000,24.069974,124.250000,68.458514,142.833333,71.651725,128.333333,71.506304,146.416667,89.363871,152.166667,84.146877,148.500000,31.927475,115.666667,51.202509,177.500000,40.558600,99.583333,77.671170,436.dcm
57.958904,55.591626,58.000000,70.080311,134.684932,52.703541,77.342466,53.241384,111.273973,57.369964,59.068493,45.635430,67.424658,56.375950,60.958904,69.055822,135.315068,52.094166,81.383562,42.001200,117.109589,62.722839,48.068493,42.668401,59.701754,58.464875,56.789474,71.752734,150.754386,46.932429,80.596491,57.480699,111.140351,59.894383,59.228070,47.888269,65.736842,56.346037,56.105263,70.097810,151.736842,46.052193,86.333333,44.330469,123.122807,61.900574,52.736842,46.300080,39.333333,26.874311,34.916667,40.547239,179.527778,30.498230,58.861111,36.580364,104.888889,56.901809,43.916667,26.705136,51.416667,26.577515,34.750000,42.977320,178.222222,32.751978,73.166667,32.461406,120.305556,67.171771,42.250000,28.383471,33.900000,21.759209,27.200000,32.992184,201.900000,20.346731,52.950000,28.841627,90.650000,55.501802,38.850000,22.799527,39.100000,20.162237,20.300000,24.893669,201.700000,19.900013,64.250000,27.378199,94.750000,57.609278,41.200000,25.999190,441.dcm
54.521739,55.907384,52.550725,65.237245,125.202899,56.705270,67.869565,49.484077,118.724638,49.077635,60.434783,50.440844,77.507246,57.157322,67.362319,69.836989,120.463768,55.721360,47.971014,41.602804,161.318841,46.581836,44.130435,43.069681,56.843137,60.416677,50.352941,71.247407,148.627451,43.144854,60.078431,36.633233,129.509804,46.229589,46.156863,30.360087,75.705882,59.501023,57.156863,70.342412,143.803922,42.935309,37.215686,19.826562,168.156863,39.890536,30.274510,18.003420,56.657143,61.160802,50.742857,73.207338,167.542857,37.135953,59.285714,38.362490,132.400000,46.046779,45.942857,30.074362,63.400000,43.283063,42.714286,53.806063,164.000000,34.970576,36.057143,20.257087,172.628571,43.140049,29.314286,18.644935,35.631579,27.516077,31.210526,42.868765,194.578947,20.578618,56.315789,34.628268,116.578947,36.976443,38.368421,29.341307,55.105263,25.449066,29.842105,36.765417,189.263158,21.913573,30.105263,16.502171,165.578947,47.532814,23.526316,13.672228,484.dcm
80.678571,62.442732,75.178571,66.981981,125.946429,49.030387,62.750000,38.541241,141.785714,50.141514,46.375000,36.259450,75.982143,54.379973,79.035714,78.905228,122.553571,51.492954,96.178571,60.551138,158.357143,45.516202,92.946429,52.694115,82.289474,65.750103,70.763158,67.678666,146.868421,43.534498,55.210526,31.895232,156.763158,39.877132,39.710526,27.679544,72.526316,50.790900,61.342105,71.601478,145.289474,43.667607,98.289474,61.174057,163.684211,45.527007,81.710526,53.041497,76.480000,66.116135,65.680000,66.187058,169.240000,31.182634,50.320000,31.409553,157.400000,39.545333,36.160000,24.947745,57.240000,25.060394,31.600000,41.451779,169.160000,27.983150,84.760000,41.737553,179.320000,41.441445,64.160000,40.202280,54.416667,41.456348,43.666667,45.331774,192.666667,17.880072,37.666667,22.740966,146.750000,33.686051,27.000000,14.813998,57.250000,15.226323,20.583333,26.548269,192.750000,14.796345,86.416667,29.046853,168.166667,42.178912,61.583333,34.447479,487.dcm
102.980769,52.713614,58.326923,70.721969,140.326923,49.754582,74.211538,29.060678,114.288462,48.047500,38.769231,27.350030,100.615385,56.933451,65.211538,76.298006,137.711538,53.553468,70.269231,39.598037,151.596154,42.257038,60.384615,47.146478,105.800000,52.547024,58.650000,70.932091,158.025000,41.636699,77.725000,29.067550,126.300000,47.582695,34.700000,24.812321,95.850000,62.044050,58.850000,75.400996,157.700000,41.701134,74.000000,39.506572,164.525000,33.167011,59.750000,36.717040,96.740741,40.551575,47.925926,56.776841,178.444444,32.816897,81.222222,26.018238,128.296296,53.304506,29.888889,21.537683,89.444444,54.442159,53.592593,66.613269,177.296296,34.428091,71.777778,44.381505,164.666667,37.125567,57.777778,39.609957,85.214286,15.821984,41.214286,42.066209,200.642857,22.717689,74.642857,28.149620,127.642857,58.716538,25.071429,19.687811,69.285714,32.418961,45.000000,43.770380,200.714286,21.857682,65.928571,46.580723,156.357143,37.104027,59.357143,33.315755,490.dcm
73.784615,72.676615,69.184615,73.195136,139.953846,46.409331,62.215385,53.003683,68.630769,46.702372,56.338462,52.780879,49.507692,66.440557,54.938462,69.877320,141.507692,46.210160,53.646154,58.762347,107.800000,60.446050,53.061538,57.436072,83.470588,78.141245,78.078431,79.362420,153.274510,42.008132,70.039216,56.750317,73.941176,50.365231,64.745098,56.384694,53.254902,70.115859,59.627451,73.739802,153.156863,44.762651,58.529412,62.899715,109.352941,64.131373,58.862745,61.456658,96.555556,85.052066,90.750000,87.901690,162.527778,43.478393,81.916667,60.724377,78.888889,57.798061,76.333333,61.244708,57.333333,75.258792,64.972222,78.387858,162.916667,46.196707,53.750000,62.941867,96.972222,61.256130,54.083333,59.792678,110.600000,89.583002,102.933333,95.955694,161.333333,40.609054,111.600000,68.271308,107.933333,71.607528,106.066667,71.893241,81.533333,89.233135,91.333333,90.455725,165.200000,44.744034,65.200000,71.528416,110.000000,67.485448,61.133333,60.436350,527.dcm
75.926829,70.847862,79.853659,69.010710,128.024390,53.274050,65.951220,48.013514,109.292683,40.393839,39.780488,47.279230,78.536585,65.797833,76.121951,75.268584,131.756098,54.597518,56.463415,46.474777,125.024390,35.535537,50.170732,49.167013,85.413793,78.771150,82.068966,77.789060,151.655172,37.338486,49.034483,28.258352,120.517241,31.968311,23.758621,14.862838,82.689655,74.710443,74.482759,82.459350,155.793103,38.858148,41.068966,23.066567,133.896552,30.386022,31.344828,20.731749,89.578947,87.123358,87.789474,84.818485,169.052632,30.203888,44.473684,24.290758,119.368421,32.152779,18.526316,11.052242,59.631579,59.459800,51.789474,63.198610,176.315789,27.594389,32.000000,19.751231,131.947368,25.777841,27.894737,18.761351,62.100000,53.645855,60.100000,50.742159,189.500000,15.356866,39.100000,19.040600,107.400000,25.880924,15.900000,9.011721,53.800000,46.585167,52.900000,46.469703,192.500000,19.585993,25.400000,15.742370,136.300000,25.153087,25.100000,13.747323,533.dcm
39.814480,44.265285,33.194570,55.445495,146.809955,58.743588,58.773756,33.709500,131.434389,49.800433,54.461538,30.980120,30.294118,46.479120,26.176471,50.561579,147.660633,56.918584,51.081448,31.275210,107.669683,52.895303,57.081448,32.623230,37.602339,46.362698,27.339181,52.694699,168.754386,46.349293,56.105263,25.393620,133.847953,46.809881,52.695906,21.278571,32.105263,50.557370,26.760234,54.120517,168.923977,45.060744,54.842105,30.467604,118.853801,50.884029,60.514620,31.479472,26.515873,22.144881,17.849206,29.070141,188.071429,36.156367,54.039683,21.189960,129.142857,40.782097,54.825397,19.119866,33.841270,54.333991,28.642857,57.694848,187.809524,35.595216,55.380952,25.884932,117.619048,48.474300,63.119048,26.840747,20.287500,7.634356,12.875000,14.349503,206.912500,27.456845,51.887500,19.885109,124.487500,29.623799,53.987500,16.485125,29.212500,44.557087,24.200000,48.262573,207.362500,26.348321,51.712500,20.872242,107.637500,41.620116,62.537500,23.511346,536.dcm
42.089501,30.827925,19.879518,37.642272,133.941480,62.584812,42.586919,22.124447,125.685026,53.566899,41.363167,22.178211,30.478485,36.480060,18.810671,40.757296,135.394148,60.295433,46.545611,24.661713,89.259897,45.410574,51.203098,26.205818,40.536765,23.801361,15.269608,25.650378,164.598039,47.235467,43.196078,15.991883,134.230392,51.694109,42.338235,14.338427,22.340686,13.529987,8.833333,16.274267,164.830882,45.548509,51.061275,20.561496,102.210784,43.297663,57.355392,21.559555,40.458333,16.623888,11.260417,8.185027,187.763889,33.230582,44.562500,16.092381,138.312500,52.070506,44.232639,14.559192,21.385417,8.206019,6.878472,4.564958,186.746528,32.700440,55.548611,19.514787,107.253472,41.737545,62.763889,20.468038,40.086957,15.423761,11.385093,5.565589,211.223602,18.505058,47.472050,14.837479,144.310559,49.507984,47.745342,12.390662,20.863354,6.539779,7.099379,1.820731,209.074534,20.069427,61.086957,17.512992,113.850932,36.933760,69.950311,18.081690,544.dcm
