angular_Second_Momentotsu1,Contrastotsu1,Correlationotsu1,SoSVarianceotsu1,inverse_Diff_Momentotsu1,sum_Averageotsu1,sum_Varianceotsu1,sum_Entropyotsu1,Entropyotsu1,diff_Varianceotsu1,diff_Entropyotsu1,info_M_Correlation_1otsu1,info_M_Correlation_2otsu1,angular_Second_Momentotsu2,Contrastotsu2,Correlationotsu2,SoSVarianceotsu2,inverse_Diff_Momentotsu2,sum_Averageotsu2,sum_Varianceotsu2,sum_Entropyotsu2,Entropyotsu2,diff_Varianceotsu2,diff_Entropyotsu2,info_M_Correlation_1otsu2,info_M_Correlation_2otsu2,angular_Second_Momentotsu3,Contrastotsu3,Correlationotsu3,SoSVarianceotsu3,inverse_Diff_Momentotsu3,sum_Averageotsu3,sum_Varianceotsu3,sum_Entropyotsu3,Entropyotsu3,diff_Varianceotsu3,diff_Entropyotsu3,info_M_Correlation_1otsu3,info_M_Correlation_2otsu3,angular_Second_Momentotsu4,Contrastotsu4,Correlationotsu4,SoSVarianceotsu4,inverse_Diff_Momentotsu4,sum_Averageotsu4,sum_Varianceotsu4,sum_Entropyotsu4,Entropyotsu4,diff_Varianceotsu4,diff_Entropyotsu4,info_M_Correlation_1otsu4,info_M_Correlation_2otsu4,ImageName
0.028113,44054.2143,8495533993.2917,308166.3714,0.0081345,923.4764,1116963.2119,3.555,3.5741,3.4094e-05,3.5186,-0.99749,0.9996,0.038075,49905.0119,8287627156.1495,409072.2727,0.0055001,1150.6167,1476976.7847,3.2463,3.2727,4.6051e-05,3.2249,-1,0.99927,0.054094,45285.7763,7259159311.7939,517153.1925,0.008259,1328.3465,1839588.5226,2.8982,2.9174,6.2043e-05,2.9174,-1,0.99853,0.1,36168.025,4662385739.0231,636616.7978,0.015334,1469.775,2190255.2901,2.2679,2.3026,0.00011586,2.3026,-1,0.99499,533.dcm
0.0048059,20029.3886,100960572902.6318,531155.6429,0.017643,1337.1828,2085691.7066,5.2266,5.339,9.2712e-06,4.7383,-0.96385,0.99998,0.0060467,19520.7864,92466394602.9444,652741.1455,0.020407,1554.0985,2553807.7879,4.9839,5.1095,1.1035e-05,4.5674,-0.95879,0.99996,0.0082014,10395.755,76263520467.5002,790844.51,0.026392,1739.7314,3062710.7646,4.6548,4.805,1.5954e-05,4.2244,-0.95002,0.99992,0.012738,3550.0429,50765797685.4173,895178.173,0.039851,1867.6554,3482850.3628,4.1856,4.365,2.5334e-05,3.7732,-0.92425,0.99976,536.dcm
0.0017495,11943.6263,240210846580.587,456776.3988,0.016629,1232.5829,1790253.1925,6.1333,6.3491,6.045e-06,5.1023,-0.93159,0.99999,0.0024585,12497.8017,210820442400.3485,604060.7189,0.016953,1491.2448,2367748.1246,5.8114,6.0086,6.6614e-06,5.0143,-0.93606,0.99999,0.0034783,10076.0035,167176126972.8605,750504.245,0.019218,1698.5816,2934997.7895,5.4385,5.6618,8.8271e-06,4.7753,-0.92905,0.99997,0.0062305,6332.1941,95838467744.3597,912587.284,0.027791,1886.25,3559431.9107,4.8087,5.0793,1.4536e-05,4.3192,-0.90411,0.9999,544.dcm
0.0016488,11272.2742,225465656766.0755,393313.1825,0.014454,1130.3887,1539454.5761,6.1714,6.4092,5.4446e-06,5.0749,-0.92133,0.99999,0.0026774,12641.6397,218941591599.9859,571683.5632,0.011239,1424.7787,2226269.5294,5.7669,5.9233,5.9093e-06,4.982,-0.94229,0.99999,0.005291,13085.4828,171206353164.8464,843239.893,0.010336,1778.832,3280043.1686,5.1505,5.2417,8.2329e-06,4.6625,-0.96005,0.99997,0.010526,9695.5158,116130242547.6384,1117362.9881,0.013286,2082.6684,4364966.2017,4.4882,4.5539,1.3291e-05,4.1938,-0.96733,0.99991,564.dcm
0.012119,32226.1303,24658428373.1239,328332.1508,0.0069725,987.4999,1261398.235,4.3846,4.4144,1.518e-05,4.2039,-0.98001,0.9999,0.018387,38692.6475,24790443885.2868,478616.1749,0.0022639,1289.7658,1815424.918,3.965,3.9971,2.1722e-05,3.8429,-0.9936,0.99982,0.027402,33207.8712,21504747510.3995,619727.1752,0.0031479,1494.5709,2309493.3784,3.578,3.5972,3.0753e-05,3.4926,-1,0.99962,0.052632,25901.9868,13779379401.6006,784722.5245,0.0044971,1689.5132,2881553.8575,2.9262,2.9444,5.3384e-05,2.9262,-1,0.99861,589.dcm
0.0022118,17373.856,75829474587.3023,547409.8374,0.06079,1397.6041,2151681.4123,5.5966,6.1332,1.6964e-05,4.6891,-0.8312,0.99992,0.0025979,15131.6145,65046892264.1402,626346.5159,0.068653,1538.8009,2450974.2592,5.3679,5.9751,2.1365e-05,4.4664,-0.80092,0.99983,0.0031027,9384.6832,53165235534.7086,698309.3964,0.080545,1644.3518,2719669.3976,5.1035,5.8009,2.8835e-05,4.122,-0.7549,0.99958,0.0039159,3431.4316,39847004319.5302,746154.8149,0.098322,1711.698,2919816.8237,4.7468,5.5731,4.2263e-05,3.6202,-0.68203,0.99864,599.dcm
0.0012756,12940.9039,280422730629.3452,549215.4514,0.018919,1365.6328,2141343.9383,6.2537,6.6675,6.5944e-06,5.1102,-0.8877,0.99999,0.0016616,12985.6393,220891530284.6292,687331.1829,0.021589,1600.0416,2675828.2571,5.9556,6.4039,7.5481e-06,5.0013,-0.87047,0.99998,0.0021719,8814.7657,161675131670.086,808183.2036,0.025776,1766.794,3143282.5887,5.6073,6.1371,1.0112e-05,4.7272,-0.837,0.99993,0.0030524,4645.2591,109127192402.1167,881799.7862,0.032467,1860.8708,3454084.2693,5.1957,5.7985,1.4853e-05,4.3496,-0.79635,0.9998,666.dcm
0.0017241,9048.9423,164128632701.3327,405921.1472,0.030777,1152.5785,1597472.7112,6.0726,6.367,9.689e-06,4.8901,-0.91147,0.99999,0.00228,9040.082,135094354363.8458,522847.7646,0.033069,1391.3888,2052200.7902,5.7854,6.0879,1.0752e-05,4.7968,-0.90249,0.99998,0.0029885,4987.9494,103330097364.3889,624167.9278,0.042197,1554.75,2446300.963,5.4728,5.8187,1.5649e-05,4.4437,-0.87871,0.99995,0.0047689,1649.3426,59867058992.6662,723722.6554,0.063507,1690.8079,2850514.1655,4.929,5.3544,2.5747e-05,3.9263,-0.82699,0.99976,681.dcm
0.0088607,18125.2684,16320246483.0111,207631.0961,0.0087938,781.8925,801918.1327,4.6908,4.7268,1.4892e-05,4.4348,-0.96365,0.99993,0.012996,20564.4669,16685421557.0583,294204.637,0.0041689,1005.0226,1126209.458,4.3081,4.3435,2.068e-05,4.1248,-0.9801,0.99989,0.02,17814.19,13974146284.7845,397168.878,0.0032915,1200.5,1498287.1644,3.8843,3.912,3.3539e-05,3.6807,-0.97835,0.99973,0.04,10681.26,8775311300.1403,518697.3977,0.0061338,1390.36,1944872.0851,3.1911,3.2189,5.7488e-05,3.108,-0.96494,0.99888,689.dcm
0.0094413,10116.609,6647810440.2414,106065.3964,0.013505,558.8265,406112.6127,4.6075,4.6631,2.1689e-05,4.2986,-0.97144,0.99993,0.012905,11429.6543,6349257186.1365,140545.6632,0.013813,676.3413,532785.3135,4.3057,4.3502,2.7211e-05,4.079,-0.97601,0.99988,0.019608,12608.3039,5544634037.9402,193180.2135,0.011693,823.9804,725430.851,3.9046,3.9318,3.5849e-05,3.7866,-0.97889,0.99974,0.038462,9719.625,3794341303.0555,273638.2281,0.012657,999.1827,1012443.4682,3.2448,3.2581,6.6595e-05,3.1781,-0.96672,0.99898,691.dcm
0.0017576,11492.7803,106390011918.8744,267577.938,0.017393,894.2293,1046860.6763,6.1095,6.3449,7.0348e-06,5.0628,-0.90948,0.99999,0.002574,13379.9192,103136242040.5601,376878.8048,0.018149,1140.3291,1468492.7828,5.797,5.9631,7.1487e-06,5.0217,-0.92372,0.99998,0.0037807,12947.0878,81477077211.7911,502149.8163,0.020679,1366.1721,1947095.1727,5.4148,5.579,8.9473e-06,4.8233,-0.91046,0.99996,0.0066222,8574.6036,52640926998.9872,651774.0507,0.029429,1586.097,2526378.1827,4.8308,5.0193,1.4716e-05,4.3766,-0.89046,0.99986,695.dcm
0.0037066,13988.3652,80352913531.9843,426236.1869,0.025796,1191.0348,1672711.2471,5.423,5.6039,1.0697e-05,4.793,-0.93754,0.99998,0.0047184,13155.9106,69903161825.3978,527611.5899,0.030226,1391.0713,2062899.1521,5.1577,5.3639,1.2979e-05,4.6349,-0.92596,0.99995,0.0064087,8165.9712,54320048003.2667,643632.3776,0.039668,1574.6432,2508885.2831,4.8197,5.06,1.9474e-05,4.2665,-0.90107,0.99988,0.0096451,3220.1713,35053501725.5268,733515.2942,0.056447,1694.2685,2864622.3793,4.3278,4.6552,3.3465e-05,3.7405,-0.84414,0.99953,729.dcm
0.019379,3506.4508,551500384.211,39531.2,0.021794,357.9059,145653.7851,3.8644,3.945,8.4562e-05,3.6544,-0.96866,0.9997,0.025063,3226.9336,505007590.0781,48549.124,0.024829,410.7964,177974.2992,3.6082,3.6876,0.00010822,3.4353,-0.96143,0.99951,0.032258,3043.1774,426321592.5461,56294.6074,0.029737,447.8548,204899.0962,3.3445,3.434,0.00013484,3.2328,-0.94651,0.99911,0.071429,1257.4821,257462893.9587,72148.2794,0.027118,516.2679,265684.6377,2.54,2.6391,0.00030382,2.4564,-0.96175,0.99654,738.dcm
0.0019628,9063.9539,153691341428.0272,454584.0605,0.030229,1254.5944,1788245.2156,5.9594,6.2373,9.8277e-06,4.8682,-0.91371,0.99999,0.0024565,8045.7811,125766052124.3592,551796.6816,0.035566,1442.5275,2165416.5621,5.702,6.0137,1.1871e-05,4.7167,-0.89755,0.99997,0.0031286,4252.0161,97762468635.9806,635827.0656,0.044087,1573.5376,2496507.1299,5.4209,5.7731,1.6697e-05,4.3826,-0.87255,0.99994,0.0050838,1522.8941,55049337863.8852,730344.6531,0.067217,1699.3596,2878129.8838,4.8561,5.291,2.7405e-05,3.8707,-0.81595,0.9997,742.dcm
0.014687,37698.8793,30442952349.8948,475766.3578,0.016539,1166.7103,1787945.8415,4.1766,4.222,1.714e-05,4.0251,-0.97687,0.99985,0.020072,44476.1499,30677638613.7502,638815.2971,0.0074422,1461.044,2390167.2189,3.8767,3.9102,2.1175e-05,3.7932,-0.98562,0.99976,0.028665,37619.4601,26825831031.6304,826744.7048,0.010572,1734.7668,3085657.3008,3.5057,3.5537,3.0354e-05,3.4449,-0.97728,0.99946,0.047619,22371.881,19076160637.6846,969775.284,0.012224,1891.9286,3600983.4207,2.9785,3.0445,5.4528e-05,2.8898,-0.97808,0.99861,773.dcm
0.018166,19924.4138,5861436938.3523,153412.8762,0.0058117,675.5371,588285.8554,3.966,4.0101,2.7798e-05,3.889,-0.98737,0.99981,0.024184,22009.2821,5752714284.8475,199424.946,0.0050312,810.0781,756339.9057,3.6815,3.7239,3.5594e-05,3.6411,-0.99582,0.99969,0.036472,21577.189,5066017357.3306,272610.0146,0.0063991,965.4237,1000401.8732,3.2727,3.3127,5.2989e-05,3.2516,-1,0.99933,0.071429,20862.6607,3440082876.6144,381888.9262,0.0028936,1149.5893,1351587.247,2.6391,2.6391,9.7148e-05,2.6391,-1,0.99745,782.dcm
0.0055187,18588.3182,88546444265.5937,472195.2769,0.0086971,1250.8456,1830350.7943,5.1346,5.1997,9.0587e-06,4.7224,-0.98252,0.99998,0.0071182,18455.5679,83672039387.0913,588454.903,0.0099561,1461.5728,2275759.1502,4.8758,4.9452,1.0778e-05,4.5471,-0.9838,0.99997,0.010204,12444.375,69165915843.5642,730249.529,0.01324,1669.7679,2829208.0435,4.5173,4.585,1.5555e-05,4.2086,-0.98117,0.99993,0.018868,4882.1226,43145855710.903,871852.6397,0.018853,1839.8679,3382633.0011,3.8583,3.9703,2.8061e-05,3.6245,-0.9733,0.99976,785.dcm
0.010741,25308.0075,33782223760.4855,362071.3915,0.0038128,1066.7181,1398851.1299,4.4971,4.5345,1.3796e-05,4.3074,-0.9934,0.99994,0.013861,27739.4651,31684117847.4044,453654.6263,0.0027699,1244.4841,1742521.5166,4.2459,4.2794,1.6303e-05,4.1344,-0.99097,0.99989,0.020638,27002.7605,27506639488.4511,607196.9846,0.002471,1492.545,2315811.2043,3.8529,3.8811,2.436e-05,3.7541,-0.98886,0.99975,0.041667,18306.5938,16934542051.3719,811021.8732,0.0044707,1734.4062,3029893.6986,3.1347,3.1781,4.462e-05,3.1293,-0.98149,0.99891,829.dcm
0.0014198,21301.0092,261357877301.6041,746731.2423,0.021712,1630.8783,2935670.3259,6.0707,6.5617,6.1393e-06,5.1789,-0.8549,0.99997,0.0017045,17359.4853,217072256000.7536,873403.9684,0.025098,1822.3421,3420121.6815,5.8176,6.3797,7.8231e-06,4.9612,-0.82685,0.99994,0.0020132,10057.8506,178445926998.7975,966477.0301,0.029172,1938.9946,3777482.7659,5.5779,6.2142,1.0109e-05,4.6883,-0.79205,0.99987,0.002589,3630.6092,132689412278.5525,1034223.4631,0.036378,2019.9539,4067379.1383,5.2143,5.9639,1.4414e-05,4.2886,-0.74679,0.99965,834.dcm
0.00124,17131.5177,339733787196.6646,591328.5745,0.016751,1452.524,2337599.4759,6.3157,6.6949,5.5836e-06,5.231,-0.88847,0.99999,0.0014757,15752.8065,292737565438.7303,682839.982,0.018945,1598.3718,2687843.4848,6.1112,6.5209,6.2671e-06,5.138,-0.87997,0.99998,0.0018774,13618.189,229096984216.5373,783290.7617,0.02118,1731.505,3075516.4582,5.8355,6.2805,7.7179e-06,4.9605,-0.86514,0.99997,0.0027616,7168.1729,149820178361.1552,915845.5892,0.027954,1894.015,3584657.8301,5.3492,5.8955,1.2024e-05,4.5184,-0.82076,0.99988,878.dcm
0.0011851,13095.4482,207339845682.3043,603626.4475,0.023546,1488.2764,2378492.8715,6.1568,6.7436,7.681e-06,5.0658,-0.83765,0.99997,0.0013668,11650.6852,174824790123.6961,678773.5744,0.026097,1614.1155,2667823.4855,5.9515,6.6018,9.0268e-06,4.9277,-0.81343,0.99994,0.0015725,8611.6006,146512160722.966,736494.1206,0.028957,1695.0969,2889173.0817,5.7441,6.4625,1.099e-05,4.7221,-0.78614,0.99989,0.0021353,4148.3526,100534119617.47,804841.9081,0.035466,1780.1055,3158560.736,5.3193,6.159,1.511e-05,4.3641,-0.72887,0.99965,917.dcm
0.023695,62874.1674,10721419123.5397,310586.4353,0.003661,925.1659,1171374.2467,3.7309,3.746,2.7339e-05,3.6744,-0.98438,0.99967,0.03367,68085.5943,10896522230.3905,435496.9581,0.0027541,1189.2946,1608110.9099,3.3752,3.3962,3.8904e-05,3.3308,-1,0.99943,0.046739,66397.4527,9812527600.5362,560983.1461,0.0037542,1382.9527,2013747.8029,3.0505,3.0656,5.2009e-05,3.0355,-1,0.9989,0.083333,49428.9167,6969187485.1196,730054.1646,0.0057585,1585.6667,2549954.1123,2.456,2.4849,8.9979e-05,2.4849,-1,0.99652,934.dcm
0.0084343,15732.5778,54559632226.0717,510598.654,0.020638,1294.7361,1939994.2637,4.7121,4.7775,1.2437e-05,4.4328,-0.97386,0.99994,0.010857,15264.4977,51617164175.4504,634919.5282,0.024198,1509.2327,2402810.3457,4.4489,4.5254,1.5271e-05,4.2232,-0.97373,0.99991,0.015077,11816.699,43128112750.5086,770537.3536,0.031852,1695.4077,2913826.5431,4.1187,4.1983,2.1148e-05,3.9038,-0.9657,0.99981,0.025649,3978.103,28106039675.1805,878887.8241,0.046035,1848.4495,3408543.7171,3.5676,3.6673,3.4301e-05,3.4201,-0.95263,0.99939,940.dcm
0.0097582,359656.629,764764735774.8982,2882050.6288,0.0036428,2796.5402,11084623.7451,4.6231,4.6298,3.5926e-06,4.556,-0.98473,0.99994,0.013333,396539.9933,747873892476.9888,3890155.4929,0.0043076,3504.4067,14773329.5965,4.3129,4.3175,4.8318e-06,4.2574,-0.98591,0.99989,0.02,367153.3,665971737735.6168,5409247.0395,0.0063847,4344.28,20217123.8373,3.9051,3.912,7.1238e-06,3.8704,-0.97835,0.99973,0.045455,156970.7614,399767804816.4695,7616332.7266,0.014369,5343.375,28697554.0695,3.0753,3.091,1.6113e-05,3.0595,-0.95794,0.99839,948.dcm
0.012635,16374.0066,8786516720.1039,159772.3695,0.01354,731.3292,611413.1176,4.3293,4.372,1.954e-05,4.1673,-0.97193,0.99987,0.016584,17447.8742,8053180151.0166,197795.1024,0.012594,825.9849,743600.3244,4.0739,4.101,2.4559e-05,3.9492,-0.96863,0.99979,0.025353,17684.405,6544268590.1741,253713.1711,0.0092747,948.3556,944094.0077,3.6587,3.6756,3.5008e-05,3.5852,-0.9609,0.9995,0.058824,22537.8676,4418304237.2127,365413.8804,0.0023723,1127.7794,1308624.3566,2.8332,2.8332,7.9727e-05,2.7721,-1,0.99827,956.dcm
0.0005395,21666.935,440146429531.7322,969068.243,0.015996,1896.3056,3807490.6596,6.2439,7.5341,4.5011e-06,5.268,-0.7236,0.99991,0.0006091,19340.4375,379011382264.214,1073528.5622,0.017123,2043.8809,4213946.6618,5.9903,7.4138,5.0259e-06,5.149,-0.68269,0.99978,0.00065237,15015.4154,345148687034.6522,1113724.2748,0.018002,2091.1913,4371582.3022,5.8404,7.3459,5.5556e-06,5.0205,-0.65593,0.99964,0.00082045,10801.0411,283154174489.1346,1154726.1385,0.018524,2133.5073,4537863.0017,5.5434,7.1173,6.1157e-06,4.908,-0.6394,0.99942,969.dcm
0.00093124,18564.7089,300364215843.4077,513891.3228,0.024302,1319.2528,2015999.8122,6.4525,6.9848,6.0286e-06,5.2523,-0.86154,0.99999,0.0011274,17060.0703,255963784990.9739,603391.5091,0.026885,1470.8087,2355659.0934,6.2408,6.7945,6.8802e-06,5.1541,-0.85731,0.99998,0.0015512,12934.0518,174875560355.6993,748753.0696,0.034831,1691.3638,2913488.3034,5.815,6.4774,9.8127e-06,4.8511,-0.81285,0.99994,0.0025632,3889.4963,95478117871.3079,864120.693,0.051002,1843.1034,3386324.6371,5.1391,5.9782,1.831e-05,4.1773,-0.73474,0.99959,991.dcm
0.00066771,11848.0607,500786045805.8612,671052.5711,0.029552,1570.1406,2657897.5623,6.6561,7.3188,7.801e-06,5.0162,-0.82663,0.99998,0.00080169,8537.4189,398014986081.0253,775681.9823,0.034389,1729.1445,3059740.7665,6.4105,7.1373,9.4957e-06,4.8367,-0.80445,0.99997,0.00095381,5705.9178,316371414954.3555,845753.1618,0.03919,1818.6212,3335467.2683,6.1777,6.9649,1.1789e-05,4.6014,-0.77897,0.99994,0.00329,2431.412,70869699881.8717,899583.3195,0.049035,1882.3871,3529110.6184,4.8142,5.7339,2.0595e-05,3.9562,-0.66515,0.99869,1012.dcm
0.0038343,18068.2611,61165670466.3482,489692.9066,0.023762,1294.9731,1918099.9032,5.2632,5.57,1.4112e-05,4.6157,-0.89233,0.99994,0.0046715,16015.6864,53806313645.7551,584309.7562,0.02827,1476.1252,2279062.4198,5.0205,5.3738,1.7402e-05,4.4288,-0.8741,0.99988,0.0056134,9993.3148,45093798626.0852,660872.1126,0.033635,1594.856,2565813.2542,4.7842,5.1914,2.3085e-05,4.1417,-0.84267,0.99975,0.007398,3031.9482,33062323618.7248,719030.305,0.041575,1679.4732,2811601.2351,4.4109,4.9169,3.406e-05,3.698,-0.78926,0.99927,1023.dcm
0.021332,28173.9281,12715207405.253,364705.9624,0.0093301,1097.1065,1354884.6795,3.827,3.8488,2.6714e-05,3.7915,-0.98652,0.99973,0.027453,28017.1209,11941498317.4516,444022.9261,0.0091858,1255.9988,1649261.1928,3.5775,3.5963,3.3507e-05,3.5676,-0.98151,0.99955,0.038519,23155.813,10074000658.4181,519933.1949,0.012663,1382.0789,1943021.7526,3.2435,3.2574,4.7469e-05,3.2307,-0.98352,0.99915,0.066667,19344.75,6932266771.5561,611008.4643,0.015237,1489.9167,2232531.8976,2.6849,2.7081,8.2823e-05,2.6849,-1,0.99778,1039.dcm
0.004362,21970.4862,67773282235.8057,416625.4494,0.017472,1171.6055,1616472.6838,5.3087,5.4407,9.5716e-06,4.8163,-0.9391,0.99997,0.0056471,20001.5058,61282709750.262,523315.3446,0.019954,1377.5322,2016563.7632,5.0345,5.1832,1.1678e-05,4.6293,-0.93548,0.99995,0.0075124,13242.0474,49540755922.5016,626872.9981,0.024879,1545.281,2419064.5901,4.7271,4.8997,1.576e-05,4.3554,-0.91645,0.99988,0.013125,4495.5969,27534145523.5331,726144.9854,0.03787,1683.0969,2826310.6259,4.1166,4.3474,2.982e-05,3.7514,-0.85548,0.99936,1042.dcm
0.036493,276223.0826,58425852368.9353,1325848.3125,0.00010961,1904.722,4733380.9986,3.3124,3.3124,1.9652e-05,3.2875,-0.99629,0.99932,0.051587,317231.4881,56610143462.7038,1817412.9675,9.5941e-05,2398.8889,6409055.271,2.9674,2.9674,2.7528e-05,2.9509,-1,0.99866,0.071429,338738.5893,49784436868.2086,2289980.642,9.2943e-05,2709.3393,7771254.2791,2.6391,2.6391,3.8741e-05,2.6143,-1,0.99745,0.14286,325381.4643,30308379231.7517,2915490.9991,0.00013212,3018.0357,9414465.4553,1.9459,1.9459,7.5069e-05,1.9459,-1,0.98974,1045.dcm
0.01684,41825.4404,9220929908.7564,209485.754,0.0080167,780.7614,770939.5717,4.0569,4.085,2.2528e-05,3.94,-0.98001,0.99982,0.022833,50228.5867,8924008554.6531,275111.9831,0.0067551,944.8978,1002278.5554,3.7587,3.7819,2.7838e-05,3.7112,-0.97932,0.99968,0.034524,49967.903,7674660657.9789,372010.8555,0.0011121,1098.5065,1281113.1634,3.3428,3.3667,4.4244e-05,3.271,-0.98572,0.99932,0.071429,52423.3393,5062802991.8551,503024.3553,0.0021394,1285.2679,1696581.0214,2.6143,2.6391,8.152e-05,2.6391,-1,0.99745,1060.dcm
0.023215,48097.3597,19436450439.2094,333046.5629,0.004845,918.8,1195175.3041,3.7481,3.765,1.5719e-05,3.7007,-0.99139,0.9997,0.031554,62014.8438,18273673543.9184,429212.7528,0.0022251,1097.9457,1558692.2792,3.4505,3.4611,2.1246e-05,3.4062,-0.98721,0.99942,0.054221,90062.7519,16838273429.9592,641650.251,0.0015515,1416.4403,2350490.3557,2.9131,2.9304,3.5633e-05,2.8957,-0.99422,0.99843,0.13333,173975.4542,12634288285.4875,1017556.12,9.6794e-05,1925.0625,3928800.6659,2.1191,2.1191,8.7483e-05,2.0844,-1,0.98869,1062.dcm
0.015963,2280.8054,233589412.3579,19627.0165,0.02176,248.7587,73135.2868,4.0231,4.1383,9.7247e-05,3.7195,-0.92312,0.9996,0.020673,2477.3131,219148861.3183,24621.12,0.012078,288.5226,90675.225,3.773,3.8802,0.00012194,3.506,-0.9215,0.99938,0.03125,2391.8047,174198895.2359,32709.3375,0.0078456,340.4922,118373.6118,3.4116,3.4657,0.00018006,3.1611,-0.90476,0.99842,0.058824,1547.4412,115538790.7091,41301.9928,0.011603,388.2647,150217.9938,2.8128,2.8332,0.00028887,2.6701,-0.87477,0.99467,1067.dcm
0.0095563,22170.9475,41573111528.4838,497818.2075,0.023261,1247.3076,1829514.5153,4.5671,4.6511,1.4375e-05,4.3255,-0.96761,0.99992,0.011315,24327.1806,39144706415.0889,581083.147,0.027,1407.575,2138829.981,4.3866,4.4823,1.5956e-05,4.2159,-0.96002,0.99988,0.01553,14866.6136,33283467031.0389,704882.7307,0.035947,1622.7114,2655488.7677,4.045,4.1658,2.2523e-05,3.8921,-0.94583,0.99975,0.028646,5676.5313,20711075073.7333,771516.4486,0.041039,1724.9306,2970902.3068,3.4554,3.5541,3.9467e-05,3.3242,-0.94735,0.99924,1089.dcm
0.030397,27184.6616,2582281114.7165,138529.1519,0.013538,600.5957,492741.6044,3.4841,3.4949,5.0221e-05,3.3945,-0.98782,0.99946,0.040614,32111.8441,2501693614.3345,181789.4085,0.012346,735.8704,642768.3928,3.1912,3.2062,6.1843e-05,3.165,-0.98231,0.99904,0.059028,34723.5278,2210534245.8628,243418.1958,0.016731,874.9479,833650.1036,2.8098,2.8315,8.8052e-05,2.8122,-0.97105,0.99794,0.125,36303.1563,1448887042,348452.9974,0.0019346,1035.9688,1098793.6324,2.0794,2.0794,0.00018407,2.0794,-1,0.99216,1094.dcm
0.019961,28826.0093,10033807068.2397,206178.4876,0.0056322,807.392,805415.3494,3.859,3.9155,2.2909e-05,3.789,-0.99484,0.99979,0.027945,29284.5242,9090352964.5598,268447.3349,0.00535,931.2611,1017116.033,3.5306,3.5806,3.0039e-05,3.5157,-0.99721,0.9996,0.11786,54798.3714,5073644424.3001,550599.8556,0.012656,1450.8643,2239816.2471,2.2134,2.2134,0.00011922,2.2134,-1,0.9918,0.14773,46469.9091,4648234916.7591,635809.3791,0.015814,1567.0455,2542467.3292,1.9858,1.9858,0.0001497,1.9858,-1,0.9871,1096.dcm
0.0091558,51989.9227,38028904554.8818,441336.3002,0.01451,1128.5384,1691293.6063,4.6325,4.6949,1.362e-05,4.3777,-0.95836,0.99992,0.012738,55896.3418,36416762612.0788,605660.6566,0.016049,1435.943,2287304.4421,4.3003,4.3651,1.6976e-05,4.1374,-0.95982,0.99984,0.017093,43371.5042,31246532070.5979,753610.2694,0.021451,1645.3602,2799362.6554,4.0144,4.0717,2.4159e-05,3.8102,-0.94465,0.99967,0.026662,17056.5,22322820471.6574,869675.3664,0.029753,1813.1579,3294176.5771,3.5669,3.6285,4.0786e-05,3.3228,-0.90346,0.99902,1100.dcm
0.011448,28223.0189,33876780300.4148,483507.992,0.0081287,1232.6461,1815787.2128,4.4219,4.4708,1.5415e-05,4.2314,-0.96912,0.99989,0.015079,30800.7746,31229300718.1925,620849.2451,0.0078977,1496.8833,2335876.338,4.1316,4.1958,2.0245e-05,3.9697,-0.95641,0.99979,0.02087,17171.6665,25604763450.7901,723734.9016,0.010205,1658.1743,2759160.4288,3.7813,3.8703,2.934e-05,3.6212,-0.944,0.99956,0.05,19984.3125,11729149914.1499,821669.448,0.018418,1745.1125,3048323.2572,2.9025,2.9957,6.0861e-05,2.8744,-0.92722,0.9975,1106.dcm
0.014129,41787.3556,19090238606.9194,307950.1886,0.0056808,921.3396,1183190.0611,4.2366,4.2611,1.8845e-05,4.0673,-0.98964,0.99988,0.020726,49503.5971,18722241458.2589,444387.7361,0.0029172,1213.6409,1683812.3275,3.8569,3.879,2.4147e-05,3.7986,-0.99257,0.99977,0.029911,44198.071,16630252641.2953,592699.0442,0.0041713,1446.1004,2185702.9533,3.479,3.5105,3.4684e-05,3.4394,-0.98818,0.99951,0.058824,26205.8529,10889160201.8367,760754.9979,0.0080279,1665.7941,2793513.1162,2.8128,2.8332,6.8547e-05,2.7721,-0.9928,0.99819,1113.dcm
0.013382,35561.7943,16926472385.8866,265771.146,0.0061396,874.7197,1016949.267,4.2814,4.3157,1.6297e-05,4.1826,-0.98377,0.99989,0.018278,41998.0564,16364267373.3117,356002.5972,0.0063729,1082.4339,1348262.4321,3.992,4.0047,2.0355e-05,3.9478,-0.9843,0.99979,0.027027,46331.7838,14508751118.8457,483285.4849,0.0050247,1285.7568,1765654.5484,3.6016,3.6109,2.9785e-05,3.5735,-0.98952,0.99958,0.052632,42134.6579,9436529815.5506,656811.6823,0.0081311,1526.9211,2375296.8969,2.9444,2.9444,5.7534e-05,2.9262,-0.97459,0.99814,1121.dcm
0.0012664,12766.0928,210867753263.1395,749160.283,0.03261,1682.6982,2954131.0016,5.9949,6.6825,1.021e-05,4.7967,-0.81184,0.99995,0.0014155,9025.4437,185321261095.3596,816374.417,0.035382,1778.5939,3204777.3289,5.8209,6.5726,1.1922e-05,4.6147,-0.78841,0.99991,0.0015965,5046.4596,159034753395.1253,862482.6171,0.039302,1839.1886,3391434.5096,5.6264,6.4537,1.4315e-05,4.3836,-0.75977,0.99983,0.0057967,4638.0383,88433960548.3181,1078081.6365,0.048634,2059.1457,4228625.6641,4.6894,5.1564,1.827e-05,4.0708,-0.82555,0.99969,1133.dcm
