fgMaxrg1,fgMinrg1,fgStdevrg1,fgMeanrg1,fgMedianrg1,bgMaxrg1,bgMinrg1,bgStdevrg1,bgMeanrg1,bgMedianrg1,sumIntensityrg1,fgMaxrg2,fgMinrg2,fgStdevrg2,fgMeanrg2,fgMedianrg2,bgMaxrg2,bgMinrg2,bgStdevrg2,bgMeanrg2,bgMedianrg2,sumIntensityrg2,fgMaxrg3,fgMinrg3,fgStdevrg3,fgMeanrg3,fgMedianrg3,bgMaxrg3,bgMinrg3,bgStdevrg3,bgMeanrg3,bgMedianrg3,sumIntensityrg3,fgMaxrg4,fgMinrg4,fgStdevrg4,fgMeanrg4,fgMedianrg4,bgMaxrg4,bgMinrg4,bgStdevrg4,bgMeanrg4,bgMedianrg4,sumIntensityrg4,fgMaxrg5,fgMinrg5,fgStdevrg5,fgMeanrg5,fgMedianrg5,bgMaxrg5,bgMinrg5,bgStdevrg5,bgMeanrg5,bgMedianrg5,sumIntensityrg5,fgMaxrg6,fgMinrg6,fgStdevrg6,fgMeanrg6,fgMedianrg6,bgMaxrg6,bgMinrg6,bgStdevrg6,bgMeanrg6,bgMedianrg6,sumIntensityrg6,ImageName
900.000000,900.000000,0.000000,900.000000,900.000000,1005.000000,135.000000,291.757262,487.616162,422.000000,47374.000000,900.000000,900.000000,0.000000,900.000000,900.000000,1005.000000,135.000000,291.757262,487.616162,422.000000,47374.000000,1005.000000,898.000000,32.557202,963.600000,968.000000,887.000000,135.000000,233.155251,408.470588,355.000000,20266.000000,1005.000000,882.000000,40.228666,954.294118,968.000000,858.000000,135.000000,223.667163,397.000000,345.000000,16728.000000,1005.000000,838.000000,53.844904,938.300000,958.500000,822.000000,135.000000,209.576523,380.100000,326.500000,11642.000000,1005.000000,782.000000,75.401163,906.846154,918.000000,738.000000,135.000000,178.039827,345.891892,304.000000,2018.000000,441.dcm
811.000000,811.000000,0.000000,811.000000,811.000000,957.000000,120.000000,263.305623,440.966292,372.000000,38435.000000,861.000000,811.000000,27.537853,829.333333,816.000000,957.000000,120.000000,259.173158,431.827586,350.000000,35081.000000,896.000000,811.000000,40.207794,846.000000,838.500000,957.000000,120.000000,255.727821,426.430233,343.500000,33289.000000,957.000000,801.000000,54.775472,879.066667,895.000000,768.000000,120.000000,194.665032,358.280000,287.000000,13685.000000,957.000000,756.000000,68.420142,854.736842,861.000000,729.000000,120.000000,173.628980,335.450704,282.000000,7577.000000,957.000000,729.000000,72.287056,848.450000,839.500000,683.000000,120.000000,168.247486,329.828571,277.500000,6119.000000,484.dcm
992.000000,957.000000,16.932218,975.800000,980.000000,1007.000000,148.000000,238.854913,451.761194,360.000000,25389.000000,1007.000000,957.000000,19.788886,981.000000,985.500000,923.000000,148.000000,230.466049,443.348485,360.000000,23375.000000,1007.000000,901.000000,38.002339,954.200000,958.000000,858.000000,148.000000,202.806820,412.983871,338.500000,16063.000000,1007.000000,901.000000,38.002339,954.200000,958.000000,858.000000,148.000000,202.806820,412.983871,338.500000,16063.000000,1007.000000,828.000000,61.181589,922.571429,920.500000,787.000000,148.000000,173.499078,383.293103,327.500000,9315.000000,1007.000000,828.000000,61.181589,922.571429,920.500000,787.000000,148.000000,173.499078,383.293103,327.500000,9315.000000,487.dcm
890.000000,890.000000,0.000000,890.000000,890.000000,1016.000000,113.000000,286.879897,382.975000,250.000000,29748.000000,939.000000,886.000000,29.512709,905.000000,890.000000,1016.000000,113.000000,277.398131,369.397436,237.000000,26098.000000,960.000000,886.000000,32.488459,922.000000,935.000000,1016.000000,113.000000,264.293307,354.184211,222.500000,22308.000000,1016.000000,868.000000,53.310516,946.700000,949.500000,825.000000,113.000000,213.295582,310.718310,199.000000,12594.000000,1016.000000,868.000000,53.310516,946.700000,949.500000,825.000000,113.000000,213.295582,310.718310,199.000000,12594.000000,1016.000000,825.000000,62.484034,935.636364,939.000000,787.000000,113.000000,205.588105,303.371429,196.000000,10944.000000,490.dcm
938.000000,903.000000,10.044772,924.307692,929.000000,1281.000000,162.000000,305.025364,671.835821,726.000000,32997.000000,973.000000,883.000000,24.690621,933.629630,929.000000,1281.000000,162.000000,304.886949,600.396226,575.000000,6613.000000,1005.000000,873.000000,30.757561,935.800000,929.500000,1281.000000,162.000000,300.434532,579.100000,553.500000,881.000000,1005.000000,873.000000,30.757561,935.800000,929.500000,1281.000000,162.000000,300.434532,579.100000,553.500000,881.000000,1043.000000,838.000000,39.549364,936.093750,929.500000,1281.000000,162.000000,296.420773,564.041667,538.500000,2881.000000,1043.000000,838.000000,39.549364,936.093750,929.500000,1281.000000,162.000000,296.420773,564.041667,538.500000,2881.000000,527.dcm
668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,668.000000,668.000000,0.000000,668.000000,668.000000,992.000000,139.000000,299.775797,478.909091,407.000000,25672.000000,533.dcm
1020.000000,1020.000000,0.000000,1020.000000,1020.000000,1172.000000,153.000000,361.616520,646.537954,641.000000,194881.000000,1020.000000,1020.000000,0.000000,1020.000000,1020.000000,1172.000000,153.000000,361.616520,646.537954,641.000000,194881.000000,1172.000000,1009.000000,40.783061,1094.414634,1094.500000,1014.000000,153.000000,278.122902,482.788288,388.500000,17437.000000,1172.000000,1000.000000,44.103137,1090.255814,1092.500000,995.000000,153.000000,271.401192,473.206422,384.500000,9397.000000,1172.000000,978.000000,49.178442,1084.483516,1090.000000,972.000000,153.000000,262.806699,461.187793,371.000000,455.000000,1172.000000,947.000000,60.032720,1072.049505,1086.000000,935.000000,153.000000,244.164051,436.669951,350.000000,19633.000000,536.dcm
1014.000000,969.000000,13.477966,988.100000,988.500000,1089.000000,37.000000,320.903900,480.719114,389.500000,402576.000000,1019.000000,909.000000,32.645930,960.000000,960.000000,1089.000000,37.000000,302.181138,441.788146,350.000000,278338.000000,1089.000000,900.000000,52.675261,999.213793,1004.000000,967.000000,37.000000,248.681145,383.751037,325.000000,132566.000000,1089.000000,900.000000,52.675261,999.213793,1004.000000,967.000000,37.000000,248.681145,383.751037,325.000000,132566.000000,1089.000000,882.000000,58.350031,989.521739,991.000000,876.000000,37.000000,238.778586,372.029703,312.000000,103712.000000,1089.000000,848.000000,67.034407,977.365169,987.000000,863.000000,37.000000,228.789581,359.952174,304.500000,74396.000000,544.dcm
1255.000000,1192.000000,18.040889,1222.000000,1224.500000,1189.000000,37.000000,270.260251,419.486700,342.000000,401339.000000,1255.000000,1165.000000,25.695408,1209.428571,1214.500000,1156.000000,37.000000,262.696081,413.460775,340.000000,382491.000000,1255.000000,1117.000000,40.533435,1185.666667,1188.500000,1100.000000,37.000000,249.929879,403.243706,331.000000,350623.000000,1255.000000,1092.000000,47.430147,1176.106383,1181.000000,1081.000000,37.000000,245.640574,399.738866,330.500000,339665.000000,1255.000000,1042.000000,64.434085,1149.688525,1149.000000,1029.000000,37.000000,234.142416,390.234086,327.000000,309957.000000,1255.000000,1001.000000,79.189061,1124.106667,1133.000000,994.000000,37.000000,223.347332,381.157292,323.000000,281603.000000,564.dcm
781.000000,781.000000,0.000000,781.000000,781.000000,1062.000000,69.000000,302.436222,442.226891,329.000000,51844.000000,781.000000,781.000000,0.000000,781.000000,781.000000,1062.000000,69.000000,302.436222,442.226891,329.000000,51844.000000,781.000000,781.000000,0.000000,781.000000,781.000000,1062.000000,69.000000,302.436222,442.226891,329.000000,51844.000000,781.000000,781.000000,0.000000,781.000000,781.000000,1062.000000,69.000000,302.436222,442.226891,329.000000,51844.000000,911.000000,745.000000,60.786752,825.312500,816.000000,1062.000000,69.000000,281.846198,386.548077,283.500000,26996.000000,1062.000000,745.000000,95.432448,894.068966,904.000000,698.000000,69.000000,180.793370,301.956044,231.000000,1550.000000,589.dcm
1095.000000,1016.000000,15.577844,1048.207843,1049.000000,1088.000000,181.000000,275.619553,542.133880,480.500000,68872.000000,1095.000000,995.000000,18.909614,1045.614545,1049.000000,995.000000,181.000000,258.385337,514.942197,439.500000,109374.000000,1095.000000,976.000000,20.656189,1044.327402,1047.000000,995.000000,181.000000,252.900789,506.641176,431.500000,121198.000000,1095.000000,956.000000,25.045637,1041.591065,1046.000000,994.000000,181.000000,243.574322,492.760606,418.000000,140492.000000,1095.000000,926.000000,34.002900,1035.792880,1044.000000,920.000000,181.000000,224.464994,466.839744,402.000000,174406.000000,1095.000000,905.000000,37.554320,1033.482540,1044.000000,901.000000,181.000000,217.613523,458.062092,397.000000,185380.000000,599.dcm
1115.000000,990.000000,22.383699,1039.606796,1038.000000,1113.000000,83.000000,306.160187,538.590802,473.000000,242566.000000,1115.000000,971.000000,28.303991,1033.976000,1033.000000,1113.000000,83.000000,293.398002,512.922886,437.000000,153896.000000,1115.000000,951.000000,36.759782,1023.360502,1027.000000,1113.000000,83.000000,266.705391,468.614966,389.000000,17980.000000,1115.000000,932.000000,40.284275,1020.192878,1024.000000,1113.000000,83.000000,257.908044,456.177127,377.000000,16726.000000,1115.000000,903.000000,47.101203,1013.358127,1021.000000,1086.000000,83.000000,245.728598,438.545586,365.000000,64814.000000,1115.000000,881.000000,50.361933,1010.330645,1019.000000,1086.000000,83.000000,241.810681,432.611437,361.000000,80802.000000,666.dcm
1059.000000,975.000000,17.988884,1016.257353,1017.000000,983.000000,141.000000,280.256500,491.665672,387.000000,191205.000000,1059.000000,958.000000,23.761471,1008.609756,1011.000000,955.000000,141.000000,267.352740,470.739875,365.000000,136803.000000,1059.000000,927.000000,32.560239,998.595855,1006.000000,926.000000,141.000000,252.668107,448.446982,347.000000,82169.000000,1059.000000,897.000000,41.895140,987.719457,999.000000,893.000000,141.000000,236.785456,426.223932,334.000000,31055.000000,1059.000000,871.000000,50.184114,978.429752,990.000000,863.000000,141.000000,223.979641,409.303191,319.000000,5933.000000,1059.000000,838.000000,59.476789,968.174905,985.000000,837.000000,141.000000,210.458024,392.259669,309.000000,41633.000000,681.dcm
928.000000,878.000000,15.543682,905.166667,906.000000,871.000000,143.000000,218.516002,386.455128,314.500000,49425.000000,928.000000,849.000000,24.807845,893.687500,896.500000,838.000000,143.000000,207.208088,374.013158,305.000000,42551.000000,928.000000,838.000000,27.556893,890.411765,896.000000,813.000000,143.000000,204.393484,370.940397,304.000000,40875.000000,928.000000,773.000000,53.653075,854.037037,860.000000,760.000000,143.000000,176.556070,341.063830,286.000000,25031.000000,928.000000,738.000000,61.077934,840.774194,849.000000,716.000000,143.000000,164.298038,329.087591,278.000000,19021.000000,928.000000,716.000000,64.005418,836.875000,843.500000,707.000000,143.000000,161.482965,326.242647,278.000000,17589.000000,689.dcm
579.000000,579.000000,0.000000,579.000000,579.000000,758.000000,138.000000,171.160927,345.741935,286.000000,53011.000000,579.000000,579.000000,0.000000,579.000000,579.000000,758.000000,138.000000,171.160927,345.741935,286.000000,53011.000000,650.000000,524.000000,56.138964,573.250000,559.500000,758.000000,138.000000,169.660652,341.289474,283.000000,49583.000000,650.000000,524.000000,56.138964,573.250000,559.500000,758.000000,138.000000,169.660652,341.289474,283.000000,49583.000000,758.000000,520.000000,69.938421,637.129032,634.000000,501.000000,138.000000,97.039990,275.344000,249.000000,14667.000000,758.000000,497.000000,75.538910,628.757576,629.000000,482.000000,138.000000,93.475668,271.707317,249.000000,12671.000000,691.dcm
1058.000000,977.000000,17.473897,1011.140351,1013.000000,973.000000,136.000000,238.663901,398.567568,302.500000,296293.000000,1058.000000,942.000000,30.083350,993.771084,999.000000,949.000000,136.000000,221.409826,381.763341,294.500000,246597.000000,1058.000000,924.000000,33.649424,988.384615,994.000000,949.000000,136.000000,215.894470,376.604215,290.500000,231677.000000,1058.000000,887.000000,44.556372,973.486486,980.000000,937.000000,136.000000,202.093491,363.916067,284.000000,195449.000000,1058.000000,861.000000,51.795832,963.723577,966.000000,937.000000,136.000000,193.877534,356.478102,281.500000,174487.000000,1058.000000,681.000000,72.565433,939.078947,949.000000,813.000000,136.000000,173.763394,338.994956,273.000000,126083.000000,695.dcm
1042.000000,985.000000,14.404878,1016.923077,1019.000000,982.000000,144.000000,268.061628,516.099291,452.500000,66220.000000,1042.000000,960.000000,21.308024,1010.032609,1014.000000,955.000000,144.000000,253.320839,492.302239,427.500000,39014.000000,1042.000000,937.000000,26.420993,1005.494949,1012.000000,932.000000,144.000000,245.379369,480.137931,410.000000,25772.000000,1042.000000,904.000000,37.793665,994.849558,1010.000000,899.000000,144.000000,228.081445,455.230769,383.000000,24.000000,1042.000000,880.000000,42.835814,990.330508,1008.000000,878.000000,144.000000,221.652389,446.285124,378.500000,8858.000000,1042.000000,857.000000,50.182336,983.536000,1006.000000,852.000000,144.000000,212.352512,433.693617,374.000000,21024.000000,729.dcm
471.000000,424.000000,14.394774,445.733333,448.000000,404.000000,180.000000,74.802112,291.701754,293.000000,9941.000000,471.000000,367.000000,33.713435,413.935484,404.000000,353.000000,180.000000,55.117944,255.634146,254.000000,2351.000000,471.000000,340.000000,37.417681,408.088235,396.000000,335.000000,180.000000,50.406682,248.368421,243.500000,4437.000000,471.000000,301.000000,50.811760,388.697674,390.000000,293.000000,180.000000,37.699551,227.551724,217.000000,10115.000000,471.000000,274.000000,58.652398,376.020408,382.000000,263.000000,180.000000,25.612265,212.521739,210.000000,13537.000000,471.000000,242.000000,66.616252,364.537037,375.000000,231.000000,180.000000,15.688970,201.555556,199.000000,16057.000000,738.dcm
1059.000000,975.000000,17.988884,1016.257353,1017.000000,983.000000,142.000000,283.626942,536.469643,510.500000,162212.000000,1059.000000,958.000000,23.761471,1008.609756,1011.000000,955.000000,142.000000,272.359966,513.575188,465.500000,107810.000000,1059.000000,927.000000,32.560239,998.595855,1006.000000,926.000000,142.000000,259.322648,488.876740,426.000000,53176.000000,1059.000000,897.000000,41.895140,987.719457,999.000000,893.000000,142.000000,244.901420,463.890526,396.000000,2062.000000,1059.000000,871.000000,50.184114,978.429752,990.000000,863.000000,142.000000,233.087833,444.612335,373.500000,34926.000000,1059.000000,838.000000,59.476789,968.174905,985.000000,837.000000,142.000000,220.436268,424.951501,354.000000,70626.000000,742.dcm
1140.000000,1038.000000,27.488179,1081.000000,1078.500000,1002.000000,76.000000,297.984196,428.168675,270.000000,18242.000000,1140.000000,1038.000000,27.488179,1081.000000,1078.500000,1002.000000,76.000000,297.984196,428.168675,270.000000,18242.000000,1140.000000,1038.000000,27.488179,1081.000000,1078.500000,1002.000000,76.000000,297.984196,428.168675,270.000000,18242.000000,1140.000000,981.000000,44.157136,1063.200000,1075.000000,968.000000,76.000000,276.070889,399.620253,254.000000,10306.000000,1140.000000,953.000000,56.688684,1045.708333,1070.000000,916.000000,76.000000,250.129338,369.826667,234.000000,2640.000000,1140.000000,916.000000,61.259095,1040.520000,1067.000000,906.000000,76.000000,243.475134,362.445946,234.000000,808.000000,773.dcm
634.000000,612.000000,15.556349,623.000000,623.000000,812.000000,91.000000,203.965299,320.636364,252.000000,26970.000000,634.000000,612.000000,15.556349,623.000000,623.000000,812.000000,91.000000,203.965299,320.636364,252.000000,26970.000000,634.000000,612.000000,15.556349,623.000000,623.000000,812.000000,91.000000,203.965299,320.636364,252.000000,26970.000000,634.000000,612.000000,15.556349,623.000000,623.000000,812.000000,91.000000,203.965299,320.636364,252.000000,26970.000000,719.000000,521.000000,69.885303,615.800000,623.500000,812.000000,91.000000,188.881746,291.300000,224.500000,17146.000000,812.000000,468.000000,114.916245,619.080000,617.000000,407.000000,91.000000,91.478350,215.153846,180.000000,1492.000000,782.dcm
1069.000000,1007.000000,18.218165,1039.692308,1039.500000,1142.000000,124.000000,313.368352,533.479508,454.000000,103137.000000,1142.000000,1005.000000,36.929446,1061.387755,1054.000000,993.000000,124.000000,270.367855,475.986425,402.000000,53185.000000,1142.000000,981.000000,40.509751,1055.867925,1051.000000,972.000000,124.000000,263.634109,466.543779,380.000000,45279.000000,1142.000000,956.000000,46.498808,1048.034483,1047.500000,948.000000,124.000000,255.191234,454.787736,369.500000,35629.000000,1142.000000,926.000000,58.047716,1032.910448,1038.000000,918.000000,124.000000,239.316422,433.477833,356.000000,18791.000000,1142.000000,898.000000,63.258977,1025.957746,1036.000000,882.000000,124.000000,231.858612,423.909548,345.000000,11515.000000,785.dcm
687.000000,687.000000,0.000000,687.000000,687.000000,1020.000000,31.000000,306.645269,415.328671,331.000000,58705.000000,687.000000,687.000000,0.000000,687.000000,687.000000,1020.000000,31.000000,306.645269,415.328671,331.000000,58705.000000,687.000000,687.000000,0.000000,687.000000,687.000000,1020.000000,31.000000,306.645269,415.328671,331.000000,58705.000000,782.000000,646.000000,63.350612,709.600000,687.000000,1020.000000,31.000000,306.533533,406.697842,319.000000,52983.000000,833.000000,626.000000,68.117946,724.636364,709.000000,1020.000000,31.000000,304.682822,391.789474,307.000000,44137.000000,833.000000,626.000000,68.117946,724.636364,709.000000,1020.000000,31.000000,304.682822,391.789474,307.000000,44137.000000,829.dcm
1179.000000,1039.000000,23.782061,1087.624060,1085.000000,1209.000000,64.000000,352.159057,461.926407,266.000000,137512.000000,1209.000000,1012.000000,33.739412,1083.337802,1080.000000,1064.000000,64.000000,290.936309,381.937576,223.000000,92042.000000,1209.000000,1005.000000,36.356639,1079.695431,1079.000000,1003.000000,64.000000,275.699521,365.236181,218.500000,134672.000000,1209.000000,986.000000,39.071962,1076.599022,1078.000000,982.000000,64.000000,263.991331,353.135723,217.000000,164530.000000,1209.000000,961.000000,43.241328,1072.651765,1076.000000,959.000000,64.000000,250.934487,340.197386,216.000000,195626.000000,1209.000000,900.000000,48.744167,1068.227273,1074.000000,934.000000,64.000000,238.330622,328.144000,211.500000,223912.000000,834.dcm
