Areaotsu1,MajorAxisLengthotsu1,MinorAxisLengthotsu1,Eccentricityotsu1,ConvexAreaotsu1,EquivDiameterotsu1,Solidityotsu1,Extentotsu1,Perimeterotsu1,ConvexPerimeterotsu1,Circularityotsu1,Roughnessotsu1,Elongationotsu1,Compactnessotsu1,MaxChordLengthotsu1,RadialDistanceSDotsu1,SecondMomentotsu1,Areaotsu2,MajorAxisLengthotsu2,MinorAxisLengthotsu2,Eccentricityotsu2,ConvexAreaotsu2,EquivDiameterotsu2,Solidityotsu2,Extentotsu2,Perimeterotsu2,ConvexPerimeterotsu2,Circularityotsu2,Roughnessotsu2,Elongationotsu2,Compactnessotsu2,MaxChordLengthotsu2,RadialDistanceSDotsu2,SecondMomentotsu2,Areaotsu3,MajorAxisLengthotsu3,MinorAxisLengthotsu3,Eccentricityotsu3,ConvexAreaotsu3,EquivDiameterotsu3,Solidityotsu3,Extentotsu3,Perimeterotsu3,ConvexPerimeterotsu3,Circularityotsu3,Roughnessotsu3,Elongationotsu3,Compactnessotsu3,MaxChordLengthotsu3,RadialDistanceSDotsu3,SecondMomentotsu3,Areaotsu4,MajorAxisLengthotsu4,MinorAxisLengthotsu4,Eccentricityotsu4,ConvexAreaotsu4,EquivDiameterotsu4,Solidityotsu4,Extentotsu4,Perimeterotsu4,ConvexPerimeterotsu4,Circularityotsu4,Roughnessotsu4,Elongationotsu4,Compactnessotsu4,MaxChordLengthotsu4,RadialDistanceSDotsu4,SecondMomentotsu4,ImageName
73.000000,10.360261,9.456921,0.408391,74.000000,9.640876,0.986486,0.730000,33.556349,32.843767,0.850407,0.978765,1.095522,1.227486,11.180340,0.584106,0.166183,57.000000,9.022263,8.431562,0.355888,59.000000,8.519076,0.966102,0.703704,29.556349,28.874332,0.859134,0.976925,1.070058,1.219598,9.486833,0.471242,0.164283,36.000000,7.435216,6.270765,0.537306,36.000000,6.770275,1.000000,0.857143,21.899495,21.899495,0.943288,1.000000,1.185695,1.060122,7.615773,0.301289,0.159615,20.000000,5.266245,5.127703,0.227866,22.000000,5.046265,0.909091,0.666667,17.313708,16.957417,0.874018,0.979421,1.027018,1.192725,6.000000,0.300218,0.160500,441.dcm
69.000000,10.465892,9.391666,0.441300,79.000000,9.373021,0.873418,0.766667,37.313708,33.798990,0.759017,0.905806,1.114381,1.605750,12.206556,0.837018,0.176695,51.000000,8.583815,7.738752,0.432672,53.000000,8.058239,0.962264,0.796875,27.313708,26.527336,0.910737,0.971210,1.109199,1.164076,8.944272,0.339333,0.160421,35.000000,7.358185,6.293866,0.518041,37.000000,6.675581,0.945946,0.714286,22.727922,22.119695,0.898917,0.973239,1.169104,1.174469,7.615773,0.387681,0.162659,19.000000,5.396555,4.646308,0.508644,19.000000,4.918491,1.000000,0.760000,15.899495,15.899495,0.944489,1.000000,1.161472,1.058774,5.385165,0.212059,0.158041,484.dcm
56.000000,9.574856,7.853832,0.571997,59.000000,8.444016,0.949153,0.777778,29.899495,29.065343,0.833004,0.972101,1.219132,1.270369,10.000000,0.570991,0.168185,38.000000,8.283787,6.379164,0.637950,41.000000,6.955796,0.926829,0.678571,25.313708,24.340583,0.805993,0.961557,1.298569,1.341894,8.602325,0.633559,0.175408,25.000000,5.999644,5.547372,0.380899,26.000000,5.641896,0.961538,0.694444,18.727922,18.549776,0.913004,0.990488,1.081529,1.116424,6.324555,0.243370,0.160256,12.000000,4.324626,3.810489,0.472904,12.000000,3.908820,1.000000,0.750000,13.071068,12.892922,0.907169,0.986371,1.134927,1.133003,4.472136,0.282907,0.159144,487.dcm
52.000000,9.097887,7.712388,0.530457,55.000000,8.136858,0.945455,0.825397,29.071068,28.039530,0.831135,0.964517,1.179646,1.293328,9.848858,0.534673,0.167771,40.000000,7.365240,7.049107,0.289831,41.000000,7.136496,0.975610,0.816327,23.313708,23.135563,0.939095,0.992359,1.044847,1.081317,7.615773,0.222120,0.158234,27.000000,6.348837,5.654873,0.454603,29.000000,5.863230,0.931034,0.750000,19.899495,19.543204,0.888346,0.982095,1.122720,1.167106,6.708204,0.330481,0.161154,14.000000,4.364358,4.279360,0.196396,14.000000,4.222008,1.000000,0.875000,13.656854,13.656854,0.943271,1.000000,1.019862,1.060141,4.472136,0.216856,0.154883,490.dcm
65.000000,10.628827,8.336249,0.620375,66.000000,9.097284,0.984848,0.812500,31.899495,31.543204,0.820940,0.988831,1.275013,1.245789,11.661904,0.732795,0.172883,51.000000,10.323881,7.067175,0.728969,54.000000,8.058239,0.944444,0.728571,29.899495,29.135563,0.754976,0.974450,1.460821,1.394915,10.816654,0.904849,0.188555,36.000000,9.104972,6.375162,0.713962,42.000000,6.770275,0.857143,0.600000,28.485281,26.727922,0.633260,0.938306,1.428194,1.793613,10.440307,1.066833,0.209855,15.000000,6.856754,4.621499,0.738725,21.000000,4.370194,0.714286,0.600000,21.899495,17.433978,0.620166,0.796090,1.483665,2.544293,6.403124,0.672602,0.273778,527.dcm
41.000000,8.275452,7.423077,0.442031,49.000000,7.225152,0.836735,0.732143,30.485281,27.010209,0.706216,0.886008,1.114828,1.803793,10.000000,0.749691,0.184327,29.000000,6.720689,5.809569,0.502752,30.000000,6.076508,0.966667,0.805556,21.071068,20.536631,0.864071,0.974636,1.156831,1.218331,7.211103,0.403622,0.164336,19.000000,5.255494,4.851184,0.384634,20.000000,4.918491,0.950000,0.760000,16.485281,16.307136,0.897859,0.989194,1.083342,1.138228,5.385165,0.291861,0.159498,10.000000,4.258325,3.306559,0.630126,10.000000,3.568248,1.000000,0.833333,12.242641,12.064495,0.863359,0.985449,1.287842,1.192725,4.472136,0.370237,0.165000,533.dcm
221.000000,19.172700,15.774493,0.568392,232.000000,16.774562,0.952586,0.767361,61.213203,58.965461,0.798742,0.963280,1.215424,1.349236,21.633308,1.255902,0.173575,171.000000,16.944456,13.623590,0.594610,181.000000,14.755472,0.944751,0.718487,53.455844,50.816366,0.832145,0.950623,1.243758,1.329794,17.888544,1.033018,0.171802,126.000000,14.725140,11.589071,0.616920,135.000000,12.666025,0.933333,0.700000,45.213203,43.602498,0.832832,0.964375,1.270606,1.291071,16.155494,0.946625,0.172852,80.000000,11.602170,9.290388,0.599004,83.000000,10.092530,0.963855,0.740741,35.556349,34.501309,0.844556,0.970328,1.248836,1.257577,12.649111,0.729569,0.170512,536.dcm
581.000000,34.445294,23.687491,0.726010,710.000000,27.198386,0.818310,0.669355,129.154329,105.579319,0.654980,0.817466,1.454155,2.284715,40.360872,2.804298,0.187705,408.000000,29.811716,18.624056,0.780847,484.000000,22.792142,0.842975,0.572230,93.740115,84.345833,0.720680,0.899784,1.600710,1.713882,32.310989,2.386036,0.188868,288.000000,26.629885,15.321052,0.817919,343.000000,19.149229,0.839650,0.533333,84.083261,72.763737,0.683553,0.865377,1.738124,1.953515,29.154759,2.557558,0.204258,161.000000,21.256397,11.847837,0.830259,215.000000,14.317527,0.748837,0.479167,66.769553,56.601867,0.631501,0.847720,1.794116,2.203541,22.135944,2.114864,0.228858,544.dcm
616.000000,45.906160,19.424754,0.906064,820.000000,28.005634,0.751220,0.595169,150.367532,113.655870,0.599248,0.755854,2.363281,2.920906,46.324939,4.662902,0.251829,374.000000,39.647144,14.966096,0.926017,536.000000,21.821815,0.697761,0.425000,122.568542,96.823852,0.501322,0.789957,2.649131,3.196514,41.761226,4.469652,0.299668,189.000000,22.348517,12.914879,0.816118,251.000000,15.512649,0.752988,0.452153,72.426407,62.230391,0.613291,0.859222,1.730447,2.208626,23.769729,2.222228,0.219439,95.000000,14.125157,9.017841,0.769685,100.000000,10.998080,0.950000,0.608974,40.041631,38.528510,0.804209,0.962211,1.566357,1.343043,14.422205,1.068895,0.183010,564.dcm
91.000000,13.459295,9.201457,0.729809,97.000000,10.764051,0.938144,0.842593,40.727922,37.981410,0.792700,0.932564,1.462735,1.450552,14.422205,1.000940,0.180737,57.000000,10.347141,7.234184,0.714977,58.000000,8.519076,0.982759,0.791667,29.313708,28.705481,0.869271,0.979251,1.430312,1.199656,10.816654,0.652149,0.171853,37.000000,9.207624,5.586322,0.794926,44.000000,6.863663,0.840909,0.578125,26.142136,25.114359,0.737170,0.960685,1.648244,1.469842,10.000000,0.831911,0.191420,19.000000,5.821895,4.332051,0.668072,19.000000,4.918491,1.000000,0.760000,16.485281,16.307136,0.897859,0.989194,1.343912,1.138228,5.830952,0.366660,0.164455,589.dcm
494.000000,30.390252,21.639792,0.702115,535.000000,25.079480,0.923364,0.795491,97.112698,89.138521,0.781279,0.917887,1.404369,1.519201,34.828150,2.020800,0.175757,422.000000,28.547225,19.780986,0.721013,478.000000,23.179885,0.882845,0.679549,93.254834,83.569159,0.759329,0.896138,1.443165,1.639911,33.015148,2.127448,0.178253,355.000000,26.160052,18.218140,0.717643,403.000000,21.260293,0.880893,0.617391,84.183766,78.016709,0.732931,0.926743,1.435934,1.588614,31.400637,2.135292,0.178448,286.000000,23.231994,16.484681,0.704637,338.000000,19.082623,0.846154,0.565217,79.012193,72.217894,0.689106,0.914009,1.409308,1.737050,29.206164,1.978157,0.176749,599.dcm
803.000000,38.256690,29.893719,0.624032,975.000000,31.975168,0.823590,0.761860,163.639610,121.644071,0.681936,0.743366,1.279757,2.653698,43.931765,3.021320,0.183261,617.000000,36.451687,25.268677,0.720736,841.000000,28.028357,0.733650,0.642708,140.325902,112.303956,0.614759,0.800308,1.442564,2.539690,41.036569,3.326404,0.199004,474.000000,34.396798,22.198731,0.763868,648.000000,24.566553,0.731481,0.527253,128.325902,102.193810,0.570347,0.796362,1.549494,2.764652,36.359318,3.562915,0.220630,338.000000,31.462373,17.576210,0.829409,494.000000,20.744999,0.684211,0.454301,111.740115,88.382249,0.543746,0.790963,1.790054,2.939623,34.481879,3.807131,0.239670,666.dcm
595.000000,33.145583,23.408813,0.707970,632.000000,27.524126,0.941456,0.738213,103.497475,93.311798,0.858724,0.901585,1.415945,1.432625,34.481879,1.927434,0.172682,445.000000,28.507213,20.443336,0.696941,467.000000,23.803185,0.952891,0.690994,84.083261,79.875141,0.876489,0.949953,1.394450,1.264297,29.120440,1.743238,0.172461,341.000000,25.826715,17.337237,0.741194,357.000000,20.836859,0.955182,0.682000,73.012193,70.685395,0.857640,0.968131,1.489667,1.244018,26.570661,1.755344,0.176857,216.000000,23.021042,12.226306,0.847314,227.000000,16.583719,0.951542,0.642857,60.526912,58.085473,0.804505,0.959664,1.882911,1.349688,22.847319,1.999211,0.195829,681.dcm
117.000000,13.371329,11.591175,0.498538,124.000000,12.205287,0.943548,0.818182,42.970563,41.380603,0.858622,0.962999,1.153578,1.255875,14.764823,0.725730,0.165855,79.000000,11.428622,9.145764,0.599665,84.000000,10.029253,0.940476,0.718182,34.970563,33.808009,0.868556,0.966756,1.249608,1.231880,11.704700,0.652728,0.167399,50.000000,9.244322,7.309800,0.612160,52.000000,7.978846,0.961538,0.694444,27.556349,27.087096,0.856357,0.982971,1.264648,1.208547,9.486833,0.585994,0.170280,25.000000,6.268181,5.767545,0.391612,28.000000,5.641896,0.892857,0.595238,20.727922,19.925879,0.791252,0.961306,1.086802,1.367608,7.071068,0.495219,0.174720,689.dcm
114.000000,12.795194,12.089380,0.327539,125.000000,12.047793,0.912000,0.791667,48.142136,41.309239,0.839499,0.858068,1.058383,1.617842,14.422205,0.752328,0.168423,80.000000,11.177822,10.165159,0.415913,95.000000,10.092530,0.842105,0.606061,40.384776,36.197336,0.767267,0.896311,1.099621,1.622316,12.649111,0.886090,0.176256,51.000000,9.091208,7.449617,0.573178,56.000000,8.058239,0.910714,0.708333,28.142136,27.073262,0.874377,0.962019,1.220359,1.235760,9.219544,0.507659,0.166030,26.000000,6.594349,5.177116,0.619390,27.000000,5.753627,0.962963,0.866667,19.071068,18.892922,0.915345,0.990659,1.273749,1.113184,6.708204,0.343325,0.162551,691.dcm
585.000000,34.670997,24.565683,0.705674,756.000000,27.291851,0.773810,0.619048,131.882251,104.466771,0.673611,0.792122,1.411359,2.365958,38.483763,3.051051,0.192616,391.000000,30.854847,18.240735,0.806540,515.000000,22.312254,0.759223,0.525538,103.740115,87.381930,0.643492,0.842316,1.691535,2.190316,32.015621,2.858765,0.204936,266.000000,26.819068,14.147423,0.849547,332.000000,18.403307,0.801205,0.458621,89.840620,74.536280,0.601667,0.829650,1.895686,2.414649,30.083218,2.647414,0.215401,152.000000,19.986126,10.616285,0.847257,178.000000,13.911593,0.853933,0.506667,59.941125,52.538630,0.691984,0.876504,1.882591,1.881033,20.396078,1.862223,0.209492,695.dcm
283.000000,20.014822,18.810137,0.341696,305.000000,18.982276,0.927869,0.827485,69.798990,65.561331,0.827372,0.939288,1.064044,1.369941,22.803509,1.009068,0.166022,221.000000,18.557665,15.545831,0.546124,242.000000,16.774562,0.913223,0.767361,60.627417,56.698183,0.863901,0.935190,1.193739,1.323537,20.248457,0.820912,0.164987,163.000000,16.489521,13.002385,0.615004,172.000000,14.406181,0.947674,0.724444,50.041631,48.569472,0.868302,0.970581,1.268192,1.222547,17.492856,0.856825,0.168060,108.000000,14.750157,9.953496,0.737995,118.000000,11.726460,0.915254,0.639053,43.213203,41.085237,0.804011,0.950757,1.481907,1.375939,15.264338,1.095986,0.181697,729.dcm
55.000000,9.260995,7.863640,0.528210,56.000000,8.368284,0.982143,0.873016,28.485281,28.194173,0.869468,0.989780,1.177698,1.174001,9.848858,0.498262,0.164700,42.000000,7.895324,7.077440,0.443228,44.000000,7.312733,0.954545,0.857143,25.071068,24.536631,0.876656,0.978683,1.115562,1.190931,8.602325,0.411291,0.163333,31.000000,6.528679,6.172118,0.325955,32.000000,6.282549,0.968750,0.861111,20.485281,20.307136,0.944657,0.991304,1.057770,1.077240,6.708204,0.225273,0.157363,14.000000,4.364358,4.279360,0.196396,14.000000,4.222008,1.000000,0.875000,13.656854,13.656854,0.943271,1.000000,1.019862,1.060141,4.472136,0.216856,0.154883,738.dcm
526.000000,30.460475,22.751411,0.664919,550.000000,25.879026,0.956364,0.755747,93.941125,87.754542,0.858334,0.934144,1.338839,1.335106,31.780497,1.723580,0.171435,416.000000,27.526851,19.742464,0.696860,431.000000,23.014510,0.965197,0.700337,79.840620,77.012343,0.881419,0.964576,1.394297,1.219396,28.460499,1.660781,0.171999,326.000000,25.539000,16.762718,0.754450,336.000000,20.373416,0.970238,0.686316,71.597980,69.425026,0.849954,0.969651,1.523560,1.251336,26.248809,1.794479,0.178405,203.000000,22.213057,11.901483,0.844353,217.000000,16.076928,0.935484,0.644444,59.112698,56.539802,0.797990,0.956475,1.866411,1.369795,22.472205,1.889486,0.194704,742.dcm
79.000000,11.799164,9.929159,0.540236,94.000000,10.029253,0.840426,0.797980,43.313708,37.147258,0.719422,0.857633,1.188335,1.889791,13.038405,0.975143,0.186030,53.000000,8.376367,8.314941,0.120883,53.000000,8.214724,1.000000,0.828125,27.313708,27.135563,0.904499,0.993478,1.007387,1.120149,8.944272,0.352240,0.161126,37.000000,7.398883,6.493851,0.479247,37.000000,6.863663,1.000000,0.880952,22.485281,22.307136,0.934381,0.992077,1.139367,1.087389,7.615773,0.303495,0.159201,21.000000,5.441829,5.289884,0.234657,24.000000,5.170883,0.875000,0.700000,18.485281,17.698909,0.842435,0.957460,1.028724,1.294860,6.082763,0.355993,0.163481,773.dcm
63.000000,10.017879,8.648558,0.504670,70.000000,8.956232,0.900000,0.777778,34.727922,31.991942,0.773516,0.921217,1.158329,1.523376,12.041595,0.701564,0.171120,44.000000,8.089221,7.123452,0.473841,45.000000,7.484821,0.977778,0.785714,24.727922,24.475986,0.922958,0.989812,1.135576,1.105892,8.544004,0.366593,0.161239,29.000000,6.364413,5.979089,0.342668,30.000000,6.076508,0.966667,0.805556,19.899495,19.721349,0.936989,0.991048,1.064445,1.086616,6.708204,0.233612,0.158596,14.000000,4.794935,4.050921,0.535029,15.000000,4.222008,0.933333,0.700000,14.485281,14.128990,0.881284,0.975403,1.183665,1.192658,5.099020,0.342768,0.163994,782.dcm
187.000000,16.555658,14.698623,0.460170,191.000000,15.430353,0.979058,0.779167,52.627417,51.019237,0.902783,0.969442,1.126341,1.178617,17.492856,0.659672,0.162925,142.000000,15.147801,12.228172,0.590200,149.000000,13.446190,0.953020,0.728205,46.041631,44.992727,0.881482,0.977218,1.238762,1.187964,15.652476,0.728886,0.165633,98.000000,13.362804,9.679521,0.689419,104.000000,11.170384,0.942308,0.742424,38.970563,37.910191,0.856888,0.972790,1.380523,1.233211,13.601471,0.780955,0.171933,53.000000,10.482058,6.816099,0.759709,58.000000,8.214724,0.913793,0.736111,29.313708,28.469425,0.821728,0.971198,1.537838,1.290196,10.816654,0.821313,0.181210,785.dcm
104.000000,13.330999,10.361081,0.629232,107.000000,11.507255,0.971963,0.866667,40.727922,39.430241,0.840590,0.968138,1.286642,1.269233,13.892444,0.788219,0.169712,76.000000,11.071700,9.192068,0.557420,81.000000,9.836982,0.938272,0.703704,34.970563,33.937466,0.829210,0.970458,1.204484,1.280506,12.369317,0.667643,0.168100,50.000000,8.651721,7.522552,0.493957,51.000000,7.978846,0.980392,0.781250,26.142136,25.963990,0.932045,0.993185,1.150105,1.087683,8.944272,0.318786,0.160968,24.000000,6.304760,5.033223,0.602232,25.000000,5.527906,0.960000,0.800000,18.485281,18.128990,0.917643,0.980726,1.252629,1.133003,6.324555,0.319700,0.162543,829.dcm
721.000000,31.816332,30.027477,0.330587,834.000000,30.298609,0.864508,0.643750,125.296465,106.703576,0.795769,0.851609,1.059574,1.732736,36.796739,1.600250,0.165678,597.000000,28.381672,27.729708,0.213108,655.000000,27.570347,0.911450,0.643319,103.740115,93.968757,0.849605,0.905809,1.023511,1.434529,32.557641,1.241613,0.164551,507.000000,26.335252,25.886838,0.183751,576.000000,25.407331,0.880208,0.625926,106.083261,87.971277,0.823258,0.829266,1.017322,1.766346,30.413813,1.671922,0.167777,396.000000,23.800744,22.991768,0.258503,466.000000,22.454462,0.849785,0.565714,101.154329,79.813261,0.781187,0.789025,1.035185,2.056193,28.284271,1.669675,0.172416,834.dcm
841.000000,42.748049,26.732286,0.780348,981.000000,32.722996,0.857288,0.728139,159.154329,119.755996,0.736905,0.752452,1.599117,2.396796,46.690470,3.582358,0.188715,705.000000,42.837426,23.008203,0.843515,892.000000,29.960539,0.790359,0.610390,147.982756,114.786007,0.672390,0.775672,1.861833,2.471856,45.276926,3.795841,0.209376,553.000000,38.418712,19.466882,0.862121,660.000000,26.534910,0.837879,0.644522,118.325902,98.934460,0.709970,0.836118,1.973542,2.014766,38.600518,3.565477,0.209346,380.000000,37.687815,15.750474,0.908484,534.000000,21.996159,0.711610,0.490323,123.154329,92.945912,0.552755,0.754711,2.392805,3.176186,37.202150,4.425178,0.273977,878.dcm
890.000000,41.460872,30.708677,0.671873,998.000000,33.662786,0.891784,0.852490,168.325902,122.102723,0.750152,0.725395,1.350135,2.533390,45.607017,3.641688,0.186753,769.000000,42.127653,27.268644,0.762247,965.000000,31.290913,0.796891,0.736590,160.568542,119.297019,0.679011,0.742966,1.544912,2.667993,45.607017,3.962338,0.204458,666.000000,42.388280,24.351258,0.818518,894.000000,29.120054,0.744966,0.637931,144.568542,115.643242,0.625812,0.799920,1.740702,2.497259,45.607017,4.329674,0.224013,495.000000,39.039797,22.404301,0.818937,754.000000,25.104852,0.656499,0.474138,155.296465,109.673891,0.517141,0.706223,1.742514,3.877110,45.000000,4.379527,0.255479,917.dcm
47.000000,9.604807,6.801901,0.706035,52.000000,7.735778,0.903846,0.746032,31.313708,27.793152,0.764596,0.887571,1.412077,1.660203,10.000000,0.728113,0.180654,33.000000,8.204279,5.247519,0.768702,33.000000,6.482045,1.000000,0.825000,21.899495,21.721349,0.878922,0.991865,1.563459,1.156497,8.246211,0.604162,0.174583,23.000000,6.526414,4.756132,0.684778,24.000000,5.411516,0.958333,0.657143,18.727922,18.371631,0.856332,0.980975,1.372210,1.213505,7.071068,0.440589,0.169968,12.000000,5.029344,3.185929,0.773769,12.000000,3.908820,1.000000,0.800000,13.071068,13.071068,0.882610,1.000000,1.578612,1.133003,5.099020,0.423429,0.170718,934.dcm
129.000000,15.129242,11.790184,0.626654,144.000000,12.815924,0.895833,0.767857,49.556349,45.965838,0.767236,0.927547,1.283207,1.514953,16.278821,1.050476,0.176955,100.000000,14.210789,10.253124,0.692412,110.000000,11.283792,0.909091,0.694444,43.556349,41.585291,0.726659,0.954747,1.385996,1.509708,15.620499,1.197753,0.190254,70.000000,10.907474,8.602267,0.614832,72.000000,9.440697,0.972222,0.777778,32.727922,32.307136,0.842774,0.987143,1.267977,1.217668,11.180340,0.672500,0.169915,40.000000,8.641661,6.451229,0.665356,42.000000,7.136496,0.952381,0.740741,25.899495,25.186913,0.792355,0.972487,1.339537,1.334482,9.219544,0.676045,0.177547,940.dcm
104.000000,12.524190,10.867033,0.497117,108.000000,11.507255,0.962963,0.787879,38.970563,37.868996,0.911330,0.971733,1.152494,1.162064,13.038405,0.573976,0.163630,75.000000,10.897465,9.131966,0.545686,78.000000,9.772050,0.961538,0.833333,34.142136,32.666309,0.883224,0.956774,1.193332,1.236831,11.661904,0.607352,0.166234,50.000000,8.400171,7.869421,0.349820,53.000000,7.978846,0.943396,0.781250,27.313708,26.557901,0.890825,0.972329,1.067445,1.187357,8.944272,0.404654,0.162280,22.000000,6.560904,4.525561,0.724022,23.000000,5.292567,0.956522,0.916667,18.242641,18.064495,0.847190,0.990235,1.449744,1.203768,6.708204,0.495486,0.172896,948.dcm
87.000000,13.314646,8.950659,0.740332,96.000000,10.524820,0.906250,0.805556,40.970563,37.332365,0.784437,0.911200,1.487560,1.535376,13.416408,1.025993,0.182994,64.000000,11.496895,7.985324,0.719431,77.000000,9.027033,0.831169,0.727273,37.556349,33.233357,0.728184,0.884893,1.439753,1.753787,12.083046,0.953470,0.188747,41.000000,9.615640,6.117650,0.771509,49.000000,7.225152,0.836735,0.585714,29.556349,27.000160,0.706742,0.913515,1.571786,1.695539,10.198039,0.826425,0.193932,17.000000,5.404785,5.232480,0.250487,22.000000,4.652426,0.772727,0.680000,19.899495,17.404918,0.705204,0.874641,1.032930,1.853640,5.830952,0.584703,0.198250,956.dcm
1949.000000,52.806540,49.479333,0.349349,2127.000000,49.815097,0.916314,0.901480,258.852814,179.254978,0.762218,0.692498,1.067244,2.735798,63.702433,2.808251,0.167845,1719.000000,51.136317,44.283581,0.500060,1934.000000,46.783531,0.888831,0.795097,222.509668,165.415410,0.789467,0.743408,1.154747,2.291986,56.612719,2.404445,0.166277,1604.000000,50.052358,41.861350,0.548194,1775.000000,45.191550,0.903662,0.758034,191.195959,157.568565,0.811849,0.824121,1.195670,1.813607,54.918121,2.330362,0.165794,1268.000000,42.509602,39.438468,0.373191,1440.000000,40.180440,0.880556,0.626173,208.994949,139.162492,0.822782,0.665865,1.077872,2.741211,45.891176,2.070595,0.165605,969.dcm
1125.000000,49.589867,33.926410,0.729351,1490.000000,37.846988,0.755034,0.681818,211.539105,150.892232,0.620910,0.713307,1.461689,3.165330,56.824291,4.513056,0.200416,928.000000,50.072934,27.309377,0.838181,1303.000000,34.373919,0.712203,0.562424,197.438600,139.862748,0.596147,0.708386,1.833544,3.342768,56.356011,5.161400,0.218914,677.000000,46.407436,24.403621,0.850574,1019.000000,29.359550,0.664377,0.436493,194.852814,129.481599,0.507437,0.664510,1.901662,4.462876,54.203321,5.260306,0.253556,406.000000,27.885909,22.135775,0.608182,503.000000,22.736210,0.807157,0.520513,110.811183,89.915908,0.631049,0.811434,1.259767,2.406752,33.837849,2.694644,0.194727,991.dcm
